"93810",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052702）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-27 14:07:43","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93811",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052701）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-27 14:03:56","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93812",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052602）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-26 14:07:45","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93813",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052601）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-26 14:04:40","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93814",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052502）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-25 14:07:51","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93815",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052501）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-25 14:03:33","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93816",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052302）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-23 14:06:17","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93817",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052301）","150000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-23 14:03:13","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93818",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052202）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-22 14:07:23","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93819",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052201）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-22 14:03:44","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93820",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052102）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-21 14:08:42","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93821",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015052101）","300000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-21 14:03:44","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93822",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015052003）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-20 14:11:16","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93823",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015052002）","150000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-20 14:07:50","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93824",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015052001）","150000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-20 14:05:51","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93825",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015051902）","200000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-19 14:07:38","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93826",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051901）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-19 14:04:13","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93827",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015051802）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-18 14:06:59","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93828",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051801）","300000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-18 14:03:41","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93829",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015051602）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-16 14:07:15","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93830",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051601）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-16 14:03:34","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93831",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015051502）","200000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-15 14:10:20","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93832",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051501）","300000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-15 14:02:55","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93833",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015051402）","150000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-14 14:07:11","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93834",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051401）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-14 14:03:10","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93835",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015051302）","150000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-13 14:07:40","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93836",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051301）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-13 14:03:42","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93837",\N,\N,\N,"一月标 房产抵押 项目周转（编号：2015051202）","200000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-12 14:08:49","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93838",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051201）","200000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-12 14:04:45","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93839",\N,\N,\N,"一月标 房产抵押 项目周转（编号：2015051102）","200000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-11 14:06:46","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93840",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015051101）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-11 14:03:40","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93841",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050901）","400000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-09 14:03:18","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93842",\N,\N,\N,"一月标 房产抵押 项目周转（编号：2015050803）","100000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-08 14:09:38","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93843",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050802）","150000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-08 14:06:24","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93844",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050801）","150000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-08 14:04:22","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93845",\N,\N,\N,"一月标 房产抵押 项目周转（编号：2015050702）","200000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-07 14:06:16","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93846",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050701）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-07 14:02:45","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93847",\N,\N,\N,"一月标 房产抵押 项目周转（编号：2015050602）","150000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-06 14:07:48","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93848",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050601）","300000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-06 14:02:57","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93849",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050501）","450000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-05 14:03:42","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93850",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015050402）","250000",\N,\N,"1个月","15.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-04 14:07:56","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93851",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015050401）","250000",\N,\N,"18.00%   3个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-05-04 14:03:36","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93852",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015043002）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-30 14:18:27","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93853",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015043001）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-30 14:06:35","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93854",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042902）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-29 14:18:48","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93855",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042901）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-29 14:14:43","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93856",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042802）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-28 14:06:57","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93857",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042801）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-28 14:02:49","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93858",\N,\N,\N,"一月标  个体工商户 经营周转（编号：2015042702）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-27 14:06:34","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93859",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042701）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-27 14:03:52","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93860",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042502）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-25 14:08:35","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93861",\N,\N,\N,"三月标 房产抵押 周转经营（编号：2015042501）","350000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-25 14:03:33","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93862",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042402）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-24 14:14:11","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93863",\N,\N,\N,"三月标 房产抵押 周转经营（编号：2015042401）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-24 14:03:40","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93864",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042302）","100000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-23 14:05:27","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93865",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042301）","400000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-23 14:02:36","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93866",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042202）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-22 14:11:22","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93867",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042201）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-22 14:04:36","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93868",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042102）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-21 14:05:41","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93869",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042101）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-21 14:02:26","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93870",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015042002）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-20 14:09:12","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93871",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015042001）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93872",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015041802）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-18 14:06:50","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93873",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041801）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-18 14:04:45","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93874",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015041702）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-17 14:05:53","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93875",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041701）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-17 14:02:12","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93876",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015041602）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-16 14:07:23","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93877",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041601）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-16 14:01:55","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93878",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015041502）","150000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-15 14:08:17","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93879",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041501）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-15 14:01:20","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93880",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015041402）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-14 14:09:43","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93881",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041401）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-14 14:02:57","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93882",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015041303）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-13 14:09:11","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93883",\N,\N,\N,"三月标 沿街楼抵押 经营周转（编号：2015041302）","100000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-13 14:07:12","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93884",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015041301）","150000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-13 14:03:00","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93885",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015041101）","500000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-11 14:02:36","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93886",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015041002）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-10 14:05:07","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93887",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015041001）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-10 14:01:45","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93888",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015040902）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-09 14:05:18","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93889",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015040901）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-09 14:01:54","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93890",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015040803）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-08 14:10:46","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93891",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015040802）","250000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-08 14:05:10","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93892",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015040801）","150000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-08 14:02:03","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93893",\N,\N,\N,"一月标 房产抵押 经营周转（编号：2015040702）","200000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-07 14:06:51","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93894",\N,\N,\N,"三月标 房产抵押 经营周转（编号：2015040701）","500000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-07 14:01:57","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93895",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015040302）","300000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-03 14:06:28","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93896",\N,\N,\N,"三月标 房产抵押 项目周转（编号：2015040301）","100000",\N,\N,"21.00%   3个月","21.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-03 14:03:11","还款方式：按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"93897",\N,\N,\N,"一月标 房产抵押 资金周转（编号：2015040202）","250000",\N,\N,"18.00%   1个月","18.00%",\N,"借款用途：公司周转-扩大",\N,"2015-04-02 14:05:23","还款方式：等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
