"91378","2015-06-02",\N,\N,"手机分期消费（盛联乐都店）","￥3,088.00元","还款中","本人在盛联乐都店购买苹果6 手机一部。全款4888元，首付1800元，贷款3088元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91379","2015-06-02",\N,\N,"手机分期消费（盛联乐都店）","￥3,000.00元","还款中","本人在盛联乐都店购买苹果6 手机一部。全款4888元，首付1888元，贷款3000元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91380","2015-05-26",\N,\N,"手机分期消费（顶好二楼）","￥3,400.00元","还款中","本人在顶好二楼店分期购苹果6 plus金色手机一部。全款5450元，首付2050元，贷款3400元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91381","2015-05-26",\N,\N,"手机分期消费（云端科技）","￥2,450.00元","还款中","本人在云端科技购买苹果5s手机一部。全款3550元，首付1100元，贷款2450元，分6期偿还。本人信誉良好，有能力及时偿还。

风险控制","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91382","2015-05-25",\N,\N,"手机分期消费（顶好二楼）","￥3,400.00元","还款中","本人在顶好二楼店分期购苹果6 plus金色手机一部。全款5600元，首付2200元，贷款3400元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91383","2015-05-25",\N,\N,"手机分期消费（顶好二楼）","￥3,400.00元","还款中","本人在顶好二楼店分期购苹果6 64G金色手机一部。全款5600元，首付2200元，贷款3400元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91384","2015-05-25",\N,\N,"温室大棚滴灌系统建设短期借款","￥800,000.00元","还款中","该生态园有限公司经营范围是中型餐馆、蔬菜、果树种植等。生态园区的绿色餐饮区、林果观光采摘区、山野生态养殖区等相继投放使用。同时建设了百亩大棚，蔬菜养殖专业合作社。生态园区的百亩大棚的蔬菜种植除供给生态园区外，还与我市多家单位建立合作关系。生态园内种植有葡萄、桃树、梨树、大樱桃树等多个品种，蔬菜种植在传统品种的基础上，还引进了紫薯、黑花生等新品种。温室大棚的应用可使游客全年都能体验采摘区的乐趣。此次借款用于生态园区剩余温室大棚滴灌系统的后期安装建设，借款金额为80万元，借款时间2个月。生态园区的餐饮区收入及林果观光采摘区的收入用于偿还此次借款。","2个月","16.00",\N,"短期周转","秦皇岛乾融担保有限公司",\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91385","2015-05-24",\N,\N,"手机分期消费（协呈金源店）","￥1,900.00元","还款中","本人在协呈金源店分期购vivo x5手机一部。全款2299元，首付399元，贷款1900元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91386","2015-05-24",\N,\N,"手机分期消费（嘉美店）","￥3,600.00元","还款中","本人在嘉美店分期购苹果6plus 16G手机一部。全款5650元，首付2050元，贷款3600元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91387","2015-05-22",\N,\N,"手机分期消费（顶好二楼）","￥2,600.00元","还款中","本人在顶好二楼店分期购苹果5S手机一部。全款3260元，首付660元，贷款2600元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91388","2015-05-22",\N,\N,"手机分期消费","￥3,000.00元","还款中","本人分期购苹果6 16g金色手机一部。贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91389","2015-05-22",\N,\N,"手机分期消费(顶好二楼）","￥4,000.00元","还款中","本人在顶好二楼店分期购苹果6plus 64g金色手机一部。全款6200元，首付2200元，贷款4000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91390","2015-05-22",\N,\N,"手机分期消费（金亿数码）","￥3,000.00元","还款中","本人在金亿数码店分期购苹果6plus 16g银色港行手机一部。全款5100元，首付2100元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91391","2015-05-22",\N,\N,"手机分期消费（金亿数码）","￥3,000.00元","还款中","本人在金亿数码店分期购苹果6plus 16g金色手机一部。全款5600元，首付2600元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91392","2015-05-20",\N,\N,"手机分期消费（欧美学院联通店）","￥5,388.00元","还款中","本人是建材学院大一的学生，在欧美学院联通店分期购苹果6plus黑色手机一部。全款6088元，首付700元，贷款5388元，分24期偿还。本人信誉良好，有能力及时偿还。","24个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91393","2015-05-20",\N,\N,"书画休闲养老中心经营借款","￥600,000.00元","还款中","某书画休闲养老中心业务范围是养老休闲娱乐服务、书画创作交流写生、内部内务培训、理疗健身服务等。养老中心成立于2014年，位于山海关区石河镇望峪山庄南侧，拥有山林地面积13.6万平方米--公寓建筑面积1.2万平方米，水塘面积3.67万平方米，天然林和可绿化拓展空间8.73万平方，是集规模化、专业化、功能化、人性化；中高端客户、环境优雅的休闲养老胜地。采取集中供养式、居家休闲式、分时度假式的养老方式，经过一年多的努力，目前拥有60个房间，120张床位，取得了全国首批批准的“社会养老示范基地”之一。由于业务发展需要，后续项目建设陆续展开，即投资建设62平米公寓、设立图书（电子）阅览室、阳光农耕棚、洗衣店、综合超市等，项目建设需资金420万元。此标为分期借款标，将不定期推出。此次为第二期借款，借款金额为60万元，借款时间3个月。养老中心主营业务收入及暑期期间分时度假收入用于偿还借款。","3个月","17.00",\N,"生意周转","秦皇岛乾融担保有限公司",\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91394","2015-05-20",\N,\N,"手机分期消费(金亿数码）","￥3,000.00元","还款中","本人在金亿数码店分期购苹果6plus 16g金色手机一部。全款5700元，首付2700元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91395","2015-05-20",\N,\N,"手机分期消费（盛联乐都店）","￥1,800.00元","还款中","本人在盛联乐都店，分期购买vivo x5一部。全款2299元，首付499元，贷款1800元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91396","2015-05-19",\N,\N,"手机分期消费（超越电子）","￥2,150.00元","还款中","本人在超越电子店分期购三星A7000手机一部。全款2650元，首付500元，贷款2150元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91397","2015-05-18",\N,\N,"手机分期消费（顶好二楼）","￥3,400.00元","还款中","本人于顶好二楼店，分期购买苹果6plus 16G金色一部，全款5400，首付2000，贷款3400，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91398","2015-05-18",\N,\N,"手机分期消费（云端科技苹果专卖）","￥3,000.00元","还款中","本人于云端科技苹果专卖，分期购买苹果6（64G）手机一部，全款5720，首付2720，贷款3000，分12期偿还。本人信誉良好，有能力及时偿还","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91399","2015-05-18",\N,\N,"手机分期消费（盛联新天地）","￥3,800.00元","还款中","本人于盛联新天地店，分期购买苹果6（64G）手机一部，全款5800，首付2000，贷款3800，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91400","2015-05-18",\N,\N,"手机分期消费（顶好二楼）","￥2,800.00元","还款中","本人于顶好二楼店，分期购买宏基E5572G电脑一部，全款3500，首付700，贷款2800，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91401","2015-05-18",\N,\N,"书画休闲养老中心经营借款","￥600,000.00元","还款中","某书画休闲养老中心业务范围是养老休闲娱乐服务、书画创作交流写生、内部内务培训、理疗健身服务等。养老中心成立于2014年，位于山海关区石河镇望峪山庄南侧，拥有山林地面积13.6万平方米--公寓建筑面积1.2万平方米，水塘面积3.67万平方米，天然林和可绿化拓展空间8.73万平方，是集规模化、专业化、功能化、人性化；中高端客户、环境优雅的休闲养老胜地。采取集中供养式、居家休闲式、分时度假式的养老方式，经过一年多的努力，目前拥有60个房间，120张床位，取得了全国首批批准的“社会养老示范基地”之一。由于业务发展需要，后续项目建设陆续展开，即投资建设62平米公寓、设立图书（电子）阅览室、阳光农耕棚、洗衣店、综合超市等，项目建设需资金420万元。此标为分期借款标，将不定期推出。此次借款60万元，借款时间3个月。养老中心主营业务收入及暑期期间分时度假收入用于偿还借款。","3个月","17.00",\N,"生意周转","秦皇岛乾融担保有限公司",\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91402","2015-05-18",\N,\N,"手机分期消费（顶好二楼）","￥1,600.00元","还款中","本人于顶好二楼店，分期购买苹果5s手机一部，全款2600，首付1000，贷款1600，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91403","2015-05-18",\N,\N,"生态园内路面硬化及照明项目借款","￥1,850,000.00元","还款中","该种植有限公司为我市生态绿色食品基地，也是我市发展生态现代农业、畜业的科技示范基地。由该种植有限公司建设的生态园区，位于山海关石河镇102国道北部，园区建有五大功能区：即绿色餐饮区、水景娱乐休闲区、林果观光采摘区、山野生态养殖区。同时建设有百亩大棚，蔬菜养殖专业合作社。新型林果、蔬菜的培育引进、特色畜牧家禽的养殖与我市多家单位建立合作关系。各大功能区已相继投放使用，经营收入稳定。生态园内的部分路面硬化及院内照明项目正式启动，园内道路硬化1350平米，道路两侧镶混凝土路缘石长900米，照明项目路灯间距10米一处。项目建设需资金185万元，借款时间4个月。园区内五大功能区经营收入用于偿还此次借款。","4个月","18.00",\N,"生意周转","秦皇岛乾融担保有限公司",\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91404","2015-05-17",\N,\N,"手机分期消费（协呈金都店）","￥2,000.00元","还款中","本人于协呈金都店，分期购买三星S6手机一部，全款5288，首付3288，贷款2000，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91405","2015-05-17",\N,\N,"手机分期消费（顶好二楼）","￥4,550.00元","还款中","本人于顶好二楼店，分期购买苹果6plus 16G金色手机一部，全款5550，首付1000，贷款4550，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91406","2015-05-17",\N,\N,"手机分期消费（顶好二楼）","￥4,400.00元","还款中","本人于顶好二楼店，分期购买苹果6plus 16G金色手机一部，全款5600，首付1200，贷款4400，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91407","2015-05-17",\N,\N,"手机分期消费（燕大东校区）","￥1,499.00元","还款中","本人是燕山大学一名大一学生，在燕大东校区分期购苹果5s手机一部。全款3499元，首付2000元，贷款1499元，分9期偿还。本人信誉良好，有能力及时偿还。","9个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91408","2015-05-16",\N,\N,"手机分期消费（协呈金都店）","￥3,788.00元","还款中","本人于协呈金都店，分期购买苹果6 plus 16g金色手机一部，全款5788，首付2000，贷款3788，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91409","2015-05-16",\N,\N,"手机分期消费（金亿数码）","￥3,700.00元","还款中","本人于金亿数码店，分期购买苹果6 plus 64g银色手机一部，全款6300，首付2600，贷款3700，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91410","2015-05-16",\N,\N,"手机分期消费（顶好二楼）","￥3,000.00元","还款中","本人于顶好二楼店，分期购买苹果6plus 16G金色手机一部，全款5400，首付2400，贷款3000，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91411","2015-05-15",\N,\N,"手机分期消费（金三角锋尚店）","￥3,000.00元","还款中","本人于金三角锋尙店，分期购买苹果6 plus 16g黑色手机一部，全款5580，首付2580，贷款3000，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91412","2015-05-15",\N,\N,"手机分期消费（顶好二楼）","￥3,900.00元","还款中","本人于顶好二楼店，分期购买苹果6 64g银色手机一部，全款5650，首付1750，贷款3900，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91413","2015-05-15",\N,\N,"手机分期消费（盛联乐都店）","￥1,800.00元","还款中","本人在盛联乐都店，分期购买vivo x5max一部。全款2800元，首付1000元，贷款1800元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91414","2015-05-15",\N,\N,"果蔬加工配送中心项目建设经营借款","￥2,700,000.00元","还款中","该种植有限公司为我市生态绿色食品基地，也是我市发展生态现代农业、畜业的科技示范基地。由该种植有限公司建设的生态园区，位于山海关石河镇102国道北部，园区建有五大功能区：即绿色餐饮区、水景娱乐休闲区、林果观光采摘区、山野生态养殖区。同时建设有百亩大棚，蔬菜养殖专业合作社。新型林果、蔬菜的培育引进、特色畜牧家禽的养殖与我市多家单位建立合作关系。各大功能区已相继投放使用，经营收入稳定。在暑期到来之际，根据业务发展，生态园启动果蔬加工配送中心建设项目。该项目包含120平米保鲜库房及钢结构仓库一间。项目建设需资金270万元，借款时间5个月。生态园各功能区的经营收入及果蔬销售收入可用于偿还此次借款。","5个月","18.00",\N,"生意周转","秦皇岛乾融担保有限公司",\N,"每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91415","2015-05-14",\N,\N,"手机分期消费（盛联乐都店）","￥3,000.00元","还款中","本人在盛联乐都店，分期购买苹果6手机一部。全款4888元，首付1888元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91416","2015-05-14",\N,\N,"手机分期消费（盛联乐都店）","￥3,000.00元","还款中","本人在盛联乐都店，分期购买苹果6PLUS手机一部。全款5688元，首付2688元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91417","2015-05-14",\N,\N,"手机分期消费（燕大东区）","￥3,599.00元","还款中","本人是燕山大学一名大二学生，在燕大东校区分期购苹果6plus手机一部。全款5599元，首付2000元，贷款3599元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91418","2015-05-14",\N,\N,"手机分期付款（顶好二楼）","￥2,400.00元","还款中","本人在顶好二楼店，分期购买三星S5手机一部。全款3500元，首付1100元，贷款2400元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91419","2015-05-13",\N,\N,"手机分期消费（臻鼎科技）","￥1,000.00元","还款中","本人在臻鼎科技，分期购买红米note手机一部。全款1200元，首付200元，贷款1000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91420","2015-05-13",\N,\N,"手机分期消费（燕大东校区）","￥5,000.00元","还款中","本人是燕山大学一名大二学生，在燕大东校区分期购苹果6plus手机一部。全款6000元，首付1000元，贷款5000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91421","2015-05-13",\N,\N,"手机分期消费（开发区电信店）","￥2,499.00元","还款中","本人是臻鼎科技一名操作工，在开发区电信店分期购vivox520手机一部。全款2999元，首付500，贷款2499元，分9期偿还。本人信誉良好，有能力及时还款","9个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91422","2015-05-12",\N,\N,"手机分期付款（东北大学电信店）","￥6,288.00元","还款中","本人是东北大学一名大一学生，在东北大学电信店分期购买苹果6plus金色手机一部。全款6888元，首付600元，贷款6288元，分24期偿还。本人信誉良好，有能力及时偿还。","24个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91423","2015-05-12",\N,\N,"手机分期付款（大爱城全网通手机卖场）","￥2,650.00元","还款中","本人在大爱城全网通手机卖场，分期购买苹果5s金色手机一部。全款3350元，首付700元，贷款2650元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91424","2015-05-12",\N,\N,"手机分期付款（金亿数码）","￥3,000.00元","还款中","本人在金亿数码店，分期购买苹果6 16g港行银色手机一部。全款3600元，首付600元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91425","2015-05-12",\N,\N,"手机分期消费（苹果体验店）","￥3,000.00元","还款中","本人在苹果体验店，分期购买苹果6 16g 金色手机一部。全款5088元，首付2088元，贷款3000元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91426","2015-05-12",\N,\N,"手机分期消费（天百利燕山店）","￥3,000.00元","还款中","本人在天百利燕山店分期购买苹果6手机一部。全款5288元，首付2288元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91427","2015-05-12",\N,\N,"手机分期消费（协呈总店）","￥3,000.00元","还款中","本人在协呈总店，分期购买苹果6 16g 黑色手机一部。全款4888元，首付1888元，贷款3000元，分6期偿还。本人信誉良好，有能力及时偿还。","6个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"91428","2015-05-11",\N,\N,"手机分期消费（金亿数码）","￥3,000.00元","还款中","本人在金亿数码店，分期购买苹果6 16g 港版黑色手机一部。全款3600元，首付600元，贷款3000元，分12期偿还。本人信誉良好，有能力及时偿还。","12个月","18.00",\N,"购物消费","秦皇岛乾融担保有限公司",\N,"按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
