"89305","2015-06-23 10:30:00",\N,"还清时间： 
		   2015-07-08","某企业资金周转
			   
		 (推荐标)","100,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89306","2015-06-23 10:20:00",\N,"还清时间： 
		   2015-07-23","某企业资金周转
			   
		 (推荐标)","500,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89307","2015-06-23 10:00:00",\N,"还清时间： 
		   2015-09-24","某企业资金周转 
			   
		 (推荐标)","200,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89308","2015-06-21 22:20:00",\N,"还清时间： 
		   2015-07-21","企业资金周转
			   
		 (推荐标)","500,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89309","2015-06-22 10:30:00",\N,"还清时间： 
		   2015-07-07","工程项目周转
			   
		 (推荐标)","100,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89310","2015-06-22 10:20:00",\N,"还清时间： 
		   2015-07-23","工程项目周转
			   
		 (推荐标)","600,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89311","2015-06-22 10:00:00",\N,"还清时间： 
		   2015-09-23","工程项目周转
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89312","2015-06-21 14:30:00",\N,"还清时间： 
		   2015-07-21","工程项目周转 
			   
		 (推荐标)","300,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89313","2015-06-21 10:30:00",\N,"还清时间： 
		   2015-07-06","工程项目周转
			   
		 (推荐标)","100,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89314","2015-06-21 10:20:00",\N,"还清时间： 
		   2015-07-22","工程项目周转
			   
		 (推荐标)","500,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89315","2015-06-21 10:00:00",\N,"还清时间： 
		   2015-09-22","工程项目周转
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89316","2015-06-20 10:30:00",\N,"还清时间： 
		   2015-07-05","企业资金周转 
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89317","2015-06-20 10:20:00",\N,"还清时间： 
		   2015-07-20","企业资金周转 
			   
		 (推荐标)","500,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89318","2015-06-20 10:00:00",\N,"还清时间： 
		   2015-09-20","企业资金周转
			   
		 (推荐标)","200,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89319","2015-06-19 10:30:00",\N,"还清时间： 
		   2015-09-20","工程项目周转
			   
		 (推荐标)","15000000","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89320","2015-06-19 10:30:00",\N,"还清时间： 
		   2015-07-04","保证借款
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额二百五十万,期限十二个月.","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89321","2015-06-19 14:30:00",\N,"还清时间： 
		   2015-07-20","保证借款 
			   
		 (推荐标)","300,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额二百五十万,期限十二个月.","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89322","2015-06-19 10:20:00",\N,"还清时间： 
		   2015-07-19","企业资金周转
			   
		 (推荐标)","500,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89323","2015-06-19 10:00:00",\N,"还清时间： 
		   2015-09-19","工程项目周转 
			   
		 (推荐标)","15000000","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89324","2015-06-18 10:45:00",\N,"还清时间： 
		   2015-08-19","工程项目周转   
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89325","2015-06-18 10:20:00",\N,"还清时间： 
		   2015-07-18","工程项目周转 
			   
		 (推荐标)","500,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89326","2015-06-18 14:30:00",\N,"还清时间： 
		   2015-07-18","保证借款 
			   
		 (推荐标)","300,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额三百万,期限十二个月.","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","王先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89327","2015-06-18 10:30:00",\N,"还清时间： 
		   2015-07-03","某公司短期资金周转 
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额四百万,期限十二个月","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","张先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89328","2015-06-18 10:00:00",\N,"还清时间： 
		   2015-08-18","某公司短期资金周转  
			   
		 (推荐标)","200,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额四百万,期限十二个月","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","张先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89329","2015-06-17 09:30:00",\N,"还清时间： 
		   2015-09-17","某企业资金周转 
			   
		 (推荐标)","500,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89330","2015-06-17 10:00:00",\N,"还清时间： 
		   2015-09-18","某企业资金周转  
			   
		 (推荐标)","200,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89331","2015-06-17 10:30:00",\N,"还清时间： 
		   2015-07-02","某公司短期资金周转
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额四百万,期限十二个月","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","张先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89332","2015-06-17 10:20:00",\N,"还清时间： 
		   2015-07-17","某公司短期资金周转 
			   
		 (推荐标)","600,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额四百万,期限十二个月","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","张先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89333","2015-06-16 14:30:00",\N,"还清时间： 
		   2015-07-17","房产红本借款 
			   
		 (推荐标)","400,000.00","已还完","此借款为房产红本批量抵押，借款总额1000万。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89334","2015-06-16 10:20:00",\N,"还清时间： 
		   2015-07-16","保证借款 
			   
		 (推荐标)","800,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额三百万,期限十二个月.","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","王先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89335","2015-06-16 10:30:00",\N,"还清时间： 
		   2015-07-01","房产红本借款  
			   
		 (推荐标)","100,000.00","已还完","此借款为房产红本批量抵押，价值1000万额房产抵押借款300万，期限12个月。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89336","2015-06-16 10:10:00",\N,"还清时间： 
		   2015-08-17","房产红本借款  
			   
		 (推荐标)","200,000.00","已还完","此借款为房产红本批量抵押，价值1000万额房产抵押借款300万，期限12个月。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89337","2015-06-16 10:00:00",\N,"还清时间： 
		   2015-09-16","房产红本借款  
			   
		 (推荐标)","200,000.00","已还完","房产抵押是指产权所有人以房契作为抵押，取得借款按期付息。房屋产权仍由产权所有者自行管理，债权人只按期取息，而无使用管理房屋的权利，待借款还清，产权人收回房契抵押即告终结。如债务人不能履行债务，则债权人有权依法处分抵押房屋，并在处分抵押房屋所得价款中优先受偿。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89338","2015-06-15 11:45:00",\N,"还清时间： 
		   2015-07-15","工程项目周转 
			   
		 (推荐标)","1,630,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89339","2015-06-15 14:30:00",\N,"还清时间： 
		   2015-07-15","保证借款  
			   
		 (推荐标)","400,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额三百万,期限十二个月.","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","王先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89340","2015-06-15 10:30:00",\N,"还清时间： 
		   2015-06-30","保证借款
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额三百万,期限十二个月.","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","王先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89341","2015-06-15 10:20:00",\N,"还清时间： 
		   2015-07-15","保证借款
			   
		 (推荐标)","800,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额三百万,期限十二个月.","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","王先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89342","2015-06-15 10:10:00",\N,"还清时间： 
		   2015-08-15","工程项目周转 
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89343","2015-06-15 10:00:00",\N,"还清时间： 
		   2015-09-15","工程项目周转
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89344","2015-06-14 10:30:00",\N,"还清时间： 
		   2015-06-29","工程项目周转  
			   
		 (推荐标)","100,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89345","2015-06-14 10:20:00",\N,"还清时间： 
		   2015-07-14","工程项目周转   
			   
		 (推荐标)","1,000,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89346","2015-06-14 10:00:00",\N,"还清时间： 
		   2015-07-14","工程项目周转
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89347","2015-06-13 10:20:00",\N,"还清时间： 
		   2015-07-14","工程项目周转 
			   
		 (推荐标)","900,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89348","2015-06-13 10:10:00",\N,"还清时间： 
		   2015-08-14","工程项目周转 
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89349","2015-06-12 14:30:00",\N,"还清时间： 
		   2015-07-13","工程项目周转
			   
		 (推荐标)","300,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89350","2015-06-12 10:08:00",\N,"还清时间： 
		   2015-09-12","工程项目周转
			   
		 (推荐标)","1,000,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89351","2015-06-12 10:20:00",\N,"还清时间： 
		   2015-07-12","工程项目周转
			   
		 (推荐标)","600,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89352","2015-06-12 10:00:00",\N,"还清时间： 
		   2015-09-14","工程项目周转
			   
		 (推荐标)","200,000.00","已还完","工程项目借款，期限12月，额度1000万。有充足的房产抵押，有项目回款保障。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","颜先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89353","2015-06-11 14:45:00",\N,"还清时间： 
		   2015-07-11","优质项目借款
			   
		 (推荐标)","900,000.00","已还完","此借款有实力充足的第三方自然人担保,借款金额1576万,期限12个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","夏先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89354","2015-06-11 14:20:00",\N,"还清时间： 
		   2015-08-12","企业资金周转
			   
		 (推荐标)","200,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89355","2015-06-11 14:10:00",\N,"还清时间： 
		   2015-09-11","企业资金周转
			   
		 (推荐标)","200,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89356","2015-06-11 11:45:00",\N,"还清时间： 
		   2015-07-11","A轮股权融资预订金（7）
			   
		 (推荐标)","430,000.00","已还完","平台65现已开放A轮股权融资，目前已对接部分优质股东，平台65将于6月中下旬召开A轮股权融资新闻发布会和相关签约仪式。欢迎各位用户前来观摩，见证平台65的成长。","1
				  个月","20.00","抵押","长期使用",\N,\N,"还款方式：
		  
			一次性还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89357","2015-06-11 11:00:00",\N,"还清时间： 
		   2015-07-11","企业资金周转
			   
		 (推荐标)","765,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89358","2015-06-11 14:30:00",\N,"还清时间： 
		   2015-07-11","房产红本借款
			   
		 (推荐标)","500,000.00","已还完","此借款为房产红本批量抵押，借款总额1000万。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89359","2015-06-11 10:00:00",\N,"还清时间： 
		   2015-09-11","某企业资金周转
			   
		 (推荐标)","200,000.00","已还完","借款人因资金周转需借款1500万，有实力雄厚的第三方自然人用价值3000万的商铺作抵押。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","刘先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
"89360","2015-06-11 10:30:00",\N,"还清时间： 
		   2015-06-26","实业公司借款
			   
		 (推荐标)","100,000.00","已还完","此借款有实力充足的第三方担保,并有担保方的土地抵押，借款金额300万,期限十二个月。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","梁先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89361","2015-06-11 10:10:00",\N,"还清时间： 
		   2015-08-11","房产红本借款
			   
		 (推荐标)","200,000.00","已还完","此借款为房产红本批量抵押，借款总额1000万。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89362","2015-06-11 10:20:00",\N,"还清时间： 
		   2015-07-11","房产红本借款
			   
		 (推荐标)","800,000.00","已还完","此借款为房产红本批量抵押，借款总额1000万。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","陈先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89363","2015-06-10 14:30:00",\N,"还清时间： 
		   2015-07-10","企业资金周转
			   
		 (推荐标)","400,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","1
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			一次性还款","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"89364","2015-06-10 14:20:00",\N,"还清时间： 
		   2015-08-10","企业资金周转
			   
		 (推荐标)","200,000.00","已还完","此借款有实力充足的第三方担保,并有担保人的房产作抵押，借款期限为十二个月。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","莫先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89365","2015-06-10 10:30:00",\N,"还清时间： 
		   2015-06-25","矿业公司资金周转
			   
		 (推荐标)","100,000.00","已还完","借款人因公司资金周转需要，借款400万，有价值800万的房产抵押，有资产充足的第三方自然人担保。","15
					天","19.00","抵押","资金周转",\N,\N,"还款方式：
		  
			
			 到期还本付息","冯先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"89366","2015-06-10 10:10:00",\N,"还清时间： 
		   2015-08-10","资金拆借
			   
		 (推荐标)","200,000.00","已还完","此借款金额500万，借款期限一年。","2
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","吴先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"89367","2015-06-10 10:00:00",\N,"还清时间： 
		   2015-09-10","资金拆借 
			   
		 (推荐标)","200,000.00","已还完","此借款金额500万，借款期限一年。","3
				  个月","20.00","抵押","资金周转",\N,\N,"还款方式：
		  
			按月付息,到期还本","吴先生",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.20",\N
