"6897","2014-12-31 19:40:46","2015-02-01 12:52:00",\N,"标十: (先息后本）第十二期：某环境工程有限公司法人短期借款","50000.00",\N,\N,"3个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","zh******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.00",\N
"6898","2015-01-12 14:03:38","2015-02-01 12:24:00",\N,"标六: （等额本息）第五期：某饰业有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6899","2015-01-30 14:39:22","2015-02-01 09:42:24",\N,"第一期：某科技集团有限公司法人短期借款","299666.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","zy**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6900","2015-01-27 13:52:23","2015-02-01 09:16:59",\N,"(先息后本）第二十七期：某贸易有限公司法人借款","500000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6901","2015-01-30 17:33:40","2015-01-31 23:45:40",\N,"标二: 第二十四期：某金属材料有限公司法人短期借款","60158.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6902","2015-01-22 16:23:37","2015-01-31 10:43:29",\N,"(先息后本）第十三期：某设备工程有限公司法人短期借款","115621.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6903","2015-01-26 15:49:18","2015-01-31 10:32:00",\N,"标一: 第二十四期：某金属材料有限公司法人短期借款","60158.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6904","2015-01-08 15:25:15","2015-01-30 22:20:00",\N,"标六: （等额本息）第三期：某灯光设计有限公司法人短期借款","50000.00",\N,\N,"3个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","tx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"6905","2015-01-19 20:23:47","2015-01-30 22:10:00",\N,"标十二: (先息后本）第三期：某贸易有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6906","2015-01-28 19:37:16","2015-01-30 17:26:00",\N,"标六: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6907","2015-01-27 13:50:07","2015-01-30 16:46:06",\N,"(先息后本）第二十六期：某贸易有限公司法人借款","90000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6908","2015-01-27 13:49:27","2015-01-30 16:45:10",\N,"(先息后本）第二十五期：某贸易有限公司法人借款","88628.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6909","2015-01-28 19:37:16","2015-01-30 15:10:00",\N,"标五: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6910","2015-01-27 13:48:43","2015-01-30 13:37:50",\N,"(先息后本）第二十四期：某贸易有限公司法人借款","50100.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6911","2015-01-19 20:23:47","2015-01-30 13:34:00",\N,"标十一: (先息后本）第三期：某贸易有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6912","2015-01-28 19:37:16","2015-01-30 12:10:00",\N,"标四: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6913","2015-01-27 13:48:06","2015-01-30 09:14:49",\N,"(先息后本）第二十三期：某贸易有限公司法人借款","60000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6914","2015-01-12 15:04:22","2015-01-29 21:56:00",\N,"标九: (先息后本）第三期：某设备工程有限公司法人短期借款","50000.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6915","2015-01-28 19:37:16","2015-01-29 20:56:00",\N,"标三: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6916","2015-01-27 13:45:16","2015-01-29 17:26:33",\N,"(先息后本）第二十二期：某贸易有限公司法人借款","60120.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6917","2014-12-31 19:40:46","2015-01-29 16:54:00",\N,"标九: (先息后本）第十二期：某环境工程有限公司法人短期借款","50000.00",\N,\N,"3个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","zh******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.00",\N
"6918","2015-01-27 16:30:52","2015-01-29 16:15:50",\N,"（等额本息）第十八期：某饰业有限公司法人借款","62000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6919","2015-01-28 19:37:16","2015-01-29 14:02:00",\N,"标二: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6920","2015-01-22 16:22:48","2015-01-29 13:55:14",\N,"(先息后本）第十二期：某设备工程有限公司法人短期借款","102046.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6921","2015-01-27 16:29:41","2015-01-29 11:40:31",\N,"（等额本息）第十七期：某饰业有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6922","2015-01-23 15:54:38","2015-01-29 00:14:00",\N,"标一: 第二十三期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6923","2015-01-22 09:05:22","2015-01-28 19:28:00",\N,"标四十: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6924","2015-01-22 09:05:22","2015-01-28 17:02:00",\N,"标三十九: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6925","2015-01-22 16:20:16","2015-01-28 16:00:36",\N,"(先息后本）第十一期：某设备工程有限公司法人短期借款","100000.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6926","2015-01-27 13:40:39","2015-01-28 15:35:00",\N,"(先息后本）第二十一期：某贸易有限公司法人借款","100000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6927","2015-01-23 15:53:09","2015-01-28 14:30:36",\N,"第二十二期：某金属材料有限公司法人短期借款","200000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6928","2015-01-22 09:05:22","2015-01-28 14:26:00",\N,"标三十八: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6929","2015-01-23 15:16:16","2015-01-28 11:55:15",\N,"(先息后本）第二十期：某贸易有限公司法人借款","66189.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6930","2015-01-19 20:23:47","2015-01-28 11:16:00",\N,"标十: (先息后本）第三期：某贸易有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6931","2015-01-23 15:50:37","2015-01-28 10:02:47",\N,"第二十一期：某金属材料有限公司法人短期借款","200729.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6932","2015-01-22 09:05:22","2015-01-28 09:30:00",\N,"标三十七: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6933","2015-01-22 09:05:22","2015-01-27 21:54:00",\N,"标三十六: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6934","2014-12-31 19:40:46","2015-01-27 20:34:00",\N,"标八: (先息后本）第十二期：某环境工程有限公司法人短期借款","50000.00",\N,\N,"3个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","zh******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.00",\N
"6935","2015-01-22 09:05:22","2015-01-27 19:36:00",\N,"标三十五: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6936","2015-01-12 15:04:22","2015-01-27 17:56:00",\N,"标八: (先息后本）第三期：某设备工程有限公司法人短期借款","50000.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6937","2015-01-26 15:51:31","2015-01-27 17:33:29",\N,"第二十期：某金属材料有限公司法人短期借款","220000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6938","2015-01-12 14:03:38","2015-01-27 17:16:00",\N,"标五: （等额本息）第五期：某饰业有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6939","2015-01-27 16:28:47","2015-01-27 17:03:44",\N,"（等额本息）第十六期：某饰业有限公司法人借款","64286.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6940","2015-01-22 09:05:22","2015-01-27 17:02:00",\N,"标三十四: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6941","2015-01-27 16:26:27","2015-01-27 16:39:50",\N,"（等额本息）第十五期：某饰业有限公司法人借款","60000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6942","2015-01-23 15:44:06","2015-01-27 16:28:02",\N,"（等额本息）第十四期：某饰业有限公司法人借款","158525.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6943","2015-01-23 15:43:23","2015-01-27 16:07:11",\N,"（等额本息）第十三期：某饰业有限公司法人借款","77946.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6944","2015-01-22 09:05:22","2015-01-27 16:04:36",\N,"标三十三: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6945","2015-01-23 15:42:33","2015-01-27 15:54:25",\N,"（等额本息）第十二期：某饰业有限公司法人借款","450000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6946","2015-01-22 09:05:22","2015-01-27 13:08:00",\N,"标三十二: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6947","2015-01-23 15:15:37","2015-01-27 10:57:53",\N,"(先息后本）第十九期：某贸易有限公司法人借款","126422.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6948","2015-01-23 15:14:54","2015-01-27 09:45:10",\N,"(先息后本）第十八期：某贸易有限公司法人借款","100000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6949","2015-01-22 09:05:22","2015-01-26 23:06:00",\N,"标三十一: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6950","2015-01-22 09:05:22","2015-01-26 17:46:00",\N,"标三十: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6951","2015-01-23 15:41:33","2015-01-26 16:48:20",\N,"（等额本息）第十一期：某饰业有限公司法人借款","58944.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6952","2015-01-22 09:05:22","2015-01-26 13:50:00",\N,"标二十九: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6953","2015-01-22 09:05:22","2015-01-26 12:06:00",\N,"标二十八: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6954","2015-01-23 15:53:56","2015-01-26 11:07:51",\N,"第十九期：某金属材料有限公司法人短期借款","213000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6955","2015-01-22 09:05:22","2015-01-26 00:06:00",\N,"标二十七: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6956","2015-01-22 09:05:22","2015-01-25 23:54:00",\N,"标二十六: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6957","2015-01-22 09:05:22","2015-01-25 21:06:00",\N,"标二十五: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6958","2015-01-22 09:05:22","2015-01-25 19:20:00",\N,"标二十四: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6959","2015-01-23 15:14:12","2015-01-25 17:35:21",\N,"(先息后本）第十七期：某贸易有限公司法人借款","116535.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6960","2015-01-22 09:05:22","2015-01-25 17:04:00",\N,"标二十三: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6961","2015-01-22 09:05:22","2015-01-25 15:38:00",\N,"标二十二: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6962","2015-01-15 12:54:11","2015-01-25 15:29:07",\N,"第十八期：某金属材料有限公司法人短期借款","206000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6963","2015-01-23 15:45:04","2015-01-25 15:18:39",\N,"（等额本息）第十期：某饰业有限公司法人借款","50331.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月等额本息还款","wc*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.00",\N
"6964","2015-01-22 09:05:22","2015-01-25 14:52:00",\N,"标二十一: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6965","2015-01-23 15:13:07","2015-01-25 14:04:39",\N,"(先息后本）第十六期：某贸易有限公司法人借款","50054.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6966","2015-01-19 20:23:47","2015-01-25 13:36:00",\N,"标九: (先息后本）第三期：某贸易有限公司法人借款","50000.00",\N,\N,"6个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ww***",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.00",\N
"6967","2015-01-22 16:21:52","2015-01-25 11:52:27",\N,"(先息后本）第十期：某设备工程有限公司法人短期借款","100000.00",\N,\N,"2个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","ty*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"6968","2015-01-22 09:05:22","2015-01-25 03:02:00",\N,"标二十: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6969","2015-01-22 09:05:22","2015-01-24 22:42:00",\N,"标十九: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"6970","2015-01-22 09:05:22","2015-01-24 16:20:00",\N,"标十八: 第十六期：某金属材料有限公司法人短期借款","50000.00",\N,\N,"1个月","22.00 
                  
                 
                  %",\N,\N,\N,\N,"按月付息，到期还本","j**",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
