"30360","2014-12-08 09:33:26",\N,\N,"宝马x6轿车借款标（二）","100000","还款中","车主因资金周转需要，将市场价700000元的宝马轿车进行抵押，借款额度450000元。现该抵押物相关手续已落实完毕，借款期限为6个月. http://www.qmdai.com/article/content/311.htm","3月","22.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0",\N
"30361","2014-12-08 09:29:52",\N,\N,"第三批皇台酒借款标（一）","300000","还款中","借款人因资金周转需要，将市场价5000000元的皇台酒进行抵押，平台48授予持有人2800000元信用额度。借款期限为12个月。
http://www.qmdai.com/article/content/521.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30362","2014-12-08 09:29:43",\N,\N,"南肖埠文景苑房产借款标(七）","200000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。 http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30363","2014-12-07 14:01:44",\N,\N,"南肖埠文景苑房产借款标(六）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。 http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30364","2014-12-07 11:31:55",\N,\N,"材质304不锈钢管借款标（八）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30365","2014-12-07 09:43:50",\N,\N,"南肖埠文景苑房产借款标(五）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。 http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30366","2014-12-07 09:37:19",\N,\N,"材质304不锈钢管借款标（七）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30367","2014-12-07 09:29:34",\N,\N,"南肖埠文景苑房产借款标(四）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。 http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30368","2014-12-07 09:34:33",\N,\N,"宝马x6轿车借款标（一）","200000","还款中","车主因资金周转需要，将市场价700000元的宝马轿车进行抵押，借款额度450000元。现该抵押物相关手续已落实完毕，借款期限为6个月.
http://www.qmdai.com/article/content/311.htm","3月","22.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0",\N
"30369","2014-12-07 09:29:19",\N,\N,"材质304不锈钢管借款标（六）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30370","2014-12-06 19:14:31",\N,\N,"南肖埠文景苑房产借款标(三）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。
http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30371","2014-12-06 12:11:49",\N,\N,"材质304不锈钢管借款标（五）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30372","2014-12-06 09:45:13",\N,\N,"南肖埠文景苑房产借款标(二）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。
http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30373","2014-12-06 09:35:43",\N,\N,"材质304不锈钢管借款标（四）","400000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30374","2014-12-06 09:30:33",\N,\N,"南肖埠文景苑房产借款标(一）","300000","还款中","借款人因资金周转需要，经杭州专业评估公司估价4600000元的杭州市南肖埠文景苑房产一处进行抵押，平台48授予信用额度2300000元。现该抵押物相关手续已落实完毕，借款期限为12个月。
http://www.qmdai.com/article/content/271.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30375","2014-12-06 09:33:42",\N,\N,"别克轿车质押借款标","100000","还款中","车主因资金周转需要，将市场价150000元的别克君越轿车进行抵押，借款额度100000元。现该抵押物相关手续已落实完毕，借款期限为6个月。
 http://www.qmdai.com/article/content/814.htm","3月","22.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0",\N
"30376","2014-12-06 09:30:11",\N,\N,"材质304不锈钢管借款标（三）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30377","2014-12-05 15:15:49",\N,\N,"材质304不锈钢管借款标（二）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30378","2014-12-05 10:04:07",\N,\N,"上海绿城房产借款标（十）","280000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30379","2014-12-05 11:04:29",\N,\N,"大众尚酷轿车借款标","200000","还款中","车主因资金周转需要，将市场价300000元的大众尚酷轿车进行抵押，借款额度200000元。现该抵押物相关手续已落实完毕，借款期限为6个月。
http://www.qmdai.com/article/content/294.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30380","2014-12-05 09:34:08",\N,\N,"路虎神行者2借款标","200000","还款中","车主因资金周转需要，再次将市场价330000元的神行者2进行抵押，借款额度200000元。现该抵押物相关手续已落实完毕，借款期限为6个月。
   http://www.qmdai.com/article/content/267.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30381","2014-12-05 10:16:16",\N,\N,"宝马轿车借款标","250000","还款中","车主因资金周转需要，将市场价350000元的宝马轿车进行抵押，借款额度250000元。现该抵押物相关手续已落实完毕，借款期限为6个月；
http://www.qmdai.com/article/content/611.htm","3月","22.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0",\N
"30382","2014-12-05 09:32:50",\N,\N,"材质304不锈钢管借款标（一）","300000","还款中","借款人因资金周转需要，将市场价6011800元的材质304不锈钢管进行抵押，平台48授予持有人3000000元信用额度。 http://www.qmdai.com/article/content/304.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30383","2014-12-05 09:29:53",\N,\N,"上海绿城房产借款标（九）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30384","2014-12-05 09:29:41",\N,\N,"材质316L不锈钢钢坯质押借款标（八）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。 http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30385","2014-12-04 12:45:43",\N,\N,"上海绿城房产借款标（八）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。
http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30386","2014-12-04 10:54:05",\N,\N,"上海绿城房产借款标（七）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。
http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30387","2014-12-04 10:39:19",\N,\N,"材质316L不锈钢钢坯质押借款标（七）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。 http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30388","2014-12-04 09:37:57",\N,\N,"上海绿城房产借款标（六）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。
http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30389","2014-12-04 09:32:09",\N,\N,"材质316L不锈钢钢坯质押借款标（六）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。 http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30390","2014-12-04 09:30:07",\N,\N,"上海绿城房产借款标（五）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完毕，借款期限为一年。
http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30391","2014-12-04 09:29:52",\N,\N,"材质316L不锈钢钢坯质押借款标（五）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。

http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30392","2014-12-03 16:57:33",\N,\N,"材质316L不锈钢钢坯质押借款标（四）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。

http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30393","2014-12-03 12:19:13",\N,\N,"材质316L不锈钢钢坯质押借款标（三）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。

http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30394","2014-12-03 09:40:53",\N,\N,"材质316L不锈钢钢坯质押借款标（二）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。

http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30395","2014-12-03 10:24:27",\N,\N,"尼桑GT-R轿车借款标(二)","200000","还款中","车主因资金周转需要，将市场价600000元的尼桑GT-R轿车进行抵押，借款额度400000元。抵押物相关手续已落实完毕，此次借款期限为6个月。
http://www.qmdai.com/article/content/295.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30396","2014-12-03 09:34:26",\N,\N,"尼桑GT-R轿车借款标(一)","200000","还款中","车主因资金周转需要，将市场价600000元的尼桑GT-R轿车进行抵押，借款额度400000元。抵押物相关手续已落实完毕，此次借款期限为6个月。
http://www.qmdai.com/article/content/295.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30397","2014-12-03 09:29:39",\N,\N,"材质316L不锈钢钢坯质押借款标（一）","300000","还款中","借款人因资金周转需要，将市场价4000000元的材质316L不锈钢钢坯进行抵押，平台48授予持有人2400000元信用额度。

http://www.qmdai.com/article/content/248.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30398","2014-12-03 09:29:30",\N,\N,"第二批皇台酒借款标（十四）","200000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30399","2014-12-02 12:22:24",\N,\N,"第二批皇台酒借款标（十三）","200000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30400","2014-12-02 11:30:33",\N,\N,"304钢锭质押借款标（十三）","200000","还款中","借款人因资金周转需要，将市场价6010000元的304钢锭进行抵押，平台48授予持有人3900000元信用额度。 http://www.qmdai.com/article/content/277.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30401","2014-12-02 10:41:09",\N,\N,"第二批皇台酒借款标（十二）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30402","2014-12-02 09:34:18",\N,\N,"304钢锭质押借款标（十一）","300000","还款中","借款人因资金周转需要，将市场价6010000元的304钢锭进行抵押，平台48授予持有人3900000元信用额度。 http://www.qmdai.com/article/content/277.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30403","2014-12-02 09:58:20",\N,\N,"第二批皇台酒借款标（十一）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30404","2014-12-02 09:33:34",\N,\N,"第二批皇台酒借款标（九）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30405","2014-12-02 09:28:55",\N,\N,"304钢锭质押借款标（十）","300000","还款中","借款人因资金周转需要，将市场价6010000元的304钢锭进行抵押，平台48授予持有人3900000元信用额度。 http://www.qmdai.com/article/content/277.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30406","2014-12-02 09:29:05",\N,\N,"揽胜极光借款标(二)","150000","还款中","车主因资金周转需要，再次将市场价450000元的揽胜极光轿车进行抵押，借款额度300000元。现该抵押物相关手续已落实完毕，借款期限为6个月。 http://www.qmdai.com/article/content/650.htm","3月","22.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.0",\N
"30407","2014-12-01 18:19:58",\N,\N,"第二批皇台酒借款标（十）","200000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30408","2014-12-01 15:04:03",\N,\N,"第二批皇台酒借款标（八）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30409","2014-12-01 10:22:16",\N,\N,"第二批皇台酒借款标（七）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30410","2014-12-01 12:55:27",\N,\N,"宝马线下配对标(续)","300000","还款中","车主因资金周转需要，将市场价600000元的宝马轿车进行抵押，借款额度300000元。现该抵押物相关手续已落实完毕，现已与平台48完成线下配对的相关手续。http://www.qmdai.com/article/content/542.htm","3月","18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"30411","2014-12-01 10:37:43",\N,\N,"上海绿城房产借款标（四）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产 一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30412","2014-12-01 09:49:53",\N,\N,"上海绿城房产借款标（三）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产 一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30413","2014-12-01 09:30:13",\N,\N,"第二批皇台酒借款标（六）","300000","还款中","借款人因资金周转需要，将市场价11000000元的皇台酒进行抵押，平台48授予持有人5500000元信用额度。 http://www.qmdai.com/article/content/373.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30414","2014-12-01 09:37:32",\N,\N,"上海绿城房产借款标（二）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产 一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30415","2014-12-01 09:29:53",\N,\N,"上海绿城房产借款标（一）","300000","还款中","借款人因资金周转需要，经上海专业评估公司估价5960000元的上海绿城房产 一处进行抵押，平台48授予信用额度2980000元。现该抵押物相关手续已落实完 http://www.qmdai.com/article/content/292.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30416","2014-11-30 17:45:36",\N,\N,"304钢锭质押借款标（十二）","100000","还款中","借款人因资金周转需要，将市场价6010000元的304钢锭进行抵押，平台48授予持有人3900000元信用额度。 http://www.qmdai.com/article/content/277.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
"30417","2014-11-30 12:32:24",\N,\N,"304钢锭质押借款标（九）","400000","还款中","借款人因资金周转需要，将市场价6010000元的304钢锭进行抵押，平台48授予持有人3900000元信用额度。 http://www.qmdai.com/article/content/277.htm","1月","21.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.3",\N
