"26075",\N,\N,\N,"借款用户 : pinshengcf017    宝马x1车辆质押一月标03【04… ","22906",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26076",\N,\N,\N,"借款用户 : pinshengcf017    宝马x1车辆质押一月标01【04… ","50000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26077",\N,\N,\N,"借款用户 : pinshengcf017    【约】宝马x1车辆质押一月标02… ","50000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26078",\N,\N,\N,"借款用户 : pinshengcf040    长城H3车辆抵押一月标【0408… ","30000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26079",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆抵押一月标03【04… ","80000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26080",\N,\N,\N,"借款用户 : pinshengcf016    【约】宝马x3车辆抵押一月标02… ","50000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26081",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆抵押一月标01【04… ","70000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26082",\N,\N,\N,"借款用户 : pinshengcf039    雷克萨斯车辆抵押一月标05【04… ","30000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26083",\N,\N,\N,"借款用户 : pinshengcf039    【约】雷克萨斯车辆抵押一月标04… ","50000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26084",\N,\N,\N,"借款用户 : pinshengcf039    雷克萨斯车辆抵押一月标03【04… ","60000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26085",\N,\N,\N,"借款用户 : pinshengcf039    雷克萨斯车辆抵押一月标02【04… ","30000",\N,\N," 1 
                          个月","18.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26086",\N,\N,\N,"借款用户 : pinshengcf039    雷克萨斯车辆质押一月标01【03… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26087",\N,\N,\N,"借款用户 : pinshengcf024    众泰车辆质押一月标【0330】3… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26088",\N,\N,\N,"借款用户 : pinshengcf015    丰田卡罗拉车辆质押一月标02【0… ","20000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26089",\N,\N,\N,"借款用户 : pinshengcf015    丰田卡罗拉车辆质押一月标01【0… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26090",\N,\N,\N,"借款用户 : pinshengcf005    【约】丰田凯美瑞车辆质押一月标0… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26091",\N,\N,\N,"借款用户 : pinshengcf005    丰田凯美瑞车辆质押一月标01【0… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26092",\N,\N,\N,"借款用户 : pinshengcf038    别克君威车辆质押二月标【0325… ","35000",\N,\N," 2 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.30",\N
"26093",\N,\N,\N,"借款用户 : pinshengcf002    马自达6车辆质押一月标03【03… ","20000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26094",\N,\N,\N,"借款用户 : pinshengcf002    马自达6车辆质押一月标02【03… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26095",\N,\N,\N,"借款用户 : gaohc001    技术总监定亲贺喜秒 ","50000",\N,\N," 1 
                          个月","3.90",\N,"借款用途：短期周转",\N,\N,"还款方式：按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"26096",\N,\N,\N,"借款用户 : pinshengcf002    马自达6车辆质押一月标01【03… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26097",\N,\N,\N,"借款用户 : pinshengcf037    奔驰E350车辆质押一月标05【… ","15416",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26098",\N,\N,\N,"借款用户 : pinshengcf011    【约】奥迪车辆质押一月标【032… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26099",\N,\N,\N,"借款用户 : pinshengcf037    奔驰E350车辆质押一月标05【… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26100",\N,\N,\N,"借款用户 : pinshengcf037    奔驰E350车辆质押一月标04【… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26101",\N,\N,\N,"借款用户 : pinshengcf037    奔驰E350车辆质押一月标03【… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26102",\N,\N,\N,"借款用户 : pinshengcf037    奔驰E350车辆质押一月标02【… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26103",\N,\N,\N,"借款用户 : pinshengcf037    【约】奔驰E350车辆质押一月标… ","60000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26104",\N,\N,\N,"借款用户 : pinshengcf004    三菱车辆质押一月标03【0316… ","70790",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26105",\N,\N,\N,"借款用户 : pinshengcf036    【约】奥迪A6车辆质押一月标05… ","60000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26106",\N,\N,\N,"借款用户 : pinshengcf004    【约】三菱车辆质押一月标02【0… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26107",\N,\N,\N,"借款用户 : pinshengcf004    三菱车辆质押一月标01【0314… ","12万",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26108",\N,\N,\N,"借款用户 : pinshengcf036    【约】奥迪A6车辆质押一月标04… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26109",\N,\N,\N,"借款用户 : pinshengcf035    雪佛兰科鲁兹车辆质押二月标02【… ","28774",\N,\N," 2 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.30",\N
"26110",\N,\N,\N,"借款用户 : pinshengcf036    奥迪A6车辆质押一月标03【03… ","20000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26111",\N,\N,\N,"借款用户 : pinshengcf036    奥迪A6车辆质押一月标02【03… ","20000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26112",\N,\N,\N,"借款用户 : pinshengcf036    【约】奥迪A6车辆质押一月标01… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26113",\N,\N,\N,"借款用户 : pinshengcf035    雪佛兰科鲁兹车辆质押二月标02【… ","30000",\N,\N," 2 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.30",\N
"26114",\N,\N,\N,"借款用户 : pinshengcf035    雪佛兰科鲁兹车辆质押二月标01【… ","20000",\N,\N," 2 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.30",\N
"26115",\N,\N,\N,"借款用户 : pinshengcf033    起亚福瑞迪车辆质押一月标02【0… ","20000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26116",\N,\N,\N,"借款用户 : pinshengcf034    【约】别克车辆质押一月标【031… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26117",\N,\N,\N,"借款用户 : pinshengcf033    【约】起亚福瑞迪车辆质押一月标0… ","60000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26118",\N,\N,\N,"借款用户 : pinshengcf032    丰田卡罗拉车辆质押一月标【031… ","29556",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26119",\N,\N,\N,"借款用户 : liwn01    【约】长城车辆质押一月标【030… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26120",\N,\N,\N,"借款用户 : pinshengcf032    丰田卡罗拉车辆质押一月标【030… ","70000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26121",\N,\N,\N,"借款用户 : pinshengcf030    凯迪拉克车辆质押一月标03【03… ","24409",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26122",\N,\N,\N,"借款用户 : pinshengcf022    大众帕萨特车辆质押一月标02【0… ","40000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26123",\N,\N,\N,"借款用户 : pinshengcf022    【约】大众帕萨特车辆质押一月标0… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26124",\N,\N,\N,"借款用户 : pinshengcf030    凯迪拉克车辆质押一月标02【03… ","60000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26125",\N,\N,\N,"借款用户 : pinshengcf030    【约】凯迪拉克车辆质押一月标01… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26126",\N,\N,\N,"借款用户 : pinshengcf017    宝马x1车辆质押一月标03【03… ","25835",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26127",\N,\N,\N,"借款用户 : pinshengcf017    宝马x1车辆质押一月标02【03… ","50000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26128",\N,\N,\N,"借款用户 : pinshengcf    平台45元宵节活动秒标【0305… ","58888",\N,\N," 1 
                          个月","5.80",\N,"借款用途：短期周转",\N,\N,"还款方式：按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"26129",\N,\N,\N,"借款用户 : pinshengcf017    宝马x1车辆质押一月标01【03… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26130",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆质押一月标04【03… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26131",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆质押一月标03【03… ","60000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26132",\N,\N,\N,"借款用户 : pinshengcf016    【约】宝马x3车辆质押一月标02… ","70000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26133",\N,\N,\N,"借款用户 : pinshengcf014    荣威550车辆质押一月标02【0… ","14979",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26134",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆质押一月标01【03… ","28081",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26135",\N,\N,\N,"借款用户 : pinshengcf014    荣威550车辆质押一月标02【0… ","30000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
"26136",\N,\N,\N,"借款用户 : pinshengcf016    宝马x3车辆质押一月标01【02… ","40000",\N,\N," 1 
                          个月","20.00",\N,"借款用途：短期周转",\N,\N,"还款方式：每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.50",\N
