"15935",\N,"2015-06-26 19:36:07 ",\N,"Y00500D-1第1期续借标","100000","
          已满标",\N,"1个月","18.00",\N,"借款人林先生截止目前银行个人征信良好，为",\N,"2015-07-06 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15936",\N,"",\N,"Y00499D-3短期周转第3期","120000","
          已满标",\N,"1个月","18.00",\N,"借款人林先生截止目前银行个人征信状况良好",\N,"2015-07-06 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15937",\N,"",\N,"Y00499D-2短期周转第2期","100000","
          已满标",\N,"1个月","18.00",\N,"借款人林先生截止目前银行个人征信状况良好",\N,"2015-07-06 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15938",\N,"2015-06-25 17:41:05 ",\N,"Y00499D-1短期周转第1期","280000","
          已满标",\N,"1个月","18.00",\N,"借款人林先生截止目前银行个人征信状况良好",\N,"2015-07-05 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15939",\N,"2015-06-25 10:19:59 ",\N,"Y00498X-3短期周转第3期","100000","
          已满标",\N,"1个月","18.00",\N,"借款人杨先生，借款方式为信用贷款。",\N,"2015-07-05 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15940",\N,"2015-06-24 15:33:40 ",\N,"Y00498X-2短期周转第2期","100000","
          已满标",\N,"1个月","18.00",\N,"借款人杨先生，借款方式为信用贷款。",\N,"2015-07-04 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15941",\N,"",\N,"Y00498X-1短期周转定投勿投","100000","
          已满标",\N,"1个月","18.00",\N,"借款人杨先生，借款方式为信用贷款。",\N,"2015-07-04 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15942",\N,"2015-06-24 11:28:05 ",\N,"Y00497D短期周转续借标","100000","
          已满标",\N,"1个月","18.00",\N,"借款人为我平台优质客户，之前贷款均能按时",\N,"2015-07-04 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15943",\N,"2015-06-24 10:04:23 ",\N,"Y00496D-14短期周转第14期","100000","
          已满标",\N,"1个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-07-04 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15944",\N,"2015-06-23 14:27:17 ",\N,"Y00496D-13短期周转第13期","100000","
          已满标",\N,"1个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-07-03 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15945",\N,"",\N,"Y00496D-12短期周转第12期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-07-01 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15946",\N,"2015-06-20 18:07:19 ",\N,"Y00496D-11短期周转第11期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-30 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15947",\N,"2015-06-19 18:08:55 ",\N,"Y00496D-10短期周转第10期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-29 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15948",\N,"2015-06-19 14:39:39 ",\N,"Y00496D-9短期周转第9期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-29 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15949",\N,"2015-06-18 12:14:31 ",\N,"Y00496D-8短期周转第8期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-28 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15950",\N,"2015-06-17 14:00:23 ",\N,"T00497X王小姐房屋买卖解押天标续发","3600000","
          已满标",\N,"45天","0.13",\N,"王小姐于2015年  月  日向平台投资",\N,"2015-06-27 23:59:59","到期还本息 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15951",\N,"2015-06-17 11:29:01 ",\N,"Y00496D-7短期周转第7期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-27 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15952",\N,"2015-06-16 12:27:00 ",\N,"Y00496D-6短期周转第6期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-26 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15953",\N,"2015-06-15 20:16:38 ",\N,"Y00496D-5短期周转第5期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-25 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15954",\N,"2015-06-15 14:16:36 ",\N,"Y00496D-4短期周转第4期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-25 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15955",\N,"2015-06-14 12:14:58 ",\N,"Y00496D-3短期周转第3期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-24 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15956",\N,"2015-06-14 10:05:31 ",\N,"Y00496D-2短期周转第2期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-24 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15957",\N,"2015-06-13 20:34:53 ",\N,"T00497X-众筹项目N001ZC 工资筹集（线下充值）","500000","
          已满标",\N,"13天","0.15",\N,"",\N,"2015-06-23 23:59:59","到期还本息 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15958",\N,"2015-06-13 12:36:01 ",\N,"Y00496D-1短期周转第1期","150000","
          已满标",\N,"2个月","18.00",\N,"借款人高先生此次申请续借人民币200万元",\N,"2015-06-22 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15959",\N,"2015-06-12 14:25:43 ",\N,"Y00494D-6短期周转第6期","150000","
          已满标",\N,"2个月","18.00",\N,"夫妻双方征信良好，无不良记录。",\N,"2015-06-22 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15960",\N,"2015-06-11 16:54:59 ",\N,"Y00494D-5短期周转第5期","150000","
          已满标",\N,"2个月","18.00",\N,"夫妻双方征信良好，无不良记录。",\N,"2015-06-21 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15961",\N,"2015-06-11 11:27:00 ",\N,"Y00494D-4短期周转第4期","150000","
          已满标",\N,"2个月","18.00",\N,"夫妻双方征信良好，无不良记录。",\N,"2015-06-21 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15962",\N,"2015-06-10 12:23:13 ",\N,"Y00494D-3短期周转第3期","150000","
          已满标",\N,"2个月","18.00",\N,"夫妻双方征信良好，无不良记录。",\N,"2015-06-20 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15963",\N,"2015-06-10 11:38:51 ",\N,"Y00483D-5短期周转第5期续借标","150000","
          已满标",\N,"3个月","18.00",\N,"借款人万先生此次借款人民币130万元，用",\N,"2015-06-20 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15964",\N,"2015-06-10 10:08:11 ",\N,"Y00493D-10短期周转第10期（萨隆巴斯对接标）","100000","
          已满标",\N,"2个月","18.00",\N,"借款人李先生截止目前银行个人征信良好，为",\N,"2015-06-20 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"15965",\N,"2015-06-09 10:27:02 ",\N,"Y00493D-9短期周转第9期（萨隆巴斯对接标）","200000","
          已满标",\N,"2个月","18.00",\N,"借款人李先生截止目前银行个人征信良好，为",\N,"2015-06-19 23:59:59","按月付息到期还本 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
