"22319","2015-06-08",\N,\N,"2015052601（第10期） 借贷编号：20150600005","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22320","2015-06-05",\N,\N,"2015052601（第9期） 借贷编号：20150600004","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22321","2015-06-04",\N,\N,"2015052601（第8期） 借贷编号：20150600003","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22322","2015-06-03",\N,\N,"2015052601（第7期） 借贷编号：20150600002","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22323","2015-06-02",\N,\N,"2015052601（第6期） 借贷编号：20150600001","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22324","2015-06-01",\N,\N,"2015052601（第5期） 借贷编号：20150500022","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22325","2015-05-29",\N,\N,"2015052601（第4期） 借贷编号：20150500021","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22326","2015-05-28",\N,\N,"2015052601（第3期） 借贷编号：20150500020","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22327","2015-05-27",\N,\N,"2015052601（第2期） 借贷编号：20150500019","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22328","2015-05-26",\N,\N,"2015052601（第1期） 借贷编号：20150500018","100000.00",\N,\N,"6个月","15.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22329","2015-05-25",\N,\N,"票利宝2015052501 借贷编号：20150500017","100000.00",\N,\N,"122天","8.8",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22330","2015-05-20",\N,\N,"2015052001 借贷编号：20150500016","100000.00",\N,\N,"6个月","15.0",\N,"其他 

   借款状态：投标16次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22331","2015-05-18",\N,\N,"2015051801 借贷编号：20150500015","100000.00",\N,\N,"3个月","15.0",\N,"其他 

   借款状态：投标27次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22332","2015-05-15",\N,\N,"2015051501 借贷编号：20150500014","100000.00",\N,\N,"1个月","15.0",\N,"其他 

   借款状态：投标13次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22333","2015-05-14",\N,\N,"2015051401 借贷编号：20150500013","100000.00",\N,\N,"1个月","15.0",\N,"其他 

   借款状态：投标8次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22334","2015-05-13",\N,\N,"2015051301 借贷编号：20150500012","100000.00",\N,\N,"1个月","16.0",\N,"其他 

   借款状态：投标4次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22335","2015-05-12",\N,\N,"2015051201 借贷编号：20150500009","100000.00",\N,\N,"1个月","18.0",\N,"其他 

   借款状态：投标17次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22336","2015-05-11",\N,\N,"2015041001（第二十期） 借贷编号：20150500008","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22337","2015-05-08",\N,\N,"2015041001（第十九期） 借贷编号：20150500007","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22338","2015-05-08",\N,\N,"2015041001（第十八期） 借贷编号：20150500006","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22339","2015-05-07",\N,\N,"2015041001（第十七期） 借贷编号：20150500005","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22340","2015-05-06",\N,\N,"2015041001（第十六期） 借贷编号：20150500004","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22341","2015-05-05",\N,\N,"2015041001（第十五期） 借贷编号：20150500003","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22342","2015-05-05",\N,\N,"2015050501 借贷编号：20150500002","200000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22343","2015-05-05",\N,\N,"2015041001（第十四期） 借贷编号：20150500001","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22344","2015-05-04",\N,\N,"2015041001（第十三期） 借贷编号：20150400017","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22345","2015-04-30",\N,\N,"2015043001 借贷编号：20150400016","200000.00",\N,\N,"2个月","18.0",\N,"其他 

   借款状态：投标32次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22346","2015-04-30",\N,\N,"2015041001（第十二期） 借贷编号：20150400015","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22347","2015-04-29",\N,\N,"2015041001（第十一期） 借贷编号：20150400014","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22348","2015-04-27",\N,\N,"2015042701 借贷编号：20150400013","100000.00",\N,\N,"2个月","18.0",\N,"其他 

   借款状态：投标10次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22349","2015-04-24",\N,\N,"2015041001（第十期） 借贷编号：20150400012","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22350","2015-04-23",\N,\N,"2015041001（第九期） 借贷编号：20150400011","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22351","2015-04-22",\N,\N,"2015041001（第八期） 借贷编号：20150400010","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22352","2015-04-21",\N,\N,"2015041001（第七期） 借贷编号：20150400009","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22353","2015-04-20",\N,\N,"2015041001（第六期） 借贷编号：20150400008","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22354","2015-04-17",\N,\N,"2015041001（第五期） 借贷编号：20150400007","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22355","2015-04-16",\N,\N,"2015041001（第四期） 借贷编号：20150400006","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22356","2015-04-14",\N,\N,"2015041001（第三期） 借贷编号：20150400005","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22357","2015-04-13",\N,\N,"2015041001（第二期） 借贷编号：20150400004","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22358","2015-04-10",\N,\N,"2015041001（第一期） 借贷编号：20150400003","100000.00",\N,\N,"1个月","17.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22359","2015-04-08",\N,\N,"月利通2015040801 借贷编号：20150400002","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标27次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22360","2015-04-02",\N,\N,"月利通2015040201 借贷编号：20150400001","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标18次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22361","2015-03-31",\N,\N,"月利通2015033101 借贷编号：20150300025","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标18次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22362","2015-03-27",\N,\N,"月利通2015032701 借贷编号：20150300024","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标14次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22363","2015-03-26",\N,\N,"月利通2015032601 借贷编号：20150300023","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标35次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22364","2015-03-23",\N,\N,"月利通2015032301 借贷编号：20150300022","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标17次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22365","2015-03-19",\N,\N,"月利通2015031901 借贷编号：20150300021","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标24次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22366","2015-03-18",\N,\N,"月利通2015031801 借贷编号：20150300020","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标25次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22367","2015-03-17",\N,\N,"月利通2015031701 借贷编号：20150300019","200000.00",\N,\N,"2个月","17.0",\N,"销售 

   借款状态：投标5次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22368","2015-03-16",\N,\N,"月利通2015031301 借贷编号：20150300018","150000.00",\N,\N,"1个月","18.0",\N,"其他 

   借款状态：投标61次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22369","2015-03-10",\N,\N,"月利通2015031001 借贷编号：20150300016","80000.00",\N,\N,"1个月","18.0",\N,"其他 

   借款状态：投标27次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22370","2015-03-09",\N,\N,"月利通2015030901 借贷编号：20150300015","80000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标65次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22371","2015-03-06",\N,\N,"月利通2015030602 借贷编号：20150300014","150000.00",\N,\N,"2个月","17.0",\N,"其他 

   借款状态：投标5次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22372","2015-03-06",\N,\N,"月利通2015030601（第二十期） 借贷编号：20150300013","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22373","2015-03-06",\N,\N,"平台40开业秒标100000 借贷编号：20150300012","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22374","2015-03-05",\N,\N,"月利通2015030502 借贷编号：20150300011","200000.00",\N,\N,"2个月","17.0",\N,"其他 

   借款状态：投标4次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22375","2015-03-05",\N,\N,"月利通2015030501（第十九期） 借贷编号：20150300010","100000.00",\N,\N,"1个月","18.0",\N,"其他 

   借款状态：投标26次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22376","2015-03-05",\N,\N,"平台40开业秒标88888 借贷编号：20150300009","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22377","2015-03-04",\N,\N,"月利通2015030402 借贷编号：20150300008","200000.00",\N,\N,"2个月","17.0",\N,"其他 

   借款状态：投标5次成功，",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22378","2015-03-04",\N,\N,"月利通2015030401（第十八期） 借贷编号：20150300007","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22379","2015-03-04",\N,\N,"平台40开业秒标100000 借贷编号：20150300006","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22380","2015-03-03",\N,\N,"月利通2015030302 借贷编号：20150300005","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标26次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22381","2015-03-03",\N,\N,"平台40开业秒标100000 借贷编号：20150300004","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标14次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22382","2015-03-02",\N,\N,"月利通2015030202（第十七期） 借贷编号：20150300003","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22383","2015-03-02",\N,\N,"月利通2015030201（第十六期） 借贷编号：20150300002","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22384","2015-03-02",\N,\N,"平台40开业秒标100000 借贷编号：20150300001","100000.00",\N,\N,"1个月","8.0",\N,"销售 

   借款状态：投标3次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22385","2015-02-26",\N,\N,"月利通2015022601 借贷编号：20150200037","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标111次成",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22386","2015-02-26",\N,\N,"平台40开业秒标100000 借贷编号：20150200036","100000.00",\N,\N,"1个月","8.0",\N,"销售 

   借款状态：投标25次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22387","2015-02-16",\N,\N,"月利通2015020401（第十五期） 借贷编号：20150200035","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22388","2015-02-16",\N,\N,"平台40开业秒标100000 借贷编号：20150200034","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标13次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22389","2015-02-15",\N,\N,"月利通2015021501（第十四期） 借贷编号：20150200033","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22390","2015-02-15",\N,\N,"平台40开业秒标100000 借贷编号：20150200032","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标7次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22391","2015-02-13",\N,\N,"月利通2015021301（第十三期） 借贷编号：20150200031","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22392","2015-02-13",\N,\N,"平台40开业秒标100000 借贷编号：20150200030","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标11次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22393","2015-02-12",\N,\N,"平台40开业秒标100000 借贷编号：20150200029","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标18次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22394","2015-02-12",\N,\N,"月利通2015021201（第十二期） 借贷编号：20150200028","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22395","2015-02-11",\N,\N,"平台40开业秒标100000 借贷编号：20150200027","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22396","2015-02-10",\N,\N,"月利通20150201001 借贷编号：20150200026","80000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标14次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22397","2015-02-10",\N,\N,"月利通20150201001（第十期） 借贷编号：20150200025","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22398","2015-02-11",\N,\N,"月利通20150201101（第十一期） 借贷编号：20150200024","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22399","2015-02-10",\N,\N,"平台40开业秒标100000 借贷编号：20150200023","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标15次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22400","2015-02-09",\N,\N,"月利通2015020902（第六期） 借贷编号：20150200022","70000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标33次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22401","2015-02-09",\N,\N,"月利通2015020901（第九期） 借贷编号：20150200021","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22402","2015-02-09",\N,\N,"平台40开业秒标100000 借贷编号：20150200020","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标6次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22403","2015-02-06",\N,\N,"月利通2015020602 借贷编号：20150200019","100000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标17次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22404","2015-02-06",\N,\N,"平台40开业秒标100000 借贷编号：20150200018","100000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22405","2015-02-06",\N,\N,"平台40开业秒标88888 借贷编号：20150200017","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22406","2015-02-06",\N,\N,"月利通2015020601（第八期） 借贷编号：20150200016","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22407","2015-02-05",\N,\N,"月利通2015020502 借贷编号：20150200015","80000.00",\N,\N,"1个月","17.0",\N,"其他 

   借款状态：投标32次成功",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22408","2015-02-05",\N,\N,"月利通2015020501（第七期） 借贷编号：20150200014","100000.00",\N,\N,"1个月","16.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22409","2015-02-05",\N,\N,"平台40开业秒标88888 借贷编号：20150200013","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22410","2015-02-04",\N,\N,"月利通2015020402 借贷编号：20150200012","100000.00",\N,\N,"1个月","18.0",\N,"其他 

   借款状态：投标135次成",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
