"17100","2015-01-26 11:09:19",\N,\N,"借款编号：#702
（定向标）400万黄金借款标（二十八期），利率20.40%","150000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17101","2015-01-26 10:46:48",\N,\N,"借款编号：#701
（定向标）400万黄金借款标（二十七期），利率20.40%","130000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17102","2015-01-26 10:00:04",\N,\N,"借款编号：#700
400万黄金借款标（二十六期），利率20.40%","100000.00",\N,"http://bbs.huifengct.com/forum.php?mod=viewthread&tid=62&extra=page%3D1","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17103","2015-01-23 09:58:59",\N,\N,"借款编号：#699
400万黄金借款标（二十五期），利率20.40%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17104","2015-01-22 10:00:00",\N,\N,"借款编号：#698
400万黄金借款标（二十四期），利率20.40%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17105","2015-01-21 14:16:31",\N,\N,"借款编号：#697
（定向标）400万黄金借款标（二十三期），利率20.40%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17106","2015-01-21 10:00:09",\N,\N,"借款编号：#696
400万黄金借款标（二十二期），利率20.40%","100000.00",\N,"","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17107","2015-01-20 13:12:24",\N,\N,"借款编号：#695
（定向标）400万黄金借款标（二十一期），利率20.40%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17108","2015-01-20 09:59:38",\N,\N,"借款编号：#694
400万黄金借款标（二十期），利率20.40%","100000.00",\N,"","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17109","2015-01-19 10:28:20",\N,\N,"借款编号：#693
400万黄金借款标（十九期），利率20.40%","100000.00",\N,"","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17110","2015-01-19 09:58:44",\N,\N,"借款编号：#692
400万黄金借款标（十八期），利率20.40%","100000.00",\N,"","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17111","2015-01-16 12:53:01",\N,\N,"借款编号：#691
（定向标）400万黄金借款标（十七期），利率20.40%","292429.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17112","2015-01-16 10:44:47",\N,\N,"借款编号：#690
400万黄金借款标（十六期），利率20.40%","100000.00",\N,"","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17113","2015-01-14 09:57:30",\N,\N,"借款编号：#688
400万黄金借款标（十五期），利率20.40%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17114","2015-01-12 09:57:58",\N,\N,"借款编号：#687
400万黄金借款标（十四期），利率20.40%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17115","2015-01-08 09:58:01",\N,\N,"借款编号：#686
400万黄金借款标（十三期），利率20.40%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17116","2015-01-07 09:59:12",\N,\N,"借款编号：#685
400万黄金借款标（十二期），利率20.40%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17117","2015-01-06 09:57:57",\N,\N,"借款编号：#684
400万黄金借款标（十一期），利率20.40%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17118","2015-01-05 10:00:16",\N,\N,"借款编号：#683
400万黄金借款标（十期），利率20.40%","300000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17119","2015-01-04 09:58:26",\N,\N,"借款编号：#682
400万黄金借款标（九期），利率20.40%","200000.00",\N,"站内关联用户名：","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"17120","2014-12-31 09:58:05",\N,\N,"借款编号：#681
400万黄金借款标（八期），利率20.40%，奖励3.1%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17121","2014-12-31 09:58:13",\N,\N,"借款编号：#680
300万商贸公司借款标（到期续贷二十三期），利率20.40%，奖励2.0%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2%",\N
"17122","2014-12-30 09:58:23",\N,\N,"借款编号：#679
400万黄金借款标（七期），利率20.40%，奖励2.0%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2%",\N
"17123","2014-12-29 10:56:36",\N,\N,"借款编号：#678
（定向标）400万黄金借款标（六期），利率20.40%，奖励2.0%+0.2%","190000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.2%",\N
"17124","2014-12-29 09:57:46",\N,\N,"借款编号：#677
400万黄金借款标（五期），利率20.40%，奖励2.0%","150000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.0%",\N
"17125","2014-12-26 09:58:30",\N,\N,"借款编号：#676
400万黄金借款标（四期），利率20.40%，奖励3.1%","150000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17126","2014-12-25 09:59:29",\N,\N,"借款编号：#675
400万黄金借款标（三期），利率20.40%，奖励3.1%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17127","2014-12-25 09:59:37",\N,\N,"借款编号：#674
300万商贸公司借款标（到期续贷二十二期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17128","2014-12-24 10:00:24",\N,\N,"借款编号：#673
400万黄金借款标（二期），利率20.40%，奖励3.1%","200000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17129","2014-12-24 10:00:33",\N,\N,"借款编号：#672
300万商贸公司借款标（到期续贷二十一期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17130","2014-12-23 10:01:23",\N,\N,"借款编号：#671
300万商贸公司借款标（到期续贷二十期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17131","2014-12-23 10:01:15",\N,\N,"借款编号：#670
400万黄金借款标（一期），利率20.40%，奖励3.1%","100000.00",\N,"借款公司为怀化本地黄金销售公司，公司成立于2013年，注册资金500万，现因公司急需采购资金，故此，向平台33借款400万。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17132","2014-12-22 10:01:13",\N,\N,"借款编号：#669
30万讴歌RDX借款标（到期续贷三期），利率20.4%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，在怀化从事个体经营业多年，现因流动资金短缺，故此，向平台33借款30万元。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17133","2014-12-22 10:01:23",\N,\N,"借款编号：#667
300万商贸公司借款标（到期续贷十九期），利率20.40%，奖励0.8%","200000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17134","2014-12-19 10:01:11",\N,\N,"借款编号：#666
30万讴歌RDX借款标（到期续贷二期），利率20.4%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，在怀化从事个体经营业多年，现因流动资金短缺，故此，向平台33借款30万元。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17135","2014-12-19 10:01:22",\N,\N,"借款编号：#665
300万商贸公司借款标（到期续贷十八期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17136","2014-12-18 10:01:10",\N,\N,"借款编号：#664
30万讴歌RDX借款标（到期续贷一期），利率20.4%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，在怀化从事个体经营业多年，现因流动资金短缺，故此，向平台33借款30万元。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17137","2014-12-18 10:01:20",\N,\N,"借款编号：#663
300万商贸公司借款标（到期续贷十七期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17138","2014-12-17 10:01:07",\N,\N,"借款编号：#662
500万陵园公墓借款标（四十二期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17139","2014-12-17 10:01:17",\N,\N,"借款编号：#661
300万商贸公司借款标（到期续贷十六期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17140","2014-12-16 10:01:08",\N,\N,"借款编号：#660
500万陵园公墓借款标（四十一期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17141","2014-12-16 10:01:15",\N,\N,"借款编号：#659
300万商贸公司借款标（到期续贷十五期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17142","2014-12-15 10:06:56",\N,\N,"借款编号：#658
（定向标）500万陵园公墓借款标（四十期），利率20.40%，奖励2.0+0.2%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.2%",\N
"17143","2014-12-15 10:01:05",\N,\N,"借款编号：#657
500万陵园公墓借款标（三十九期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17144","2014-12-15 10:01:12",\N,\N,"借款编号：#656
300万商贸公司借款标（到期续贷十四期），利率20.40%，奖励0.8%","200000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17145","2014-12-12 10:01:02",\N,\N,"借款编号：#655
500万陵园公墓借款标（三十八期），利率20.40%，奖励3.1%","150000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17146","2014-12-12 10:01:11",\N,\N,"借款编号：#654
300万商贸公司借款标（到期续贷十三期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17147","2014-12-11 10:01:05",\N,\N,"借款编号：#653
500万陵园公墓借款标（三十七期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17148","2014-12-11 10:01:15",\N,\N,"借款编号：#652
300万商贸公司借款标（到期续贷十二期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17149","2014-12-10 11:24:37",\N,\N,"借款编号：#651
（定向标）500万陵园公墓借款标（三十六期），利率20.40%，奖励3.1+0.3%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.4%",\N
"17150","2014-12-10 10:01:07",\N,\N,"借款编号：#650
500万陵园公墓借款标（三十五期），利率20.40%，奖励3.1%","150000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17151","2014-12-10 10:01:19",\N,\N,"借款编号：#649
300万商贸公司借款标（到期续贷十一期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17152","2014-12-09 14:07:18",\N,\N,"借款编号：#648
（定向标）500万陵园公墓借款标（三十四期），利率20.40%，奖励3.1+0.3%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.4%",\N
"17153","2014-12-09 10:01:05",\N,\N,"借款编号：#647
500万陵园公墓借款标（三十三期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17154","2014-12-09 10:01:13",\N,\N,"借款编号：#646
300万商贸公司借款标（到期续贷十期），利率20.40%，奖励0.8%","100000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17155","2014-12-08 09:30:44",\N,\N,"借款编号：#645
（定向标）500万陵园公墓借款标（三十二期），利率20.40%，奖励2.0+0.2%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","2个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.2%",\N
"17156","2014-12-08 10:00:15",\N,\N,"借款编号：#644
500万陵园公墓借款标（三十一期），利率20.40%，奖励3.1%","100000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17157","2014-12-08 10:00:37",\N,\N,"借款编号：#643
300万商贸公司借款标（到期续贷九期），利率20.40%，奖励0.8%","100000.00",\N,"","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17158","2014-12-05 10:01:03",\N,\N,"借款编号：#642
500万陵园公墓借款标（三十期），利率20.40%，奖励3.1%","150000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17159","2014-12-05 10:01:11",\N,\N,"借款编号：#641
300万商贸公司借款标（到期续贷八期），利率20.40%，奖励0.8%","200000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
"17160","2014-12-04 10:00:58",\N,\N,"借款编号：#640
500万陵园公墓借款标（二十九期），利率20.40%，奖励3.1%","150000.00",\N,"借款人为湖南怀化人，经营了一家陵园开发有限公司，现因需要资金用于第一期项目的剩余建设，故此，向平台33借款500万元，借款期限6个月。","3个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1%",\N
"17161","2014-12-04 10:01:06",\N,\N,"借款编号：#639
300万商贸公司借款标（到期续贷七期），利率20.40%，奖励0.8%","150000.00",\N,"借款人为湖南怀化人，在怀化本地经营一家商贸公司，现因公司需要资金周转，故此，向平台33借款300万元。","1个月","20.40",\N,\N,\N,\N,"按月付息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.8%",\N
