"25987",\N,\N,\N,"秒 -1月16日 秒标 编号：#62","51,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2015-01-16 14:20:27","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"25988",\N,\N,\N,"奖 抵 -1月15日 车辆质押标（二） 编号：#61","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-15 09:55:53","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25989",\N,\N,\N,"秒 -1月15日 秒标 编号：#60","51,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2015-01-15 14:20:15","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"25990",\N,\N,\N,"秒 -1月14日 秒标 编号：#59","51,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2015-01-14 14:20:52","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"25991",\N,\N,\N,"奖 抵 -1月14日 车辆质押标（标一） 编号：#58","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-14 10:53:20","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25992",\N,\N,\N,"秒 -1月13日  秒标 编号：#57","51,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2015-01-13 14:23:46","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"25993",\N,\N,\N,"奖 抵 -1月13日 车辆质押标（标二） 编号：#56","40,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-13 10:56:21","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25994",\N,\N,\N,"奖 抵 -1月12日 车辆质押标（标一） 编号：#55","40,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2015-01-12 14:36:15","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25995",\N,\N,\N,"秒 -1月12日  娱乐秒标 编号：#53","58,888",\N,\N,"1个月","8.80",\N,"其它借款",\N,"2015-01-12 09:19:32","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"25996",\N,\N,\N,"奖 抵 -1月10日 车辆质押标（标三） 编号：#52","20,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2015-01-10 11:47:48","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25997",\N,\N,\N,"奖 抵 -1月9日 车辆质押标（二） 编号：#51","20,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2015-01-09 11:03:42","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25998",\N,\N,\N,"奖 抵 -1月8日 车辆质押标（ 标一） 编号：#50","20,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2015-01-08 13:46:27","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"25999",\N,\N,\N,"奖 抵 -1月7日 车辆质押标(标二) 编号：#49","20,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-07 11:14:19","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26000",\N,\N,\N,"奖 抵 -1月6日 车辆质押标(标一) 编号：#48","20,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-06 10:28:09","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26001",\N,\N,\N,"奖 抵 -1月5日 车辆质押标 编号：#47","20,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-05 10:25:38","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26002",\N,\N,\N,"奖 抵 -1月4日 车辆质押标 编号：#46","20,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2015-01-04 14:22:54","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26003",\N,\N,\N,"奖 抵 -12月29日 车辆质押标 编号：#45","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-29 10:17:17","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26004",\N,\N,\N,"奖 抵 -2014年12月27日  车辆质押标（标二） 编号：#44","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-27 11:50:00","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26005",\N,\N,\N,"奖 抵 -2014年12月26日  车辆质押标（标一） 编号：#43","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-26 14:14:17","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26006",\N,\N,\N,"秒 -12月25日 圣诞节娱乐秒标 编号：#41","58,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-25 09:18:29","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26007",\N,\N,\N,"奖 抵 -12月25日 车辆质押标（二） 编号：#40","40,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-25 14:21:39","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26008",\N,\N,\N,"秒 -12月24日 秒标 编号：#39","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-24 14:22:24","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26009",\N,\N,\N,"奖 抵 -12月24日 车辆质押标（标一） 编号：#38","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-24 10:43:07","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26010",\N,\N,\N,"奖 抵 -2014年12月23日 车辆质押标（标二） 编号：#37","40,100",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-23 11:09:11","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26011",\N,\N,\N,"秒 -2014年12月23日 秒标 编号：#36","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-23 14:20:07","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26012",\N,\N,\N,"秒 -12月22日  秒标 编号：#34","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-22 14:23:19","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26013",\N,\N,\N,"奖 抵 -12月22日 车辆质押标(标一) 编号：#33","39,900",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-22 11:11:33","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26014",\N,\N,\N,"秒 -12月20日  秒标 编号：#32","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-20 14:25:21","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26015",\N,\N,\N,"奖 抵 -12月20日 车辆质押标(标二) 编号：#31","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-20 09:55:24","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26016",\N,\N,\N,"秒 -12月19日 秒标 编号：#30","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-19 15:25:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26017",\N,\N,\N,"奖 抵 -12月19日 车辆质押标 编号：#29","50,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-19 14:28:05","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26018",\N,\N,\N,"奖 抵 -12月18日 车辆质押标（标二） 编号：#28","20,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-18 15:23:12","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26019",\N,\N,\N,"秒 -12月18日 秒标 编号：#27","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-18 11:03:32","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26020",\N,\N,\N,"奖 抵 -12月18日  车辆质押标（标一） 编号：#26","20,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-18 10:24:07","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26021",\N,\N,\N,"秒 -12月17日  秒标 编号：#25","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-17 15:42:32","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26022",\N,\N,\N,"奖 抵 -12月17日  车辆抵押标 编号：#24","50,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-17 15:23:16","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26023",\N,\N,\N,"秒 -12月16日 秒标 编号：#23","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-16 16:26:00","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26024",\N,\N,\N,"奖 抵 -12月16号 车辆抵押标 编号：#22","30,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-16 16:13:32","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26025",\N,\N,\N,"奖 抵 -12月15号 车辆抵押标（标二） 编号：#21","50,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-15 16:02:23","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26026",\N,\N,\N,"秒 -2014-12-15 秒标 编号：#20","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-15 11:14:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26027",\N,\N,\N,"奖 抵 -12月15日  车辆抵押标（标一） 编号：#19","50,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-15 11:04:30","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26028",\N,\N,\N,"奖 抵 -12月13日 车辆抵押标 01（标二） 编号：#18","20,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-13 14:35:39","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26029",\N,\N,\N,"秒 -2014-12-13   秒标 编号：#17","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-13 11:01:07","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26030",\N,\N,\N,"奖 抵 -2014-12-13 车辆抵押标01（标一） 编号：#16","30,089",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-13 10:37:45","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26031",\N,\N,\N,"秒 -2014-12-12 双十二娱乐大放送秒标 编号：#15","51,888",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-12 16:51:36","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26032",\N,\N,\N,"奖 抵 -2014-12-12 车辆抵押标 编号：#14","29,911",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-12 16:33:38","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26033",\N,\N,\N,"秒 -2014-12-12 秒标 编号：#12","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-12 11:36:18","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26034",\N,\N,\N,"奖 抵 -2014-12-12车辆抵押标 编号：#11","40,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-12 10:46:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26035",\N,\N,\N,"奖 抵 -2014-12-11 车辆抵押标 编号：#10","30,000",\N,\N,"1个月","20.00",\N,"短期周转",\N,"2014-12-11 16:03:19","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26036",\N,\N,\N,"奖 抵 -2014-12-11  车辆抵押标 编号：#9","60,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-11 10:12:49","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26037",\N,\N,\N,"秒 -2014-12-11开业娱乐秒标 编号：#7","50,000",\N,\N,"1个月","6.60",\N,"其它借款",\N,"2014-12-11 09:18:15","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"26038",\N,\N,\N,"奖 抵 -2014-12-10车辆抵押标01（标二） 编号：#6","25,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-10 15:13:08","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26039",\N,\N,\N,"奖 抵 -2014-12-10车辆抵押标01（标一） 编号：#5","80,000",\N,\N,"1个月","20.00",\N,"生意周转",\N,"2014-12-10 09:41:33","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80",\N
"26040",\N,\N,\N,"秒 -2014-12-10开业娱乐秒标 编号：#4","88,888",\N,\N,"1个月","8.80",\N,"其它借款",\N,"2014-12-10 09:18:33","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
