"63",\N,\N,\N,"股权质押，资金周转（1838）_2","70000","还款中",\N,"借款期限：6个月","21.60",\N,\N,\N,"审核时间：2014-12-01 11:43:32","还款方式：
                                               到期还本按月付息",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"64",\N,\N,\N,"股权质押，资金周转（1837）_1","100000","还款中",\N,"借款期限：6个月","21.60",\N,\N,\N,"审核时间：2014-12-01 11:48:02","还款方式：
                   按月分期",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"65",\N,\N,\N,"厂房房产抵押，资金周转（1836）_6","100000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-12-01 11:35:52","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"66",\N,\N,\N,"房产抵押，资金周转（1835）_4","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-30 09:45:05","还款方式：
                                               到期还本按月付息",\N,"女","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"67",\N,\N,\N,"房产抵押，资金周转（1834）_3","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-30 09:36:04","还款方式：
                   按月分期",\N,"女","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"68",\N,\N,\N,"房产抵押，资金周转（1833）_2","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-30 11:07:23","还款方式：
                                               到期还本按月付息",\N,"女","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"69",\N,\N,\N,"房产抵押，资金周转（1832）_1","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-30 12:41:26","还款方式：
                   按月分期",\N,"女","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"70",\N,\N,\N,"车辆质押，资金周转（1831）_4","90000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-30 10:15:00","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"71",\N,\N,\N,"车辆质押，资金周转（1830）_3","80000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-30 22:16:06","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"72",\N,\N,\N,"厂房房产抵押，资金周转（1829）_5","70000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-30 13:05:33","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"73",\N,\N,\N,"厂房房产抵押，资金周转（1828）_4","60000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-30 09:51:39","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"74",\N,\N,\N,"车辆质押，资金周转（1827）_2","90000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-29 11:42:54","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"75",\N,\N,\N,"厂房房产抵押，资金周转（1826）_3","70000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-29 18:40:22","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"76",\N,\N,\N,"房产抵押，资金周转（1825）_4 约","170000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-29 10:31:28","还款方式：
                                               到期还本按月付息",\N,"男","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"77",\N,\N,\N,"房产抵押，资金周转（1824）_3","80000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-29 18:55:29","还款方式：
                   按月分期",\N,"男","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"78",\N,\N,\N,"厂房房产抵押，资金周转（1822）_2","60000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-28 21:16:14","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"79",\N,\N,\N,"房产抵押，资金周转（1823）_6","60000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-29 10:46:01","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"80",\N,\N,\N,"房产抵押，资金周转（1821）_2 约","100000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-28 09:58:33","还款方式：
                                               到期还本按月付息",\N,"男","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"81",\N,\N,\N,"房产抵押，资金周转（1820）_1 约","100000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-28 09:52:41","还款方式：
                                               到期还本按月付息",\N,"男","43岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"82",\N,\N,\N,"厂房房产抵押，资金周转（1819）_1 约","100000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-28 09:45:14","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"83",\N,\N,\N,"车辆质押，资金周转（1817）_1","90000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-28 12:03:56","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"84",\N,\N,\N,"房产抵押，资金周转（1816）_5","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-28 11:05:45","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"85",\N,\N,\N,"房产抵押，资金周转（1815）_4","60000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-28 22:13:02","还款方式：
                   按月分期",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"86",\N,\N,\N,"房产抵押，资金周转（1814）_6","90000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-28 11:15:14","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"87",\N,\N,\N,"车辆质押，资金周转（1813）_4","80000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-27 10:00:54","还款方式：
                                               到期还本按月付息",\N,"男","49岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"88",\N,\N,\N,"房产抵押，资金周转（1812）_5","80000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-27 13:50:09","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"89",\N,\N,\N,"房产抵押，资金周转（1811）_3约","100000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-27 10:14:56","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"90",\N,\N,\N,"房产抵押，资金周转（1810）_2","80000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-27 14:07:35","还款方式：
                                               到期还本按月付息",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"91",\N,\N,\N,"房产抵押，资金周转（1809）_1","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-27 21:34:15","还款方式：
                   按月分期",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"92",\N,\N,\N,"房产抵押，资金周转（1808）_3","30000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-27 09:31:55","还款方式：
                   按月分期",\N,"男","40岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"93",\N,\N,\N,"房产抵押，资金周转（1807）_4","70000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-26 18:46:01","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"94",\N,\N,\N,"房产抵押，资金周转（1806）_2 约","170000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-26 10:42:47","还款方式：
                                               到期还本按月付息",\N,"男","40岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"95",\N,\N,\N,"车辆质押，资金周转（1805）_3","80000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-26 10:13:48","还款方式：
                                               到期还本按月付息",\N,"男","49岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"96",\N,\N,\N,"房产抵押，资金周转（1804）_7","50000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-26 12:11:46","还款方式：
                                               到期还本按月付息",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"97",\N,\N,\N,"房产抵押，资金周转（1803）_6","80000","已还完",\N,"借款期限：5个月","20.00",\N,\N,\N,"审核时间：2014-11-26 13:06:23","还款方式：
                   按月分期",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"98",\N,\N,\N,"车辆质押，资金周转（1801）_2","60000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-25 21:12:14","还款方式：
                                               到期还本按月付息",\N,"男","49岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"99",\N,\N,\N,"房产抵押，资金周转（1802）_3","70000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-26 13:14:22","还款方式：
                                               到期还本按月付息",\N,"女","45岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"100",\N,\N,\N,"车辆质押，资金周转（1800）_1","60000","已还完",\N,"借款期限：1个月","18.00",\N,\N,\N,"审核时间：2014-11-25 10:49:19","还款方式：
                                               到期还本按月付息",\N,"男","49岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"101",\N,\N,\N,"车辆质押，资金周转（903）_1 约","180000","已还完",\N,"借款期限：3个月","22.00",\N,\N,\N,"审核时间：2014-06-19 09:53:53","还款方式：
                   按月分期",\N,"男","34岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"102",\N,\N,\N,"房产抵押，资金周转（1500）_4","50000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-09-30 11:27:54","还款方式：
                                               到期还本按月付息",\N,"男","44岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"103",\N,\N,\N,"房产设备抵押，资金周转（745）_11  约","100000","已还完",\N,"借款期限：3个月","22.00",\N,\N,\N,"审核时间：2014-05-19 09:54:32","还款方式：
                                               到期还本按月付息",\N,"男","46岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
"104",\N,\N,\N,"房产抵押，资金周转（1696）_4","50000","已还完",\N,"借款期限：3个月","20.00",\N,\N,\N,"审核时间：2014-11-08 11:16:40","还款方式：
                                               到期还本按月付息",\N,"男","42岁",\N,\N,\N,\N,\N,\N,\N,\N,\N
