"174731","发布日期：2015-07-10",\N,\N,"【乐享宝】公司生意贷款LDDB20150064","260000",\N,"","1个月","12.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174732","发布日期：2015-07-09",\N,\N,"VIP定制标","200000",\N,"   借款说明：此标为VIP定制标，借款人已于投资人达成共识。借款人为湖北某农业科技开发有限公司，该公司成立于2009年4月，地处“中国油茶产业示范县”——某县城某镇某农业园，主要从事农产品深加工、茶油的提炼加工、油茶种植基地建设及农业综合性开发等业务。公司现有员工238人，其中技术人员42人；现有资产总额2.5亿元，其中固定资产1.75亿元，流动资产0.75亿元。公司成立以来一直是由刘某认董事长，在刘总的带领下公司采取“公司+基地+专业合作社+农户”的经营模式，现已网络了7家油茶种植专业合作社，50家油茶种植大户，组建了6个科技服务站、7个科技专业服务队，建成了5万亩标准化油茶原料林基地，辐射带动了8000农户种植油茶8万亩，并使其每年从中获益近2亿元。经过这几年的艰苦奋斗，刘总也成功将公司推向湖北省农业产业化“重点龙头企业”，襄阳市百强民营企业。本年度公司为了扩大生产量，采购了一批机器设备，目前尚缺乏部分资金。刘某经朋友介绍了解到平台39融资服务平台，看中了平台39安全高效这一特点，已将公司名下房产抵押到平台39合作的担保公司，由担保公司提供担保。本次计划借款20万担保贷款用于生意周转，为期9个月，该公司计划用企业经营所产生的销售收入来偿还贷款本息。风险控制措施： 由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、湖北某农业科技开发有限公司提供单位最高额保证反担保。 2、湖北某农业科技开发有限公司的股东刘某、张某分别以自然人名义提供最高额个人保证反担保。3、刘某将襄阳市某县某镇某村办公宿舍楼抵押给湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1.平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2.实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风","9个月","14.40",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174733","发布日期：2015-07-09",\N,\N,"【微商宝】公司生意贷款LDDB20150063","250000",\N,"   借款说明：借款人为襄阳某米业有限公司，该公司成立于1996年8月，注册地址和经营地址为襄阳市某路11号，注册资本1000万元，法人代表和实际控制人为李某。经营范围：大米加工和成品粮销售；其他粮食加工品分装。经调查： 据现场查看企业增值税开票系统2014年1-12月数据显示的销售额为4671万元，据财务负责人介绍开票占比20%，对比查看企业每月出库单、销售明细，月均销售1800万元左右，推测全年21600万元。另查看企业2015年5月增值税开票系统显示的销售额2582万元。由此可以推断该企业经营状况和利润较好。通过全国企业信息网查询该企业无违规记录，通过全国法院被执行网查询该公司法人李某，股东张某均无违法记录，说明该企业及法人信用状况较好。本季度该公司准备收购一批原料，尚缺乏部分资金。故向平台39申请资金25万担保贷款，为期3个月，作为公司周转使用。襄阳某米业有限公司愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用企业经营所产生的销售收入来偿还贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、襄阳某米业有限公司提供单位最高额保证反担保；2、襄阳某米业有限公司法人李某提供个人最高额保证反担保；3、襄阳某米业有限公司愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施；平台39独立意见：1.平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2.实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3.湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4.本次拟融资25万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174734","发布日期：2015-07-03",\N,\N,"VIP定制标","300000",\N,"   项目说明：此标为VIP定制标，借款人已于投资人达成共识。借款人为襄阳市某农业发展有限公司，该公司成立于2009年4月16日，注册地址和经营地址：襄阳市某区某镇某村，注册资本：800万元，法定代表人和实际控制人为岳某，公司主要从事无公害蔬菜生产、加工、储藏、批发、销售，公司种植蔬菜面积1000多亩，其中大棚面积200多亩，现已发展为某区蔬菜种植示范基地，市级农业产业化重点龙头企业。经调查：从该公司提供的销售单据来核算2014年销售金额为2560万，该产业的利润在20%左右，净利润在500万左右，本年度公司准备引进新的蔬菜品种，尚缺乏部分资金，经公司研究决定向平台39融资30万，为期9个月，且已于平台39相关投资方达成共识，投资方客户通过了解考察，最终决定在定制该标的，岳某愿意将名下的股权质押到平台39合作的担保公司作为反担保措施，岳某计划用公司经营收入来偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、襄阳市某农业发展有限公司提供单位最高额保证反担保。 2、襄阳市某农业发展有限公司的股东岳某、郝某分别以自然人名义提供最高额个人保证反担保。3、岳某将自己在襄阳市某农业发展有限公司的股权质押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资30万元，期限9个月，借款用途真实、合理，符合借款人的资金需求。","9个月","14.40",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174735","发布日期：2015-07-01",\N,\N,"【微商宝】个人生意贷款LDDB20150058","300000",\N,"   借款说明：借款人为湖北某蔬菜专业合作社法人王某，该合作社成立于2011年，注册资本3000万，经营范围：组织采购、供应成员蔬菜种植所需要的生产资料，组织收购、销售成员种植的蔬菜及提供蔬菜种植的技术服务。经调查：该合作社生产占地2803亩，其中蔬菜占地1251亩，共有497个钢构大棚，果林占地1552亩。通过查看客户今年销售电脑台账1-4月份销售额分别为78.5、72.3、74.6、73.9、万元；平均月销售额为74.83万元；客户没有明显的淡旺季，年销售大约在897.96万元；根据客户的描述和实地查看，合作社主要是以大棚生产为主，春季客户自己下下棚采摘草莓为主，此项目利润较高，每50元/斤，利润率40%左右，占总收入的10%。由此可以推断该合作社经营状况和利润较好。目前由于引进新的蔬菜和水果品种，以及扩大生产规模。故申请资金30万担保贷款，为期3个月，作为公司周转使用。该公司计划用企业经营所产生的销售收入来偿还贷款本息。风险控制措施： 由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1.王某及其配偶向某某提供最高额个人保证反担保；2.王某提供林权作最高额抵押反担保。（林权证号：鄂保林证字（2014）第...号，座落湖北省襄阳市某县某镇升某村4组，面积1552亩，所有权人：王某，作律师见证，将原件质押于我公司）3.该蔬菜专业合作社提供100%股权作股权最高额质押反担保。平台39独立意见：1.平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2.实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3.湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4.本次拟融资30万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174736","发布日期：2015-06-26",\N,\N,"【微商宝】个人生意贷款LDDB20150056","200000",\N,"   项目说明：借款人为湖北某中药材种植有限责任公司法定代表人王某,该公司成立于2011年。注册资本2000万元。该企业主要经营范围是：中药材种植、销售。主要经营模式：公司+基地+农户。公司实行统一引进新产品推广，统一进行繁殖育苗，统一采购，统一规范种植，统一收购加工销售。经调查，通过核实企业2014年全年销售单据、回款凭证核算其2014年全年实现销售收入共计5115万元，据了解，该行业利润率在10%左右，则该公司去年销售收入500万左右。由此分析，该公司的销售收入及经营利润较为可观。本年度公司决定购置两台药材加工设备，尚缺乏部分资金，故想通过平台39融资20万作为周转资金，为期3个月，该企业法人王某愿意将名下的林权，作林权抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为：1、湖北某中药材种植有限责任公司提供单位最高额保证反担保。2、湖北某中药材种植有限责任公司法人王某、股东刘某、分别以自然人名义提供最高额个人保证反担保。3、湖北某中药材种植有限责任公司法人王某，愿意将名下林权作林权抵押给湖北华融嘉和投资担保有限责任公司作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资20万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174737","发布日期：2015-06-24",\N,\N,"【微商宝】公司生意贷款LDDB20150053","300000",\N,"","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174738","发布日期：2015-06-20",\N,\N,"【微商宝】公司生意贷款LDDB20150051","300000",\N,"   项目说明：借款人为襄阳市某塑料有限公司，该公司成立于2011年6月，注册地址和经营地址均襄阳市某镇某路某号，注册资本和实收资本均为1800万元，法人代表为李某，该公司的经营范围：主要从事塑料编织袋、塑料袋加工及销售。经调查，截止2015年3月31日，从该公司提供的资产负债表中可以看出该资产负债率为42%，2014资产总额较2013年增加1359万元，主要是存货增加457万元，固定资产增加447万元；负债增加了731万元，主要是短期借款增加1000万元，长期应付款减少200万元。综合分析，该企业的资产负债结构较合理，说明该企业在稳定持续的发展。本年度该公司准备扩大生产量，决定大量收购原材料聚乙烯、聚丙烯等原料，目前尚缺乏部分资金。故想通过平台39融资30万作为资金周转，为期3个月，襄阳市某塑料有限公司法人李某愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润来偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、襄阳市某塑料有限公司提供单位最高额保证反担保。 2、襄阳市某塑料有限公司法人李某、股东黄某以自然人名义提供最高额个人保证反担保。3、襄阳市某塑料有限公司法人李某愿意将名下的房产抵押到湖北华融嘉和投资担保有限责任公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资30万元，期限3个月，借款用途真实、合理，符合借款人的资金需求 。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174739","发布日期：2015-06-15",\N,\N,"【微商宝】公司生意贷款LDDB20150048","300000",\N,"   项目说明：借款人为襄阳市某蔬菜有限责任公司，襄阳某蔬菜有限责任公司成立于2004年10月10日，注册地址和经营地址均为襄阳市某区某街28号，注册资本和实收资本均为500万元，法人代表为王某，该公司的经营范围为蔬菜、水果种植、收购、冷藏、销售；蔬菜专用肥、农用机械、不再分装小包装种子、蔬菜包装物销售；蔬菜市场信息、地磅计量、农业技术推广、货物运输中介服务；货物进出口（不含国家禁止或限制进出口的货物），经调查，2013-2014年该公司的资产总额呈上升趋势，主要是固定资产、存货的增加。截止2014年11月末，该公司资产总额为3214万元，流动资产2135万元，占比66.4%，负债491万元，占比15.3%。所有者权益2723万元，占比84.7%。该公司各项财务数据大多数都向着良好趋势发展，说明企业在稳定持续的发展，本年度该公司准备引进新的蔬菜瓜果品种，尚缺乏部分资金，故想通过平台39融资30万作为资金周转，为期3个月，襄阳市某蔬菜有限责任公司愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润来偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、襄阳市某蔬菜有限责任公司提供单位最高额保证反担保。 2、襄阳市某蔬菜有限责任公司法人王某以自然人名义提供最高额个人保证反担保。3、襄阳市某蔬菜有限责任公司愿意将名下的房产抵押到湖北华融嘉和投资担保有限责任公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资30万元","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174740","发布日期：2015-06-10",\N,\N,"车辆抵押贷款LDDY20150002","30000",\N,"   项目说明：借款人为襄阳市某县经济开发区公务员巴某，2006年至今担任襄阳市某县循环经济办副主任一职，自有房产一套，悦达起亚越野车一辆，经济收入稳定，人行征信查询信用记录良好。此次贷款主要用于房屋装修尚缺乏部分资金，通过朋友介绍了解到平台39能够办理车辆抵押贷款，安全高效、放款快且利率低，故想通过平台39融资3万元作为周转资金，为期3个月。襄阳市某县循环经济办副主任巴某愿意将名下的车辆抵押到平台39作为反担保措施，巴某计划用自己工资收入及家庭副业收入来偿还本次贷款本息。风险控制措施： 1、车辆经过验车后，已办理抵押登记2、车辆证件手续已落实：(1)车主身份证：已核实并留存复印件(2)机动车登记证：原件已提交平台39保管(3)车辆购置发票：原件已提交平台39保管(4)机动车行驶证：已核实并留存复印件(5)车辆保险单：已办理全车险、交强险等险种，原件已提交平台39保管(6)车钥匙：备用钥匙已提交平台39保管3、经过中华人民共和国最高人民法院网站全国法院被执行人信息查询，截止2015年6月10日借款人均无涉诉信息。 平台39独立意见： 1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，借款人自2006年至今担任襄阳市某县循环经济办副主任一职，职业稳定性，流动性小，故基本工资收入稳定。家庭副业收入颇丰，故第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、平台39对借款人较为了解，对反担保物处置能力较强。4、借款人因房屋装修，本次拟融资3万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174741","发布日期：2015-06-09",\N,\N,"公司生意贷款LDDB20150045","300000",\N,"   项目说明：借款人为襄阳市某农林股份有限公司，该成立于2007年6月4日，该公司位于湖北省襄阳市某县某镇，法定代表人：章某，注册资本：2000万元。该公司经营范围：苗木，花卉，水果，蔬菜种植，销售，肥料，防虫剂，苗木防冻材料销售，畜禽，水产养殖，销售，中药材种植、销售。经调查该企业2014年药材种植，蔬菜种植，核桃种植，青果收购销售收入共计3691万元，净利润率10%，可推算公司2014年净盈利369万元，公司盈利状况较好。由此分析，该公司的销售收入及经营利润较为可观。本年度该公司计划扩大生产量和销售量，引进新的蔬菜，药材品种，果树品种，目前尚缺乏部分资金。故想通过平台39融资30万作为周转资金，为期3个月，襄阳市某农林股份有限公司，愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为：1、襄阳市某农林股份有限公司提供单位最高额保证反担保。2、襄阳市某农林股份有限公司的股东章某、刘某、分别以自然人名义提供最高额个人保证反担保。3、襄阳市某农林股份有限公司愿意将名下的房产抵押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资30万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174742","发布日期：2015-05-21",\N,\N,"公司生意贷款LDDB20150038","500000",\N,"   项目说明：借款人为襄阳市某食品有限公司，该公司成立于1999年2月10日，注册、经营地址为襄阳市某区某路48号。公司注册资本和实收资本同为2000万元，法人代表和实际控制人同为杨某。该公司主要经营范围：某系列糕点（烘烤类糕点、油炸类糕点、蒸煮类糕点、熟粉类糕点、月饼、）、调味品（半固态、）生产销售；房屋、场地租赁;预包装食品、散装食品、乳制品(不含婴幼儿配方奶粉)零售。该公司目前经营涉及两块：1、食品块：公司在某路拥有占地36.9亩的中央工厂，主要生产某品牌西式面点、生日蛋糕、中秋月饼、端午香粽、王府小点、添高.V鱼子酱等特色食品。经调查该公司2014年11月较2013年销售收入增长了15%，2013年销售收入3225万元，净利润823万元；2014年销售收入4205万元，净利润1221.06万元，2015年预计销售收入增长10%左右。目前该公司准备购置一批先进烘烤机，故想通过平台39融资50万作为周转资金，为期3个月，杨某愿意将名下的公司股权质押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、襄阳市某食品有限公司提供单位最高额保证反担保。 2、襄阳市某食品有限公司法人代表和实际控制人杨某，以自然人名义提供最高额个人保证反担保。3、杨某愿意将襄阳市某食品有限公司的股权质押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资50万元，期限3个月","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174743","发布日期：2015-05-13",\N,\N,"个人生意贷款LDDB20150035","300000",\N,"   项目说明：借款人为廖某，2003年至今从事粮食贸易经营，2013年7月注册成立襄阳市樊城区某粮食收购部，以个体工商户的形式经营；2014年5月注册成立襄阳某粮食贸易有限公司，成为该公司股东、法定代表人。该公司主要经营粮食贸易，目前主要以襄阳市樊城区某粮食收购部为主体经营，产品为水稻、小麦、玉米。经调查截止2014年12月底，实现主营业务收入1530万元，净利润235万元。通过核算该公司2014年1-12月份的银行流水明细，公司账户贷方（收入）月均发生额合计为261万元。由此分析，该公司的销售收入及经营利润较为可观。本年度公司准备购置一批灌装机器，尚缺乏部分资金，故想通过平台39融资30万作为周转资金，为期12个月，廖某愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为：1、襄阳某粮食贸易有限公司提供单位最高额保证反担保。2、襄阳某粮食贸易有限公司的股东廖某、张某，分别以自然人名义提供最高额个人保证反担保。3、廖某愿意将名下的房产抵押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资30万元，期限12个月，借款用途真实、合理，符合借款人的资金需求。  ","12个月","15.60",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174744","发布日期：2015-05-12",\N,\N,"个人生意贷款LDDB20150034","500000",\N,"   项目说明：借款人为某县某粮油有限责任公司法定代表人邹某，该公司成立于2002年10月18日，注册地址为某县某镇某村九组。公司注册资本为1500万元，实收资本为1500万元，该公司经营范围：粮食、油料作物收购、储存、销售；预包装食品、散装食品批发兼零售；大米加工、销售。经调查截止2014年12月底，实现主营业务收入3852万元，净利润423万元。通过核算该公司2014年1-12月份的银行流水明细，公司账户贷方（收入）月均发生额合计为285万元。由此分析，该公司的销售收入及经营利润较为可观。本年度该公司准备提高公司收益，拟增加1个仓库，以此来提升公司粮食购销吞吐量，尚缺乏部分资金，故想通过平台39融资50万作为周转资金，为期3个月，邹某愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为：1、某县某粮油有限责任公司提供单位最高额保证反担保。2、某县某粮油有限责任公司的股东邹某、曾某、分别以自然人名义提供最高额个人保证反担保。3、邹某愿意将名下的房产抵押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资50万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174745","发布日期：2015-05-10",\N,\N,"公司生意贷款LDDB20150033","350000",\N,"   项目说明：借款人为某市某磷制品有限公司，该成立于2009年5月31日，注册地址和经营地址同为宜城市某镇某村。公司注册资本和实收资本为1500万元，法人代表和实际控制人同为刘某。该企业主要经营范围是：磷酸氢钙、磷肥、复合肥生产销售。经调查截止2014年12月底，该企业实现主营业务收入2650万元，净利润387.2万元。通过核算该公司2014年1-12月份的银行流水明细，公司账户贷方（收入）月均发生额合计为268万元。由此分析，该公司的销售收入及经营利润较为可观。由于磷肥销售旺季即将来临，为了扩大生产量和销售量，公司决定购置一批先进的生产设备，尚缺乏部分资金，故想通过平台39融资35万作为周转资金，为期3个月，该企业股东愿意提供100%股权质押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、该公司提供单位最高额保证反担保。 2、该公司的股东刘某、王某、程某、分别以自然人名义提供最高额个人保证反担保。3、该公司股东提供100%股权最高额质押反担保，质押给湖北华融嘉和投资担保有限责任公司作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资35万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174746","发布日期：2015-05-06",\N,\N,"个人生意贷款LDDB20150031","500000",\N,"   项目说明：借款人为湖北某市政工程有限责任公司企业法定代表人芮某，该成立于2013年3月，公司注册地及经营场地为襄阳市某区某村，办公地点为襄阳市某站，注册资金500万元，主营业务市政工程、土石方工程施工；房屋维修、打桩；渣土清理。经调查该公司2014年11月较2013年销售收入增长了124%，2013年销售收入10241.02万元，净利润1536.12万元；2014年销售收入10389.76万元，净利润1921.05万元，2015年预计销售收入增长10%左右。目前该公司准备购置一批打渣机，故想通过平台39融资50万作为周转资金，为期3个月，芮某愿意将名下的房产抵押到平台39合作的担保公司作为反担保措施，该公司计划用其销售收入及经营利润偿还本次贷款本息。风险控制措施：由湖北华融嘉和投资担保有限公司提供100%本息担保。本次提供的反担保措施为： 1、湖北某市政工程有限责任公司提供单位最高额保证反担保。 2、湖北某市政工程有限责任公司的股东芮某、尹某分别以自然人名义提供最高额个人保证反担保。3、芮某愿意将名下的房产抵押湖北华融嘉和投资担保有限公司，作为反担保措施。平台39独立意见：1、平台39风控小组对借款客户进行了全面了解，通过与实际控制人沟通及实地考察，认为借款人经营实力较强，第一还款来源有保证。2、实际控制人非常重视个人信用，个人资产状况良好，违约成本较高，信用风险较小。3、湖北华融嘉和投资担保有限公司对企业较为了解，对反担保物的资产处置能力较强。4、本次拟融资50万元，期限3个月，借款用途真实、合理，符合借款人的资金需求。","3个月","13.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174747","发布日期：2015-04-21",\N,\N,"公司生意贷款LDDB20150029","1000000",\N,"","6个月","14.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174748","发布日期：2015-04-09",\N,\N,"公司生意贷款LDDB20150029","500000",\N,"","6个月","15.50",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"174749","发布日期：2015-03-24",\N,\N,"个人消费贷款LDDB20150021","300000",\N,"","12个月","15.00",\N,\N,"湖北华融嘉和投资担保有限责任公司",\N,"还款方式：每月还息到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
