"163799",\N,\N,\N,"工矿设备门市借款","250000","还款中",\N,"3 个月","16.00",\N,\N,"武安市万嘉工业品市场服务...","2015-07-20 10:01:07","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163800",\N,\N,\N,"房产买卖交易赎楼","700000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-20 09:59:47","还款方式: 一次性还本付息",\N,"性别： 男","年龄：31","文化程度：本科","婚姻状况：已婚","从事行业：其他","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163801",\N,\N,\N,"房产买卖交易赎楼","490000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-17 11:09:34","还款方式: 一次性还本付息",\N,"性别： 女","年龄：45","文化程度：高中/中专","婚姻状况：已婚","从事行业：制造业","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163802",\N,\N,\N,"工矿机电门市借款","400000","还款中",\N,"3 个月","16.00",\N,\N,"武安市万嘉工业品市场服务...","2015-07-17 11:24:38","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163803",\N,\N,\N,"房产买卖交易赎楼","900000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-10 14:46:47","还款方式: 一次性还本付息",\N,"性别： 男","年龄：21","文化程度：本科","婚姻状况：未婚","从事行业：公共事业","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163804",\N,\N,\N,"电动工具代理商借款","200000","还款中",\N,"3 个月","16.00",\N,\N,"武安市万嘉工业品市场服务...","2015-07-08 18:18:19","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163805",\N,\N,\N,"钢材经销商借款","350000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-07-08 00:25:59","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163806",\N,\N,\N,"房产买卖交易赎楼","700000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-08 10:29:04","还款方式: 一次性还本付息",\N,"性别： 男","年龄：40","文化程度：大专","婚姻状况：已婚","从事行业：制造业","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163807",\N,\N,\N,"电气设备企业借款","450000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-07-06 14:36:59","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163808",\N,\N,\N,"房产买卖交易赎楼","850000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-06 10:13:56","还款方式: 一次性还本付息",\N,"性别： 男","年龄：45","文化程度：高中/中专","婚姻状况：已婚","从事行业：其他","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163809",\N,\N,\N,"房产买卖交易赎楼","350000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-06 10:11:23","还款方式: 一次性还本付息",\N,"性别： 女","年龄：22","文化程度：本科","婚姻状况：未婚","从事行业：其他","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163810",\N,\N,\N,"机动车典当借款","380000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-07-01 10:14:48","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163811",\N,\N,\N,"卫浴产品销售企业借款","450000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-06-29 19:39:15","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163812",\N,\N,\N,"电力物资企业借款","400000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-06-29 16:19:13","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：电线电缆",\N,\N,\N
"163813",\N,\N,\N,"房产抵押周转借款","300000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-06-25 19:47:01","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5000-10000元/月","是否名下有房：有2套
									",\N,\N,\N
"163814",\N,\N,\N,"房产买卖交易赎楼","1100000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-07-01 18:21:54","还款方式: 一次性还本付息",\N,"性别： 女","年龄：22","文化程度：本科","婚姻状况：未婚","从事行业：媒体/广告","居住城市：福建   平潭","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163815",\N,\N,\N,"房产买卖交易赎楼","550000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-25 09:20:44","还款方式: 一次性还本付息",\N,"性别： 女","年龄：29","文化程度：本科","婚姻状况：已婚","从事行业：教育/培训","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163816",\N,\N,\N,"车辆抵押周转借款","150000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-06-23 19:27:32","还款方式: 按期付息，到期还本",\N,"","","","","性别： 男","","收入水平：20000-50000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163817",\N,\N,\N,"车辆抵押周转借款","400000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-06-23 19:22:14","还款方式: 按期付息，到期还本",\N,"","","","","性别： 男","","收入水平：20000-50000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163818",\N,\N,\N,"建材批发商借款","450000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-06-22 17:05:16","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：货物抵押",\N,\N,\N
"163819",\N,\N,\N,"房产买卖交易赎楼","55.900000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-20 13:30:40","还款方式: 一次性还本付息",\N,"性别： 女","年龄：53","文化程度：本科","婚姻状况：已婚","从事行业：制造业","居住城市：福建   福州","收入水平：5000元以下/月","是否名下有房：有1套
									",\N,\N,\N
"163820",\N,\N,\N,"房产买卖交易赎楼","360000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-20 00:37:40","还款方式: 一次性还本付息",\N,"性别： 女","年龄：33","文化程度：本科","婚姻状况：已婚","从事行业：媒体/广告","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163821",\N,\N,\N,"房产买卖交易赎楼","370000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-18 14:38:59","还款方式: 一次性还本付息",\N,"性别： 女","年龄：32","文化程度：本科","婚姻状况：已婚","从事行业：零售/批发","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163822",\N,\N,\N,"电力物资企业借款","450000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-06-13 00:31:27","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163823",\N,\N,\N,"车辆抵押周转借款","200000","还款中",\N,"2 个月","18.00",\N,\N,"临沂高新区成投民间融资有...","2015-06-11 19:05:14","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163824",\N,\N,\N,"房产买卖交易赎楼","1000000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-14 10:32:45","还款方式: 一次性还本付息",\N,"性别： 女","年龄：24","文化程度：本科","婚姻状况：未婚","从事行业：金融/法律","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163825",\N,\N,\N,"房产抵押周转借款","800000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-06-05 15:09:13","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163826",\N,\N,\N,"房产买卖交易赎楼","800000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-06-04 15:41:28","还款方式: 一次性还本付息",\N,"性别： 女","年龄：30","文化程度：本科","婚姻状况：已婚","从事行业：教育/培训","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163827",\N,\N,\N,"房产买卖交易赎楼","22.800000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-05-28 22:47:33","还款方式: 一次性还本付息",\N,"性别： 男","年龄：41","文化程度：本科","婚姻状况：已婚","从事行业：媒体/广告","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163828",\N,\N,\N,"钢管经销商借款","400000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-06-01 13:37:35","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163829",\N,\N,\N,"房产抵押周转借款","250000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-05-28 16:14:19","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","是否名下有房：有2套
									",\N,\N,\N
"163830",\N,\N,\N,"阀门经销企业借款","400000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-25 15:17:47","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163831",\N,\N,\N,"房产买卖交易赎楼","320000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-05-23 15:56:00","还款方式: 一次性还本付息",\N,"性别： 女","年龄：42","文化程度：本科","婚姻状况：已婚","从事行业：教育/培训","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163832",\N,\N,\N,"房产买卖交易赎楼","81.200000","还款中",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-05-19 20:40:44","还款方式: 一次性还本付息",\N,"性别： 女","年龄：34","文化程度：本科","婚姻状况：已婚","从事行业：媒体/广告","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163833",\N,\N,\N,"电动工具门市借款","550000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-23 15:55:12","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163834",\N,\N,\N,"BOSCH代理商借款","550000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-19 13:01:19","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163835",\N,\N,\N,"房产抵押周转借款","1000000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-05-18 16:52:25","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","是否名下有房：有1套
									",\N,\N,\N
"163836",\N,\N,\N,"房产买卖交易赎楼","930000","还款中",\N,"3 个月","18.00",\N,\N,"福建省中天融资担保有限公司","2015-05-17 15:22:16","还款方式: 一次性还本付息",\N,"性别： 女","年龄：28","文化程度：本科","婚姻状况：未婚","从事行业：媒体/广告","居住城市：福建   福安","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163837",\N,\N,\N,"钢贸企业抵押借款","550000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-14 23:26:09","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163838",\N,\N,\N,"房产买卖交易赎楼","58.600000","还款中",\N,"3 个月","18.00",\N,\N,"福建省中天融资担保有限公司","2015-05-14 13:14:02","还款方式: 一次性还本付息",\N,"性别： 女","年龄：44","文化程度：本科","婚姻状况：离异","从事行业：媒体/广告","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163839",\N,\N,\N,"房产抵押周转借款","600000","还款中",\N,"4 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-05-11 18:00:37","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163840",\N,\N,\N,"优质经销商二次借款","500000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-12 14:50:36","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163841",\N,\N,\N,"汽车质押周转借款","200000","还款中",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-05-11 14:10:08","还款方式: 按期付息，到期还本",\N,"","","","","性别： 女","","收入水平：5万元以上/月","是否名下有车：有1辆
									",\N,\N,\N
"163842",\N,\N,\N,"工具电料经销商借款","350000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-05-08 16:57:00","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163843",\N,\N,\N,"房产抵押周转借款","500000","已还款",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-05-04 20:35:41","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163844",\N,\N,\N,"优质建材商户借款","350000","已还款",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-30 14:26:32","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：5万元以上/月","其他资产：货物抵押",\N,\N,\N
"163845",\N,\N,\N,"车辆抵押周转借款","400000","已还款",\N,"1 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-04-28 14:28:03","还款方式: 一次性还本付息",\N,"","","","","性别： 男","","收入水平：20000-50000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163846",\N,\N,\N,"机电设备企业借款","400000","已还款",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-25 17:26:01","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163847",\N,\N,\N,"经贸公司抵押借款","480000","已还款",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-21 12:22:06","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163848",\N,\N,\N,"物流公司抵押借款","500000","已还款",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-17 13:45:32","还款方式: 按期付息，到期还本",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163849",\N,\N,\N,"房产买卖交易赎楼","1000000","已还款",\N,"14 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-15 20:38:09","还款方式: 一次性还本付息",\N,"性别： 男","年龄：25","文化程度：硕士及以上","婚姻状况：未婚","从事行业：教育/培训","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163850",\N,\N,\N,"房产买卖交易赎楼","500000","已还款",\N,"7 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-14 23:34:24","还款方式: 一次性还本付息",\N,"性别： 女","年龄：40","文化程度：本科","婚姻状况：已婚","从事行业：公共事业","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163851",\N,\N,\N,"电料门市资金周转","500000","还款中",\N,"3 个月","18.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-14 20:18:07","还款方式: 按期付息，到期还本",\N,"","","","","","","收入水平：20000-50000元/月","其他资产：电料抵押",\N,\N,\N
"163852",\N,\N,\N,"房产买卖交易赎楼","2500000","已还款",\N,"14 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-14 20:57:09","还款方式: 一次性还本付息",\N,"性别： 男","年龄：47","文化程度：本科","婚姻状况：已婚","从事行业：制造业","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163853",\N,\N,\N,"房产买卖交易赎楼","570000","已还款",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-04-21 09:23:12","还款方式: 一次性还本付息",\N,"性别： 女","年龄：49","文化程度：本科","婚姻状况：已婚","从事行业：餐饮/餐馆业","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163854",\N,\N,\N,"房产买卖交易赎楼","1000000","已还款",\N,"7 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-13 22:30:06","还款方式: 一次性还本付息",\N,"性别： 男","年龄：39","文化程度：本科","婚姻状况：已婚","从事行业：零售/批发","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163855",\N,\N,\N,"工具门市资金周转","2500000","已还款",\N,"3 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-14 18:07:41","还款方式: 一次性还本付息",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163856",\N,\N,\N,"房产买卖交易赎楼","670000","已还款",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-04-12 10:47:58","还款方式: 一次性还本付息",\N,"性别： 女","年龄：29","文化程度：大专","婚姻状况：未婚","从事行业：制造业","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163857",\N,\N,\N,"房产买卖交易赎楼","190000","已还款",\N,"3 个月","16.00",\N,\N,"福建省中天融资担保有限公司","2015-04-14 01:39:19","还款方式: 一次性还本付息",\N,"性别： 女","年龄：61","文化程度：大专","婚姻状况：未婚","从事行业：零售/批发","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163858",\N,\N,\N,"针纺加工厂进货","1000000","已还款",\N,"14 天","12.00",\N,\N,"福建福盛达融资担保有限责...","2015-04-11 22:33:00","还款方式: 一次性还本付息",\N,"","","","","","","福建福盛达融资担保有限责任公司","",\N,\N,\N
"163859",\N,\N,\N,"民营企业采购原材料","3000000","已还款",\N,"14 天","12.00",\N,\N,"福建福盛达融资担保有限责...","2015-04-11 20:29:08","还款方式: 一次性还本付息",\N,"","","","","","","福建福盛达融资担保有限责任公司","",\N,\N,\N
"163860",\N,\N,\N,"洁具门市资金周转","1000000","已还款",\N,"14 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-11 20:22:03","还款方式: 一次性还本付息",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163861",\N,\N,\N,"劳保门市资金周转","1000000","已还款",\N,"14 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-11 18:18:52","还款方式: 一次性还本付息",\N,"","","","","","","收入水平：5万元以上/月","其他资产：抵押物",\N,\N,\N
"163862",\N,\N,\N,"橡胶轮胎厂资金周转","2500000","已还款",\N,"3 天","12.00",\N,\N,"福建省祥云投资管理有限公司","2015-04-16 14:57:47","还款方式: 一次性还本付息",\N,"","","","","","","福建省祥云投资管理有限公司","",\N,\N,\N
"163863",\N,\N,\N,"五金电料公司借款","3000000","已还款",\N,"14 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-11 12:21:04","还款方式: 一次性还本付息",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163864",\N,\N,\N,"钢材质押借款","5000000","已还款",\N,"3 天","12.00",\N,\N,"甘肃汇金金融仓储股份有限...","2015-04-16 17:18:22","还款方式: 一次性还本付息",\N,"","","","","","","甘肃汇金金融仓储股份有限公司","",\N,\N,\N
"163865",\N,\N,\N,"纺织厂经营性借款","3000000","已还款",\N,"7 天","12.00",\N,\N,"福建福盛达融资担保有限责...","2015-04-10 22:41:00","还款方式: 一次性还本付息",\N,"","","","","","","福建福盛达融资担保有限责任公司","",\N,\N,\N
"163866",\N,\N,\N,"纺织企业抵押借款","5000000","已还款",\N,"7 天","12.00",\N,\N,"福建福盛达融资担保有限责...","2015-04-10 20:26:15","还款方式: 一次性还本付息",\N,"","","","","","","福建福盛达融资担保有限责任公司","",\N,\N,\N
"163867",\N,\N,\N,"房产买卖交易赎楼","1500000","已还款",\N,"14 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-10 16:46:00","还款方式: 一次性还本付息",\N,"性别： 女","年龄：","文化程度：大专","婚姻状况：已婚","从事行业：制造业","居住城市：福建   福州","收入水平：20000-50000元/月","是否名下有房：有1套
									",\N,\N,\N
"163868",\N,\N,\N,"广州实业集团借款三期","1500000","还款中",\N,"3 个月","18.00",\N,\N,"广州易贷金融信息服务股份...","2015-04-12 12:03:22","还款方式: 一次性还本付息",\N,"","","","","","","广州易贷金融信息服务股份有限公司","",\N,\N,\N
"163869",\N,\N,\N,"建材门市进货周转","2500000","已还款",\N,"30 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-10 12:02:02","还款方式: 一次性还本付息",\N,"","","","","","","收入水平：5万元以上/月","其他资产：货物抵押",\N,\N,\N
"163870",\N,\N,\N,"钢材抵押融资","5000000","已还款",\N,"14 天","12.00",\N,\N,"武安市万嘉工业品市场服务...","2015-04-10 11:48:56","还款方式: 一次性还本付息",\N,"","","","","","","武安市万嘉工业品市场服务有限公司","",\N,\N,\N
"163871",\N,\N,\N,"个人消费周转","500000","已还款",\N,"3 天","12.00",\N,\N,"福建省祥云投资管理有限公司","2015-04-10 08:21:13","还款方式: 一次性还本付息",\N,"","","","","性别： 男","","收入水平：10000-20000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163872",\N,\N,\N,"房产买卖交易赎楼","1000000","已还款",\N,"14 天","12.00",\N,\N,"福建省中天融资担保有限公司","2015-04-10 12:10:56","还款方式: 一次性还本付息",\N,"性别： 女","年龄：","文化程度：本科","婚姻状况：已婚","从事行业：IT","居住城市：福建   福州","收入水平：10000-20000元/月","是否名下有房：有1套
									",\N,\N,\N
"163873",\N,\N,\N,"大型煤炭企业借款二期","4000000","已还款",\N,"14 天","12.00",\N,\N,"甘肃汇金金融仓储股份有限...","2015-04-09 22:25:06","还款方式: 一次性还本付息",\N,"","","","","","","甘肃汇金金融仓储股份有限公司","",\N,\N,\N
"163874",\N,\N,\N,"大型煤炭企业借款一期","4000000","已还款",\N,"14 天","12.00",\N,\N,"甘肃汇金金融仓储股份有限...","2015-04-11 22:20:25","还款方式: 一次性还本付息",\N,"","","","","","","甘肃汇金金融仓储股份有限公司","",\N,\N,\N
"163875",\N,\N,\N,"纺织企业资金周转","5000000","已还款",\N,"7 天","12.00",\N,\N,"福建福盛达融资担保有限责...","2015-04-10 00:05:54","还款方式: 一次性还本付息",\N,"","","","","","","福建福盛达融资担保有限责任公司","",\N,\N,\N
"163876",\N,\N,\N,"网商换季备货","120000","已还款",\N,"3 个月","18.00",\N,\N,"福建省祥云投资管理有限公司","2015-04-09 18:25:14","还款方式: 按期付息，到期还本",\N,"","","","","性别： 男","","收入水平：10000-20000元/月","是否名下有车：有1辆
									",\N,\N,\N
"163877",\N,\N,\N,"二期工程借款","4000000","已还款",\N,"14 天","12.00",\N,\N,"福建省祥云投资管理有限公司","2015-04-09 22:06:02","还款方式: 一次性还本付息",\N,"","","","","","","福建省祥云投资管理有限公司","",\N,\N,\N
"163878",\N,\N,\N,"卫浴设备代理资金周转","1000000","还款中",\N,"3 个月","18.00",\N,\N,"武汉经济技术开发区大诚致...","2015-04-09 18:40:39","还款方式: 一次性还本付息",\N,"","","","","","","收入水平：5万元以上/月","是否名下有房：有1套
									",\N,\N,\N
