"26908","2015-06-05 10:27:31",\N,\N,"感谢约标 6.5 一月信用标","70000","已还完","一、基本情况描述：


	男，宁波宁海人，1977年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额35万，本次借款7万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26909","2015-06-05 10:19:36",\N,\N,"感谢约标 6.5 一月信用标","30000","已还完","一、基本情况描述：


	男，宁波宁海人，1977年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额30万，本次借款3万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26910","2015-06-05 09:50:23",\N,\N,"6.5 本田汽车抵押标","100000","已还完","一、基本情况描述：


	男，宁波宁海人，1975年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。借款人主要从事电器行业。其下有一辆本田（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26911","2015-06-04 10:39:15",\N,\N,"感谢约标 6.4 一月信用标","70000","已还完","一、基本情况描述：


	男，浙江台州人，1975年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款7万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26912","2015-06-04 09:40:21",\N,\N,"6.4 一月信用标","130000","已还完","一、基本情况描述：


	男，浙江临海人，1979年出生，户籍地址为浙江临海市，现经常居住于浙江临海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款13万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26913","2015-06-03 09:28:13",\N,\N,"6.3 一月信用标","100000","已还完","一、基本情况描述：


	男，浙江台州人，1974年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26914","2015-06-02 09:34:37",\N,\N,"感谢约标 6.2 一月信用标","60000","已还完","一、基本情况描述：


	男，宁波宁海人，1974年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款6万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26915","2015-06-02 09:30:13",\N,\N,"6.2 一月信用标","80000","已还完","一、基本情况描述：


	男，浙江台州人，1978年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款8万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26916","2015-06-01 10:14:21",\N,\N,"6.1 信用10天标","50000","已还完","一、基本情况描述：


	男，浙江台州人，1973年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款5万","10天","20.40",\N,\N,\N,\N,"到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例0.3%",\N
"26917","2015-06-01 09:19:56",\N,\N,"6.1 一月信用标","80000","已还完","一、基本情况描述：


	男，浙江台州人，1968年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款8万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26918","2015-05-30 10:13:34",\N,\N,"感谢约标 5.30宝马汽车抵押标","130000","已还完","一、基本情况描述：


	男，宁波宁海人，1973年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。借款人主要从事电器行业。其下有一辆宝马（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款13万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26919","2015-05-30 09:53:19",\N,\N,"5.30 一月信用标","50000","已还完","一、基本情况描述：


	女，浙江温州人，1980年出生，户籍地址为浙江温州市，现经常居住于浙江温州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额35万，本次借款5万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26920","2015-05-30 09:47:00",\N,\N,"5.30 北京现代汽车抵押标","100000","已还完","一、基本情况描述：


	男，宁波宁海人，1978年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。借款人主要从事家居行业。其下有一辆北京现代（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26921","2015-05-30 09:37:50",\N,\N,"感谢约标 5.30 一月信用标","50000","已还完","一、基本情况描述：


	男，浙江台州人，1980年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额35万，本次借款5万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26922","2015-05-29 10:57:06",\N,\N,"感谢约标 5.29北京现代汽车抵押标","50000","已还完","一、基本情况描述：


	男，浙江台州人，1978年出生，户籍地址为浙江台州市，现经常居住于浙江台州。借款人主要从事电器行业。其下有一辆北京现代（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款5万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26923","2015-05-29 10:18:44",\N,\N,"感谢约标 5.29本田汽车抵押标","130000","已还完","一、基本情况描述：


	女，宁波宁海人，1975年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。借款人主要从事服装行业。其下有一辆本田（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款13万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26924","2015-05-29 09:56:09",\N,\N,"5.29 一月信用标","100000","已还完","一、基本情况描述：


	男，浙江台州人，1978年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26925","2015-05-28 11:26:59",\N,\N,"感谢约标 5.28 一月信用标","90000","已还完","一、基本情况描述：


	男，浙江台州人，1979年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款9万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26926","2015-05-28 10:38:44",\N,\N,"感谢约标 5.28 奥迪汽车抵押标","170000","已还完","一、基本情况描述：


	男，浙江台州人，1978年出生，户籍地址为浙江台州市，现经常居住于浙江台州。借款人主要从事模具行业。其下有一辆奥迪（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款17万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26927","2015-05-28 10:14:18",\N,\N,"5.28 本田汽车抵押标","50000","已还完","一、基本情况描述：


	男，宁波宁海人，1976年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。借款人主要从事模具行业。其下有一辆本田雅阁（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款5万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26928","2015-05-28 09:56:18",\N,\N,"5.28 一月信用标","130000","已还完","一、基本情况描述：


	男，浙江台州人，1980年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款13万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26929","2015-05-27 09:47:39",\N,\N,"5.27 一月信用标","80000","已还完","一、基本情况描述：


	男，浙江台州人，1972年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款8万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26930","2015-05-25 11:01:30",\N,\N,"感谢约标 5.25 一月信用标","60000","已还完","一、基本情况描述：


	男，浙江台州人，1976年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额35万，本次借款6万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26931","2015-05-25 09:50:39",\N,\N,"5.25 一月信用标","80000","已还完","一、基本情况描述：


	男，宁波宁海人，1976年出生，户籍地址为宁波宁海，现经常居住于宁波宁海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额35万，本次借款8万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26932","2015-05-25 09:34:33",\N,\N,"5.25 宝马汽车抵押标","130000","已还完","一、基本情况描述：


	男，浙江台州人，1973年出生，户籍地址为浙江台州市，现经常居住于浙江台州。借款人主要从事数码行业。其下有一辆宝马（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款13万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26933","2015-05-23 09:51:39",\N,\N,"感谢约标 5.23大众汽车抵押标","90889","已还完","一、基本情况描述：


	男，浙江台州人，1975年出生，户籍地址为浙江台州市，现经常居住于浙江台州。借款人主要从事数码行业。其下有一辆大众（车子现死抵）


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证，行驶证，车子实体照等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26934","2015-05-23 09:41:55",\N,\N,"感谢约标 5.23一月信用标","30000","已还完","一、基本情况描述：


	男，浙江台州人，1973年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额30万，本次借款3万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26935","2015-05-23 09:33:49",\N,\N,"5.23 一月信用标","60000","已还完","一、基本情况描述：


	女，宁波宁海人，1964年出生，户籍地址为宁波宁海县，现经常居住于宁波宁海。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款6万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
"26936","2015-05-23 09:21:29",\N,\N,"5.23 一月信用标","100000","已还完","一、基本情况描述：


	男，浙江台州人，1976年出生，户籍地址为浙江台州市，现经常居住于浙江台州。


	二、借款用途：


	短期周转  


	三、提供资料：


	身份证等


	四、外勤考察地方：


	对借款人的住所，单位，进行了实地征信，一切资料真实可靠！


	五、风控审核：


	风控部对借款人提供的资料及考察结果进行综合审核分析，借款人家庭状态良好，拥有良好的还款能力，给予授信额40万，本次借款10万","1个月","20.40",\N,\N,\N,\N,"按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"按比例1.6%",\N
