id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"58996","2015-08-18 14:15:01",\N,\N,"141029CDJK043","87,500",\N,\N,"2 个月","16.50",\N,\N,\N,\N,"到期还本按月付息",\N,"男","48","高中","已婚","制造业",\N,"10001-30000","自有住房","有",\N
"58997","2015-08-18 14:10:01",\N,\N,"140902CDJK003","80,000",\N,\N,"2 个月","16.50",\N,\N,\N,\N,"到期还本按月付息",\N,"男","31","专科","已婚","制造业",\N,"10001-30000","自有住房","有",\N
"58998","2015-08-18 14:05:01",\N,\N,"150817CDJK265","40,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"女","22","专科","已婚","贸易业",\N,"10001-30000","自有住房","有",\N
"58999","2015-08-18 14:00:01",\N,\N,"150817CDJK243","55,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","25","本科","未婚","教育",\N,"8001-10000","自有住房","有",\N
"59000","2015-08-18 11:20:01",\N,\N,"150817CDJK034","95,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","25","专科","已婚","建筑业",\N,"8001-10000","自有住房","有",\N
"59001","2015-08-18 11:15:01",\N,\N,"150817CDJK245","70,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","29","初中","已婚","建筑业",\N,"10001-30000","自有住房","有",\N
"59002","2015-08-18 11:10:02",\N,\N,"150817CDJK242","80,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","46","初中","已婚","批发和零售业",\N,"10001-30000","自有住房","有",\N
"59003","2015-08-18 11:05:01",\N,\N,"150817CDJK244","50,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","31","本科","已婚","信息传输、计算机服务和软件业",\N,"10001-30000","自有住房","有",\N
"59004","2015-08-18 11:00:01",\N,\N,"150814CDJK030","55,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","25","初中","未婚","批发和零售业",\N,"10001-30000","租房","有",\N
"59005","2015-08-17 14:20:01",\N,\N,"150415CDJK050","240,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","51","专科","已婚","制造业",\N,"50000以上","其他","有",\N
"59006","2015-08-17 14:15:02",\N,\N,"150511CDJK118","25,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","28","高中","已婚","建筑业",\N,"8001-10000","租房","有",\N
"59007","2015-08-17 14:10:01",\N,\N,"150813CDJK236","120,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"女","35","专科","已婚","贸易业",\N,"10001-30000","自有住房","有",\N
"59008","2015-08-17 14:05:01",\N,\N,"150814CDJK264","40,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","41","专科","离异","批发和零售业",\N,"30001-50000","自有住房","有",\N
"59009","2015-08-17 14:00:01",\N,\N,"150814CDJK262","30,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","45","专科","已婚","农、林、牧、渔业",\N,"10001-30000","自有住房","有",\N
"59010","2015-08-17 11:20:01",\N,\N,"150211CDJK065","55,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","33","高中","已婚","批发和零售业",\N,"50000以上","租房","有",\N
"59011","2015-08-17 11:15:01",\N,\N,"150210CDJK055","40,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","45","高中","离异","餐饮业",\N,"10001-30000","租房","有",\N
"59012","2015-08-17 11:10:01",\N,\N,"150812CDJK018","120,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","32","本科","已婚","政府",\N,"10001-30000","自有住房","有",\N
"59013","2015-08-17 11:05:01",\N,\N,"150813CDJK028","110,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","40","高中","已婚","加工业",\N,"10001-30000","租房","有",\N
"59014","2015-08-17 11:00:02",\N,\N,"150813CDJK261","60,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","34","专科","已婚","教育",\N,"5001-8000","自有住房","有",\N
"59015","2015-08-16 14:15:01",\N,\N,"141128CDJK063","270,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","47","高中","已婚","居民服务和其他服务业",\N,"50000以上","租房","有",\N
"59016","2015-08-16 14:10:01",\N,\N,"150408CDJK094","170,000",\N,\N,"2 个月","16.50",\N,\N,\N,\N,"到期还本按月付息",\N,"男","40","高中","已婚","建筑业",\N,"10001-30000","自有住房","有",\N
"59017","2015-08-16 14:05:01",\N,\N,"150814CDJK263","50,000",\N,\N,"2 个月","16.50",\N,\N,\N,\N,"到期还本按月付息",\N,"男","33","专科","已婚","文化、体育和娱乐业",\N,"10001-30000","自有住房","有",\N
"59018","2015-08-16 14:00:01",\N,\N,"141231CDJK010","40,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"女","43","专科","离异","批发和零售业",\N,"10001-30000","租房","有",\N
"59019","2015-08-16 11:20:01",\N,\N,"150212CDJK046","30,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","30","高中","已婚","餐饮业",\N,"10001-30000","租房","有",\N
"59020","2015-08-16 11:15:01",\N,\N,"150210CDJK022","45,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","29","专科","未婚","信息传输、计算机服务和软件业",\N,"10001-30000","其他","有",\N
"59021","2015-08-16 11:10:02",\N,\N,"150814CDJK240","40,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","31","高中","未婚","交通运输、仓储和邮政业",\N,"10001-30000","自有住房","有",\N
"59022","2015-08-16 11:05:01",\N,\N,"150813CDJK260","45,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","33","专科","已婚","房地产业",\N,"10001-30000","自有住房","有",\N
"59023","2015-08-16 11:00:01",\N,\N,"150813CDJK019","70,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","24","专科","未婚","批发和零售业",\N,"10001-30000","自有住房","有",\N
"59024","2015-08-15 14:25:02",\N,\N,"141121CDJK039","30,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","31","专科","已婚","餐饮业",\N,"10001-30000","自有住房","有",\N
"59025","2015-08-15 14:20:01",\N,\N,"150513CDJK025","72,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","40","高中","已婚","化工业",\N,"10001-30000","租房","有",\N
"59026","2015-08-15 14:15:01",\N,\N,"150213CDJK045","70,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"女","31","专科","已婚","化工业",\N,"10001-30000","自有住房","有",\N
"59027","2015-08-15 14:10:01",\N,\N,"150206CDJK015","55,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","34","高中","已婚","制造业",\N,"10001-30000","租房","有",\N
"59028","2015-08-15 14:05:01",\N,\N,"141202CDJK010","63,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"女","47","高中","已婚","农、林、牧、渔业",\N,"30001-50000","租房","有",\N
"59029","2015-08-15 14:00:01",\N,\N,"141118CDJK037","56,500",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","44","高中","已婚","制造业",\N,"30001-50000","租房","有",\N
"59030","2015-08-15 11:25:01",\N,\N,"150505CDJK112","50,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","32","专科","已婚","贸易业",\N,"10001-30000","自有住房","有",\N
"59031","2015-08-15 11:20:02",\N,\N,"150811CDJK256","190,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"女","31","专科","已婚","建筑业",\N,"50000以上","自有住房","有",\N
"59032","2015-08-15 11:15:02",\N,\N,"150813CDJK237","85,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","46","初中","离异","采矿业",\N,"30001-50000","自有住房","有",\N
"59033","2015-08-15 11:10:01",\N,\N,"150814CDJK238","35,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","40","专科","已婚","加工业",\N,"10001-30000","自有住房","有",\N
"59034","2015-08-15 11:05:01",\N,\N,"150814CDJK239","20,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","35","专科","已婚","文化、体育和娱乐业",\N,"10001-30000","自有住房","有",\N
"59035","2015-08-15 11:00:01",\N,\N,"150814CDJK241","25,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","36","专科","已婚","贸易业",\N,"10001-30000","自有住房","有",\N
"59036","2015-08-14 14:10:01",\N,\N,"141223CDJK003","60,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","48","中专","已婚","批发和零售业",\N,"10001-30000","租房","有",\N
"59037","2015-08-14 14:05:01",\N,\N,"150813CDJK235","70,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","26","小学","已婚","批发和零售业",\N,"30001-50000","自有住房","有",\N
"59038","2015-08-14 14:00:01",\N,\N,"150813CDJK259","40,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"女","35","专科","已婚","居民服务和其他服务业",\N,"5001-8000","租房","有",\N
"59039","2015-08-14 12:00:01",\N,\N,"150213CDJK047","60,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"女","38","高中","离异","批发和零售业",\N,"10001-30000","租房","有",\N
"59040","2015-08-14 11:55:01",\N,\N,"150813CDJK234","65,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"女","42","专科","已婚","加工业",\N,"10001-30000","自有住房","有",\N
"59041","2015-08-14 11:50:02",\N,\N,"150813CDJK233","30,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","40","专科","已婚","教育",\N,"10001-30000","自有住房","有",\N
"59042","2015-08-14 11:45:07",\N,\N,"150812CDJK017","70,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","42","高中","已婚","批发和零售业",\N,"5001-8000","自有住房","有",\N
"59043","2015-08-13 15:30:10",\N,\N,"150211CDJK039","117,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","46","高中","已婚","制造业",\N,"10001-30000","租房","有",\N
"59044","2015-08-13 14:15:01",\N,\N,"150215CDJK071","65,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"女","45","中专","已婚","批发和零售业",\N,"10001-30000","自有住房","有",\N
"59045","2015-08-13 14:10:02",\N,\N,"150601CDJK001","70,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","47","高中","已婚","贸易业",\N,"30001-50000","自有住房","有",\N
"59046","2015-08-13 14:05:01",\N,\N,"150812CDJK027","27,500",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","49","专科","已婚","贸易业",\N,"8001-10000","租房","有",\N
"59047","2015-08-13 14:00:01",\N,\N,"150812CDJK257","70,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","23","专科","已婚","居民服务和其他服务业",\N,"10001-30000","自有住房","有",\N
"59048","2015-08-13 11:15:01",\N,\N,"150505CDJK109","65,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","29","专科","已婚","建筑业",\N,"10001-30000","自有住房","有",\N
"59049","2015-08-13 11:10:01",\N,\N,"150508CDJK014","50,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","38","中专","已婚","贸易业",\N,"10001-30000","租房","有",\N
"59050","2015-08-13 11:05:01",\N,\N,"150811CDJK232","45,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"女","49","专科","已婚","电力、燃气及水的生产和供应业",\N,"10001-30000","自有住房","有",\N
"59051","2015-08-13 11:00:02",\N,\N,"150812CDJK258","110,000",\N,\N,"12 个月","19.60",\N,\N,\N,\N,"按月分期",\N,"男","35","专科","离异","餐饮业",\N,"10001-30000","自有住房","有",\N
"59052","2015-08-12 15:30:01",\N,\N,"150605CDJK114","160,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","52","专科","已婚","批发和零售业",\N,"50000以上","自有住房","有",\N
"59053","2015-08-12 14:25:02",\N,\N,"150812CDJK006","25,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","30","高中","已婚","居民服务和其他服务业",\N,"10001-30000","租房","有",\N
"59054","2015-08-12 14:20:02",\N,\N,"150608CDJK120","50,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","51","高中","已婚","建筑业",\N,"10001-30000","自有住房","有",\N
"59055","2015-08-12 14:15:01",\N,\N,"150324CDJK035","50,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","39","专科","已婚","制造业",\N,"10001-30000","自有住房","有",\N
"59056","2015-08-12 14:10:01",\N,\N,"150605CDJK113","90,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","33","中专","已婚","批发和零售业",\N,"10001-30000","自有住房","有",\N
"59057","2015-08-12 14:05:01",\N,\N,"141123CDJK028","110,000",\N,\N,"1 个月","15.80",\N,\N,\N,\N,"到期还本按月付息",\N,"男","37","中专","已婚","批发和零售业",\N,"10001-30000","租房","有",\N
"59058","2015-08-12 14:00:01",\N,\N,"150811CDJK253","35,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"女","29","专科","已婚","批发和零售业",\N,"10001-30000","自有住房","有",\N
"59059","2015-08-12 11:30:01",\N,\N,"150811CDJK254","90,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","46","专科","已婚","建筑业",\N,"10001-30000","自有住房","有",\N
"59060","2015-08-12 11:25:01",\N,\N,"140922CDJK024","65,000",\N,\N,"3 个月","17.20",\N,\N,\N,\N,"到期还本按月付息",\N,"男","42","专科","已婚","制造业",\N,"10001-30000","租房","有",\N
"59061","2015-08-12 11:20:01",\N,\N,"150811CDJK255","30,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","27","专科","已婚","餐饮业",\N,"10001-30000","租房","有",\N
"59062","2015-08-12 11:15:02",\N,\N,"150811CDJK024","30,000",\N,\N,"6 个月","18.40",\N,\N,\N,\N,"按月分期",\N,"男","39","高中","已婚","居民服务和其他服务业",\N,"5001-8000","租房","有",\N
