"24996","2015-04-30",\N,\N,"代理商门店借款标（2015043002） 借贷编号：20150400102","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"24997","2015-04-30",\N,\N,"代理商门店借款标（2015043001） 借贷编号：20150400101","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标9次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"24998","2015-04-29",\N,\N,"代理商门店借款标（2015042905） 借贷编号：20150400100","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"24999","2015-04-29",\N,\N,"代理商门店借款标（2015042904） 借贷编号：20150400099","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标19次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25000","2015-04-29",\N,\N,"代理商门店借款标（2015042903） 借贷编号：20150400098","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标2次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25001","2015-04-29",\N,\N,"代理商门店借款标（2015042902） 借贷编号：20150400097","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25002","2015-04-29",\N,\N,"代理商门店借款标（2015042901） 借贷编号：20150400096","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25003","2015-04-28",\N,\N,"代理商门店借款标（2015042804） 借贷编号：20150400095","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25004","2015-04-28",\N,\N,"代理商门店借款标（2015042803） 借贷编号：20150400094","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25005","2015-04-28",\N,\N,"代理商门店借款标（2015042802） 借贷编号：20150400093","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25006","2015-04-28",\N,\N,"代理商门店借款标（2015042801） 借贷编号：20150400092","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标2次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25007","2015-04-27",\N,\N,"代理商门店借款标（2015042704） 借贷编号：20150400091","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25008","2015-04-27",\N,\N,"代理商门店借款标（2015042703） 借贷编号：20150400090","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25009","2015-04-27",\N,\N,"代理商门店借款标（2015042702） 借贷编号：20150400089","100000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","企泰环保科技有限公司",\N,"到期还本还息","李","女","44","","已婚",\N,"河南",\N,"有",\N,\N,\N
"25010","2015-04-27",\N,\N,"代理商门店借款标（2015042701） 借贷编号：20150400088","50000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标9次成功，","企泰环保科技有限公司",\N,"到期还本还息","姓   名:田**","女","43","","已婚",\N,"浙江",\N,"有",\N,\N,\N
"25011","2015-04-26",\N,\N,"代理商门店借款标（2015042601） 借贷编号：20150400087","100000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标12次成功","企泰环保科技有限公司",\N,"到期还本还息","苑**","女","45","","已婚",\N,"安徽",\N,"有",\N,\N,\N
"25012","2015-04-25",\N,\N,"代理商门店借款标（2015042501） 借贷编号：20150400086","100000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标13次成功","企泰环保科技有限公司",\N,"到期还本还息","方**","女","42","","已婚",\N,"江西",\N,"有",\N,\N,\N
"25013","2015-04-25",\N,\N,"代理商门店借款标（2015042502） 借贷编号：20150400085","50000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25014","2015-04-24",\N,\N,"企业银行转贷标（2015042402) 借贷编号：20150400083","100000","已还完"," 董**，男，杭州余杭本地人，经营一家**纸品有限公司，公司办公单位在杭州余杭**大厦12楼，法人为借款人老婆，注册在1600万，主要经营批发零售纸张，纸制品等，现有的合作单位有（香飘飘，相约奶茶等一切知名度很高的企业）年均业务稳定，其夫妻名下有房产一套，坐落于杭州余杭**花苑，面积为133.99平方。此次借款由名下所属企业担保并追加两名担保人，担保人（借款人老婆，及还有一家上市公司的老总王*），此次借款用于银行转贷，风控对借款人外访考察核实，信誉级别A，风险可以控制，经待审部最终决定受信30万，借期10天。 ","10天","18.0",\N,"其他 

   借款状态：投标12次成功","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25015","2015-04-24",\N,\N,"代理商门店借款标（2015042401） 借贷编号：20150400082","50000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标4次成功，","企泰环保科技有限公司",\N,"到期还本还息","姓   名:田**","女","43","","已婚",\N,"浙江",\N,"有",\N,\N,\N
"25016","2015-04-23",\N,\N,"企业银行转贷标（2015042302) 借贷编号：20150400081","100000","已还完"," 董**，男，杭州余杭本地人，经营一家**纸品有限公司，公司办公单位在杭州余杭**大厦12楼，法人为借款人老婆，注册在1600万，主要经营批发零售纸张，纸制品等，现有的合作单位有（香飘飘，相约奶茶等一切知名度很高的企业）年均业务稳定，其夫妻名下有房产一套，坐落于杭州余杭**花苑，面积为133.99平方。此次借款由名下所属企业担保并追加两名担保人，担保人（借款人老婆，及还有一家上市公司的老总王*），此次借款用于银行转贷，风控对借款人外访考察核实，信誉级别A，风险可以控制，经待审部最终决定受信30万，借期10天。 ","10天","18.0",\N,"其他 

   借款状态：投标7次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25017","2015-04-23",\N,\N,"代理商门店借款标（2015042301） 借贷编号：20150400080","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标7次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25018","2015-04-22",\N,\N,"代理商门店借款标（2015042204） 借贷编号：20150400079","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25019","2015-04-22",\N,\N,"代理商门店借款标（2015042203） 借贷编号：20150400078","50000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25020","2015-04-22",\N,\N,"企业银行转贷标（2015042202) 借贷编号：20150400077","100000","已还完"," 董**，男，杭州余杭本地人，经营一家**纸品有限公司，公司办公单位在杭州余杭**大厦12楼，法人为借款人老婆，注册在1600万，主要经营批发零售纸张，纸制品等，现有的合作单位有（香飘飘，相约奶茶等一切知名度很高的企业）年均业务稳定，其夫妻名下有房产一套，坐落于杭州余杭**花苑，面积为133.99平方。此次借款由名下所属企业担保并追加两名担保人，担保人（借款人老婆，及还有一家上市公司的老总王*），此次借款用于银行转贷，风控对借款人外访考察核实，信誉级别A，风险可以控制，经待审部最终决定受信30万，借期10天。 ","10天","18.0",\N,"其他 

   借款状态：投标7次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25021","2015-04-22",\N,\N,"代理商门店借款标（2015042201） 借贷编号：20150400075","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标10次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25022","2015-04-21",\N,\N,"代理商门店借款标（2015042104） 借贷编号：20150400074","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25023","2015-04-21",\N,\N,"代理商门店借款标（2015042103） 借贷编号：20150400073","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25024","2015-04-21",\N,\N,"代理商门店借款标（2015042102） 借贷编号：20150400072","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25025","2015-04-21",\N,\N,"代理商门店借款标（2015042101） 借贷编号：20150400071","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标9次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25026","2015-04-20",\N,\N,"代理商门店借款标（2015042003） 借贷编号：20150400070","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标10次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25027","2015-04-20",\N,\N,"代理商门店借款标（2015042002） 借贷编号：20150400069","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25028","2015-04-20",\N,\N,"代理商门店借款标（2015042001） 借贷编号：20150400068","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25029","2015-04-19",\N,\N,"代理商门店借款标（2015041905） 借贷编号：20150400066","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25030","2015-04-19",\N,\N,"代理商门店借款标（2015041904） 借贷编号：20150400065","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25031","2015-04-19",\N,\N,"代理商门店借款标（2015041903） 借贷编号：20150400064","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标11次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25032","2015-04-19",\N,\N,"代理商门店借款标（2015041902） 借贷编号：20150400063","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25033","2015-04-19",\N,\N,"代理商门店借款标（2015041901） 借贷编号：20150400062","100000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25034","2015-04-18",\N,\N,"代理商门店借款标（2015041802） 借贷编号：20150400060","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标10次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25035","2015-04-17",\N,\N,"代理商门店借款标（2015041703） 借贷编号：20150400059","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25036","2015-04-18",\N,\N,"代理商门店借款标（2015041801） 借贷编号：20150400057","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25037","2015-04-17",\N,\N,"代理商门店借款标（2015041702） 借贷编号：20150400056","50000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25038","2015-04-17",\N,\N,"代理商门店借款标（2015041701） 借贷编号：20150400055","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标19次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25039","2015-04-16",\N,\N,"代理商门店借款标（2015041606） 借贷编号：20150400054","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25040","2015-04-16",\N,\N,"企业银行转贷标（2015041605) 借贷编号：20150400052","100000","已还完","","10天","18.0",\N,"其他 

   借款状态：投标9次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25041","2015-04-16",\N,\N,"代理商门店借款标（2015041604） 借贷编号：20150400051","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标11次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25042","2015-04-16",\N,\N,"代理商门店借款标（2015041603） 借贷编号：20150400050","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25043","2015-04-16",\N,\N,"代理商门店借款标（2015041602） 借贷编号：20150400049","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25044","2015-04-16",\N,\N,"代理商门店借款标（2015041601） 借贷编号：20150400048","50000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25045","2015-04-15",\N,\N,"代理商门店借款标（2015041503） 借贷编号：20150400047","200000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25046","2015-04-15",\N,\N,"代理商门店借款标（2015041501） 借贷编号：20150400046","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标18次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25047","2015-04-14",\N,\N,"代理商门店借款标（2015041402） 借贷编号：20150400045","100000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25048","2015-04-15",\N,\N,"企业银行转贷标（2015041502) 借贷编号：20150400043","100000","已还完","","10天","18.0",\N,"其他 

   借款状态：投标9次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25049","2015-04-14",\N,\N,"代理商门店借款标（2015041401） 借贷编号：20150400039","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标8次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25050","2015-04-13",\N,\N,"企业银行转贷标（2015041302) 借贷编号：20150400037","200000","已还完","","10天","18.0",\N,"其他 

   借款状态：投标7次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25051","2015-04-13",\N,\N,"代理商门店借款标（2015041301） 借贷编号：20150400035","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标18次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25052","2015-04-12",\N,\N,"代理商门店借款标（2015041203） 借贷编号：20150400034","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25053","2015-04-12",\N,\N,"企业银行转贷标（2015041202) 借贷编号：20150400033","100000","已还完","","10天","18.0",\N,"其他 

   借款状态：投标7次成功，","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25054","2015-04-12",\N,\N,"代理商门店借款标（2015041201） 借贷编号：20150400032","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标12次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25055","2015-04-11",\N,\N,"代理商门店借款标（2015041103） 借贷编号：20150400031","100000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25056","2015-04-11",\N,\N,"代理商门店借款标（2015041102） 借贷编号：20150400030","100000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25057","2015-04-11",\N,\N,"代理商门店借款标（2015041101） 借贷编号：20150400029","100000","已还完","杭州企泰环保科技有限公司，是一家以创新商业模式为先导，经营家用、商用环境电器为主的高科技企业。作为国内首批真正规模化生产净水设备（自动售水机、校园直饮机、家用净水机、）空气净化器等生活电器的厂家，拥有1.5万平方的规模化生产基地，旗下组成杭州万淳净水设备有限公司、郑州企泰技术服务有限公司、河南，四川企泰办事处等多家运营公司。公司目前年总营业额已达9千万左右，净利润占7—8个百分点，公司总贷款330万（抵押贷款），是个非常有市场前景的公司。同时公司配有自己的运营策划，项目研发，售后服务团队。全国已有900多家代理商，销量在全国排名居首，是央视公认的净水信得过企业。公司已有专利20多项，荣获“行业十大品牌”“社区自动售水机第一品牌”“家用净水机十大品牌”“空气净化器金点子奖“等多项荣誉证书。","1个月","18.0",\N,"其他 

   借款状态：投标26次成功","企泰环保科技有限公司",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25058","2015-04-10",\N,\N,"代理商门店借款标（2015041003） 借贷编号：20150400028","100000","还款中","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25059","2015-04-10",\N,\N,"代理商门店借款标（2015041002） 借贷编号：20150400027","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25060","2015-04-10",\N,\N,"代理商门店借款标（2015041001） 借贷编号：20150400026","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标22次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25061","2015-04-09",\N,\N,"代理商门店借款标（2015040902） 借贷编号：20150400025","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25062","2015-04-09",\N,\N,"代理商门店借款标（2015040901） 借贷编号：20150400024","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标28次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25063","2015-04-08",\N,\N,"代理商门店借款标（2015040804） 借贷编号：20150400022","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标14次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25064","2015-04-08",\N,\N,"代理商门店借款标（2015040803） 借贷编号：20150400021","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25065","2015-04-08",\N,\N,"代理商门店借款标（2015040802） 借贷编号：20150400020","100000","已还完","","3个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25066","2015-04-08",\N,\N,"代理商门店借款标（2015040801） 借贷编号：20150400019","50000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
"25067","2015-04-07",\N,\N,"代理商门店借款标（2015040704） 借贷编号：20150400018","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25068","2015-04-07",\N,\N,"代理商门店借款标（2015040703） 借贷编号：20150400017","50000","已还完","","2个月","18.0",\N,"其他 

   借款状态：投标1次成功，","",\N,"按月付息","","","","","",\N,"",\N,"",\N,\N,\N
"25069","2015-04-07",\N,\N,"企业银行转贷标（2015040702) 借贷编号：20150400015","200000","已还完","","10天","18.0",\N,"销售 

   借款状态：投标21次成功","",\N,"按天计息，到期还本息","","","","","",\N,"",\N,"",\N,\N,\N
"25070","2015-04-07",\N,\N,"代理商门店借款标（2015040701） 借贷编号：20150400014","100000","已还完","","1个月","18.0",\N,"其他 

   借款状态：投标15次成功","",\N,"到期还本还息","","","","","",\N,"",\N,"",\N,\N,\N
