"18361",\N,\N,\N,"客户短期借款周转【2】（编号：100001640）","100,000",\N,\N,"6个月","18.00",\N,"公司筹建学校项目，需资金周转","深圳市冠寰投资咨询有限公司","2015-04-04 10:59:32","到期还本，按月付息","jjdaicao01401",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18362",\N,\N,\N,"客户短期借款周转【5】（编号：100001639）","100,000",\N,\N,"3个月","17.00",\N,"扩大生产经营，采购生产设备。","深圳市冠寰投资咨询有限公司","2015-03-31 18:25:13","到期还本，按月付息","jjdailiu00901",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18363",\N,\N,\N,"客户短期借款周转【4】（编号：100001638）","100,000",\N,\N,"3个月","17.00",\N,"扩大生产经营，采购生产设备。","深圳市冠寰投资咨询有限公司","2015-03-28 19:56:55","到期还本，按月付息","jjdailiu00901",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18364",\N,\N,\N,"客户短期借款周转【1】（编号：100001637）","100,000",\N,\N,"6个月","18.00",\N,"公司筹建学校项目，需资金周转","深圳市冠寰投资咨询有限公司","2015-03-30 14:52:48","到期还本，按月付息","jjdaicao01401",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18365",\N,\N,\N,"客户短期借款周转【3】（编号：100001636）","200,000",\N,\N,"3个月","17.00",\N,"扩大生产经营，采购生产设备。","深圳市冠寰投资咨询有限公司","2015-03-27 14:36:44","到期还本，按月付息","jjdailiu00901",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18366",\N,\N,\N,"客户短期借款周转【2】（编号：100001635）","100,000",\N,\N,"3个月","17.00",\N,"扩大生产经营，采购生产设备。","深圳市冠寰投资咨询有限公司","2015-03-25 10:07:06","到期还本，按月付息","jjdailiu00901",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18367",\N,\N,\N,"客户短期借款周转【1】（编号：100001634）","150,000",\N,\N,"3个月","17.00",\N,"扩大生产经营，采购生产设备。","","2015-03-24 09:57:13","到期还本，按月付息","jjdailiu00901",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18368",\N,\N,\N,"房产抵押，短期借款周转【8】（编号：100001631）","160,000",\N,\N,"3个月","17.00",\N,"购买原材料","深圳市冠寰投资咨询有限公司","2015-03-18 09:49:09","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18369",\N,\N,\N,"房产抵押，短期借款周转【7】（编号：100001630）","140,000",\N,\N,"3个月","17.00",\N,"购买原材料","深圳市冠寰投资咨询有限公司","2015-03-17 09:30:07","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18370",\N,\N,\N,"房产抵押，短期借款周转【6】（编号：100001629）","100,000",\N,\N,"3个月","17.00",\N,"购买原材料","深圳市冠寰投资咨询有限公司","2015-03-16 14:00:09","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18371",\N,\N,\N,"房产抵押，短期借款周转【5】（编号：100001628）","100,000",\N,\N,"3个月","17.00",\N,"购买原材料","深圳市冠寰投资咨询有限公司","2015-03-13 09:45:34","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18372",\N,\N,\N,"房产抵押，短期借款周转【4】（编号：100001627）","100,000",\N,\N,"3个月","17.00",\N,"购买原材料。","","2015-03-11 19:58:38","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18373",\N,\N,\N,"客户短期借款周转【八】（编号：100001626）","100,000",\N,\N,"6个月","18.00",\N,"工厂周转","深圳市冠寰投资咨询有限公司","2015-03-12 10:18:59","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18374",\N,\N,\N,"房产抵押短期借款周转【5】（编号：100001612）","150,000",\N,\N,"1个月","15.00",\N,"用于膜技术的研发，购买原材料。","","2015-03-05 12:10:46","到期还本，按月付息","jjdaizhou00701",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18375",\N,\N,\N,"房产抵押短期借款周转【4】（编号：100001611）","100,000",\N,\N,"1个月","15.00",\N,"用于膜技术的研发，购买原材料。","","2015-03-04 10:12:10","到期还本，按月付息","jjdaizhou00701",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18376",\N,\N,\N,"房产抵押，短期借款周转【3】（编号：100001610）","100,000",\N,\N,"3个月","17.00",\N,"购买原材料。","","2015-03-05 11:45:29","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18377",\N,\N,\N,"房产抵押短期借款周转【3】（编号：100001609）","100,000",\N,\N,"1个月","15.00",\N,"用于膜技术的研发，购买原材料。","","2015-03-03 12:03:24","到期还本，按月付息","jjdaizhou00701",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18378",\N,\N,\N,"房产抵押短期借款周转【2】（编号：100001608）","100,000",\N,\N,"1个月","18.00",\N,"用于膜技术的研发，购买原材料。","","2015-03-02 09:45:15","等额本息","jjdaizhou00701",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18379",\N,\N,\N,"房产抵押，短期借款周转【2】（编号：100001607）","100,000",\N,\N,"3个月","20.00",\N,"购买原材料。","","2015-03-02 17:38:59","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18380",\N,\N,\N,"客户短期借款周转【七】（编号：100001606）","70,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-03-04 09:19:04","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18381",\N,\N,\N,"房产抵押，短期借款周转【1】（编号：100001604）","100,000",\N,\N,"3个月","20.00",\N,"购买原材料。","","2015-02-28 16:27:58","到期还本，按月付息","jjdzhong02601",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18382",\N,\N,\N,"客户短期借款周转【六】（编号：100001603）","70,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-28 09:42:41","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18383",\N,\N,\N,"客户短期借款周转【七】（编号：100001601）","60,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-28 09:28:16","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18384",\N,\N,\N,"客户短期借款周转【五】（编号：100001600）","70,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-27 15:37:34","等额本息","jjdaixie03801",\N,"50岁以上","其他",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18385",\N,\N,\N,"客户短期借款周转【六】（编号：100001599）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-27 11:51:50","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","其他",\N,"农、林、牧、渔业","深圳","100万以下","有","有","1.00%",\N
"18386",\N,\N,\N,"客户短期借款周转【五】（编号：100001598）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-26 14:03:33","到期还本，按月付息","jjdaizc00202",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18387",\N,\N,\N,"房产抵押短期借款周转【1】【约标】（编号：100001597）","200,000",\N,\N,"1个月","18.00",\N,"用于膜技术的研发，购买原材料。","","2015-02-24 19:49:43","到期还本，按月付息","jjdaizhou00701",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","0.00%",\N
"18388",\N,\N,\N,"客户短期借款周转【四】（编号：100001596）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-24 10:49:17","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18389",\N,\N,\N,"客户短期借款周转【四】（编号：100001595）","50,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-25 09:00:09","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18390",\N,\N,\N,"客户短期借款周转【三】（编号：100001594）","50,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-23 16:21:45","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18391",\N,\N,\N,"客户短期借款周转【四】（编号：100001593）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-22 21:55:58","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18392",\N,\N,\N,"客户短期借款周转【二】（编号：100001592）","80,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-21 22:12:56","等额本息","jjdaixie03801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18393",\N,\N,\N,"客户短期借款周转【四】（编号：100001591）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-21 22:13:45","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18394",\N,\N,\N,"客户短期借款周转【一】（编号：100001590）","100,000",\N,\N,"6个月","21.00",\N,"工厂周转","","2015-02-19 23:38:33","等额本息","jjdaixie03801",\N,"50岁以上","其他",\N,"农、林、牧、渔业","深圳","100万以下","有","有","2.00%",\N
"18395",\N,\N,\N,"客户短期借款周转【三】（编号：100001589）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-18 15:12:23","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18396",\N,\N,\N,"客户短期借款周转【二】（编号：100001588）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单。急需资金购买原材料。","","2015-02-17 10:56:18","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18397",\N,\N,\N,"客户短期借款周转【一】（编号：100001587）","100,000",\N,\N,"3个月","20.00",\N,"公司签下大订单，急需资金购买原材料。","","2015-02-16 14:57:32","到期还本，按月付息","jjdaizc00202",\N,"31-40岁","其他",\N,"农、林、牧、渔业","深圳","100万以下","有","有","1.00%",\N
"18398",\N,\N,\N,"公司短期借款周转【10】（编号：100001586）","140,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-16 10:52:51","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18399",\N,\N,\N,"公司短期借款周转【10】（编号：100001585）","140,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-17 15:20:34","等额本息","jjdaicui03201",\N,"","",\N,"","","","有","有","2.00%",\N
"18400",\N,\N,\N,"公司短期借款周转【9】（编号：100001584）","100,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-14 10:08:41","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18401",\N,\N,\N,"公司短期借款周转【8】（编号：100001583）","90,000",\N,\N,"6个月","21.00",\N,"9经营周转","","2015-02-13 22:22:50","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18402",\N,\N,\N,"公司短期借款周转【7】（编号：100001582）","100,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-12 11:04:49","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18403",\N,\N,\N,"扩大经营借款短期周转【九】（约标）（编号：100001580）","200,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","深圳市冠寰投资咨询有限公司","2015-02-10 11:15:38","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18404",\N,\N,\N,"公司短期借款周转【6】（编号：100001579）","70,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-10 22:11:58","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18405",\N,\N,\N,"扩大经营借款短期周转【八】（编号：100001578）","90,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-10 09:30:15","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18406",\N,\N,\N,"公司短期借款周转【5】（编号：100001577）","60,000",\N,\N,"6个月","21.00",\N,"经营周转","深圳市冠寰投资咨询有限公司","2015-02-09 14:26:10","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"住宿、餐饮业 ","深圳","100万以下","有","有","2.00%",\N
"18407",\N,\N,\N,"扩大经营借款短期周转【七】（编号：100001576）","90,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","深圳市冠寰投资咨询有限公司","2015-02-09 11:53:39","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18408",\N,\N,\N,"扩大经营借款短期周转【六】（编号：100001575）","90,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-07 11:12:54","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18409",\N,\N,\N,"公司短期借款周转【4】（编号：100001572）","90,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-05 18:04:39","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"住宿、餐饮业 ","深圳","100万以下","有","有","2.00%",\N
"18410",\N,\N,\N,"扩大经营借款短期周转【五】（编号：100001571）","100,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-05 12:32:41","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18411",\N,\N,\N,"公司短期借款周转【3】（编号：100001570）","90,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-04 19:03:04","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18412",\N,\N,\N,"扩大经营借款短期周转【四】（编号：100001569）","100,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-04 13:52:56","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18413",\N,\N,\N,"公司短期借款周转【2】（编号：100001568）","80,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-03 17:19:23","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18414",\N,\N,\N,"扩大经营借款短期周转【三】（编号：100001567）","130,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-03 15:05:11","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18415",\N,\N,\N,"扩大经营借款短期周转【二】【约标】（编号：100001566）","120,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-02 16:18:12","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18416",\N,\N,\N,"扩大经营借款短期周转【一】【约标】（编号：100001565）","150,000",\N,\N,"3个月","20.00",\N,"公司扩大经营，需资金周转","","2015-02-02 14:08:01","到期还本，按月付息","jjdaili00801",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18417",\N,\N,\N,"优质客户短期周转【6】（编号：100001564）","70,000",\N,\N,"3个月","20.00",\N,"公司经营周转","港通投资发展有限公司","2015-02-02 10:20:06","到期还本，按月付息","jjdwang03401",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","1.00%",\N
"18418",\N,\N,\N,"公司短期借款周转【1】（编号：100001563）","180,000",\N,\N,"6个月","21.00",\N,"经营周转","","2015-02-02 21:47:26","等额本息","jjdaicui03201",\N,"31-40岁","本科",\N,"制造业","深圳","100万以下","有","有","2.00%",\N
"18419",\N,\N,\N,"优质客户短期周转【三】【约标】（编号：100001562）","190,000",\N,\N,"6个月","21.00",\N,"公司周转","港通投资发展有限公司","2015-01-31 16:37:21","等额本息","jjdfeng03101",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","3.40%",\N
"18420",\N,\N,\N,"优质客户短期周转【5】（编号：100001561）","70,000",\N,\N,"3个月","20.00",\N,"公司经营周转","港通投资发展有限公司","2015-02-01 14:22:48","到期还本，按月付息","jjdwang03401",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.80%",\N
"18421",\N,\N,\N,"优质客户短期周转【二】【约标】（编号：100001560）","300,000",\N,\N,"6个月","21.00",\N,"公司周转","港通投资发展有限公司","2015-01-31 16:23:49","等额本息","jjdfeng03101",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","3.40%",\N
"18422",\N,\N,\N,"优质客户短期周转【4】【约标】（编号：100001559）","140,000",\N,\N,"3个月","20.00",\N,"公司经营周转","港通投资发展有限公司","2015-01-31 15:18:41","到期还本，按月付息","jjdwang03401",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.80%",\N
"18423",\N,\N,\N,"优质客户短期周转【一】（编号：100001558）","90,000",\N,\N,"6个月","21.00",\N,"公司周转","港通投资发展有限公司","2015-01-31 14:25:18","等额本息","jjdfeng03101",\N,"41-50岁","本科",\N,"制造业","深圳","100万以下","有","有","3.40%",\N
"18424",\N,\N,\N,"优质客户短期周转【3】（编号：100001557）","100,000",\N,\N,"3个月","20.00",\N,"公司经营周转","港通投资发展有限公司","2015-01-31 14:24:39","到期还本，按月付息","jjdwang03401",\N,"50岁以上","本科",\N,"制造业","深圳","100万以下","有","有","2.80%",\N
