"159895","2015-08-23 08:00:00",\N,\N,"个人资金周转150801101","18,176.96","募集成功","借款说明：企业高层，现居住在余姚市，从事消防器材及设施制造行业，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","冯**","男","51","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159896","2015-08-23 15:00:00",\N,\N,"个人资金周转1508140","54,482.55","募集成功","借款说明：公司职员，现居住在广东省湛江市，就职于公路管理局，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","龙*","男","52","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159897","2015-08-23 21:00:00",\N,\N,"个人资金周转1508141","54,482.55","募集成功","借款说明：高级技工，现居住在陕西省延安市，就职于当地林牧场，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","董**","男","45","大专","已婚",\N,\N,\N,"有","无","2",\N
"159898","2015-08-23 12:00:00",\N,\N,"个人资金周转1508137","54,482.55","募集成功","借款说明：公司职员，现居住在广东省湛江市，就职于档案局，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","李**","男","31","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159899","2015-08-23 12:00:00",\N,\N,"个人资金周转1508139","54,482.55","募集成功","借款说明：教师，现居住在广东省茂名市，就职于茂名二中，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","梁**","男","29","本科","未婚",\N,\N,\N,"有","无","2",\N
"159900","2015-08-23 12:00:00",\N,\N,"个人资金周转1508144","68,943.3","募集成功","借款说明：副主任，现居住在江苏省南京市，就职于船舶重工业公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","赵**","男","41","大专","已婚",\N,\N,\N,"有","无","3",\N
"159901","2015-08-23 09:00:00",\N,\N,"个人资金周转1508135","54,482.55","募集成功","借款说明：商务师，现居住在浙江省宁波市，就职于商务研究院，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","周*","男","26","本科","未婚",\N,\N,\N,"有","无","2",\N
"159902","2015-08-23 08:00:00",\N,\N,"个人资金周转1508133","54,482.55","募集成功","借款说明：教师，现居住在湖北省宜昌市，就职于技术学校，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","赵**","女","50","大专","离异",\N,\N,\N,"有","无","2",\N
"159903","2015-08-22 13:00:00",\N,\N,"个人资金周转1508126","68,103.26","募集成功","借款说明：公司职员，现居住在四川省宜宾市，就职于初级中学校，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","陈**","女","32","本科","已婚",\N,\N,\N,"有","无","2",\N
"159904","2015-08-23 10:00:00",\N,\N,"个人资金周转1508125","33,724.95","募集成功","借款说明：网络工程师，现居住在陕西省西安市，就职于当地一家科技有限公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","谢*","男","30","本科","已婚",\N,\N,\N,"有","无","2",\N
"159905","2015-08-22 22:00:00",\N,\N,"个人资金周转1508130","61,282.9","募集成功","借款说明：技术组长，现居住在湖南省岳阳市，就职于广播电视台，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","秦*","女","33","本科","已婚",\N,\N,\N,"有","无","2",\N
"159906","2015-08-22 23:00:00",\N,\N,"个人资金周转1508132","54,482.55","募集成功","借款说明：公司职员，现居住在广西省崇左市，就职于当地水利局，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","黎**","男","45","大专","已婚",\N,\N,\N,"有","无","2",\N
"159907","2015-08-22 14:00:00",\N,\N,"个人资金周转1508123","45,962.1","募集成功","借款说明：高级技工，现居住在辽宁省丹东市，就职于一家汽车集团股份公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","刘*","男","31","大专","已婚",\N,\N,\N,"有","无","2",\N
"159908","2015-08-22 23:00:00",\N,\N,"个人资金周转1508136","61,282.9","募集成功","借款说明：出纳，现居住在广东省湛江市，就职于当地新华书店，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","苏**","女","26","大专","已婚",\N,\N,\N,"有","无","3",\N
"159909","2015-08-22 21:30:00",\N,\N,"个人资金周转1508129","54,482.55","募集成功","借款说明：班长，现居住在湖南省岳阳市，就职于中国石化集团，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","龙**","男","48","大专","已婚",\N,\N,\N,"有","无","2",\N
"159910","2015-08-22 21:30:00",\N,\N,"个人资金周转1508128","54,482.55","募集成功","借款说明：科员，现居住在四川省绵阳市，就职于社会保障局，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","何*","男","45","高中及以下","离异",\N,\N,\N,"有","无","2",\N
"159911","2015-08-22 23:00:00",\N,\N,"个人资金周转1508120","40,469.86","募集成功","借款说明：钳工，现居住在江苏省镇江市，就职于当地纸业公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","于**","男","47","本科","已婚",\N,\N,\N,"有","无","2",\N
"159912","2015-08-22 19:00:00",\N,\N,"个人资金周转150636202","69,018.48","募集成功","借款说明：公司总经理，现居住在安徽省合肥市，经营一家广告公司，经营状况良好，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","褚*","男","31","高中及以下","已婚",\N,\N,\N,"有","有","3",\N
"159913","2015-08-22 21:00:00",\N,\N,"个人资金周转1508119","53,622.5","募集成功","借款说明：公司职员，现居住在河南省三门峡市，就职于物业有限公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","赵**","男","32","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159914","2015-08-22 14:00:00",\N,\N,"个人资金周转1508118","77,384.44","募集成功","借款说明：护士，现居住在四川省成都市，就职于当地医院，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","邹**","女","25","大专","已婚",\N,\N,\N,"有","无","2",\N
"159915","2015-08-22 12:30:00",\N,\N,"个人资金周转1508117","40,469.86","募集成功","借款说明：业务主管，现居住在广东省中山市，就职于当地一家食品有限公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","叶**","男","28","大专","已婚",\N,\N,\N,"有","无","2",\N
"159916","2015-08-22 09:00:00",\N,\N,"个人资金周转1508114","40,469.86","募集成功","借款说明：教练，现居住在上海市，就职于驾校培训中心，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","姜**","男","40","大专","已婚",\N,\N,\N,"有","无","2",\N
"159917","2015-08-22 13:00:00",\N,\N,"个人资金周转150635603","78,942.14","募集成功","借款说明：公司法人，现居住在江西省南昌市，经营一家实业公司，经营状况良好，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","喻*","女","38","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159918","2015-08-22 17:00:00",\N,\N,"个人资金周转1508124","61,282.9","募集成功","借款说明：公司职员，现居住在陕西省汉中市，就职于工业有限公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","张**","男","39","大专","已婚",\N,\N,\N,"有","无","3",\N
"159919","2015-08-21 13:45:00",\N,\N,"个人资金周转150710901","22,406","募集成功","借款说明：公司职员，现居住在重庆市，就职于当地一家物流公司，担任后勤主管一职，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","6个月","11",\N,\N,\N,\N,"每月付息，到期还本","刘**","女","40","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159920","2015-08-22 13:00:00",\N,\N,"个人资金周转1508121","61,282.9","募集成功","借款说明：销售经理，现居住在江苏省扬州市，就职于娱乐用品公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","刘**","女","47","本科","已婚",\N,\N,\N,"有","无","3",\N
"159921","2015-08-21 16:30:00",\N,\N,"个人资金周转150714601","68,038.83","募集成功","借款说明：公司总经理，现居住在北京市大兴区，在当地经营一家食品公司，经营状况良好，借款用于公司扩大经营资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","马*","男","36","本科","离异",\N,\N,\N,"有","无","3",\N
"159922","2015-08-22 10:00:00",\N,\N,"个人资金周转1508116","54,413.67","募集成功","借款说明：部门经理，现居住在广东省广州市，就职于一家贸易公司，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","万**","女","40","高中及以下","已婚",\N,\N,\N,"有","无","2",\N
"159923","2015-08-22 10:00:00",\N,\N,"个人资金周转150714701","61,302.22","募集成功","借款说明：科员，现居住在贵州省贵州市，任职于当地某总工会，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","常*","男","44","本科","已婚",\N,\N,\N,"有","无","2",\N
"159924","2015-08-22 11:00:00",\N,\N,"个人资金周转150632202","58,614.74","募集成功","借款说明：公务员，现居住在沈阳市，就职于国家税务局，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","刘*","男","44","大专","已婚",\N,\N,\N,"有","无","2",\N
"159925","2015-08-22 08:00:00",\N,\N,"个人资金周转1506070","62,668.32","募集成功","借款说明：书记，现居住在江西省九江市，任职于当地水利局，收入稳定，借款用于个人资金周转使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","蔡**","男","50","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159926","2015-08-21 10:00:00",\N,\N,"个人资金周转150608802","51,064.86","募集成功","借款说明：学校教师，现居住在广东省湛江市，任职于当地一家小学，收入稳定，借款用于个人消费短期周转使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","梁**","女","40","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159927","2015-08-21 15:00:00",\N,\N,"个人资金周转150713901","53,882.52","募集成功","借款说明：中学教师，现居住在广东省肇庆市，就职于当地中学，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","邓**","女","30","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159928","2015-08-21 19:00:00",\N,\N,"个人资金周转1506083","55,705.17","募集成功","借款说明：办公室副主任，现居住在河南省新乡市，任职于当地牧区维护工作办公室，收入稳定，借款用于个人装修周转使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","郑*","男","43","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159929","2015-08-21 20:00:00",\N,\N,"个人资金周转150606702","62,981.15","募集成功","借款说明：公司法人，现居住在重庆市，在当地经营一家餐厅，经营状况良好，借款用于扩大饭店经营范围使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","广*","女","39","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159930","2015-08-21 16:00:00",\N,\N,"个人资金周转150618403","79,790.97","募集成功","借款说明：银行主管，现居住在陕西省西安市，任职于民生银行某分行，收入稳定，借款用于资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","文*","男","29","大专","已婚",\N,\N,\N,"有","无","2",\N
"159931","2015-08-21 16:00:00",\N,\N,"个人资金周转150618703","66,492.43","募集成功","借款说明：学校主任，现居住在广东省广州市，任职于广东药学院，收入稳定，借款用于资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","刘**","男","44","大专","已婚",\N,\N,\N,"有","无","2",\N
"159932","2015-08-21 18:00:00",\N,\N,"个人资金周转150707701","69,631.46","募集成功","借款说明：国企职工，现居住在吉林市，从事石油化工行业，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","郭*","男","39","大专","已婚",\N,\N,\N,"有","无","2",\N
"159933","2015-08-21 15:00:00",\N,\N,"个人资金周转150606603","62,981.15","募集成功","借款说明：公司总经理，现居住在四川省自贡市，在当地经营一家农业有限公司，经营状况良好，借款用于公司扩大经营使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","周**","男","44","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159934","2015-08-21 13:00:00",\N,\N,"个人资金周转150617603","56,396.98","募集成功","借款说明：公司法人，现居住在中山市，从事日用百货、服装、家具等批发零售行业，经营良好，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","阮**","女","52","大专","已婚",\N,\N,\N,"有","无","3",\N
"159935","2015-08-21 13:30:00",\N,\N,"个人资金周转150713801","53,980.06","募集成功","借款说明：公司法人，现居住在辽宁省沈阳市，经营建筑五金材料，经营状况良好，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","程**","男","51","","",\N,\N,\N,"","","2",\N
"159936","2015-08-21 13:30:00",\N,\N,"个人资金周转150617703","64,762.94","募集成功","借款说明：学院院长，现居住在新民市，任职大学学院副院长，收入稳定，借款用于房屋装修。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","王**","男","50","硕士","已婚",\N,\N,\N,"有","无","2",\N
"159937","2015-08-21 13:45:00",\N,\N,"个人资金周转150618603","66,492.43","募集成功","借款说明：公司职员，现居住在陕西省西安市，任职于当地科技公司，收入稳定，借款用于资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","高**","男","43","大专","已婚",\N,\N,\N,"有","无","2",\N
"159938","2015-08-21 09:30:00",\N,\N,"个人资金周转1506059","69,631.46","募集成功","借款说明：公司职员，现居住在重庆市涪陵区，任职于当地电力集团公司，收入稳定，借款用于个人资金周转使用。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","吴*","男","46","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159939","2015-08-21 00:00:00",\N,\N,"个人资金周转150631102","50,114.58","募集成功","借款说明：客户经理，现居住在辽宁省沈阳市，任职于食品公司沈阳办事处，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","王**","女","37","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159940","2015-08-21 09:30:00",\N,\N,"个人资金周转150713401","53,980.06","募集成功","借款说明：公司总经理，现居住在江西省赣州市，经营汽车美容中心，经营状况良好，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","1个月","9.5",\N,\N,\N,\N,"每月付息，到期还本","李**","男","35","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159941","2015-08-20 11:30:00",\N,\N,"个人资金周转150712801","28,040.01","募集成功","借款说明：公司管理，现居住在延安市，经营一家传媒公司，担任公司总经理，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","6个月","11",\N,\N,\N,\N,"每月付息，到期还本","呼**","男","35","本科","已婚",\N,\N,\N,"有","无","2",\N
"159942","2015-08-20 18:00:00",\N,\N,"个人资金周转150619104","50,179.12","募集成功","借款说明：个体工商户，现居住在昆明市，从事毛线、卷烟销售业务，经营良好，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","14天","7",\N,\N,\N,\N,"一次性还本付息","张**","女","40","高中及以下","已婚",\N,\N,\N,"有","无","3",\N
"159943","2015-08-21 03:00:00",\N,\N,"个人资金周转150629802","48,639.05","募集成功","借款说明：法人，现居住在浙江省金华市，经营一家印刷厂，经营状况良好，借款用于扩大经营，资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","郑*","男","46","高中及以下","已婚",\N,\N,\N,"有","有","2",\N
"159944","2015-08-20 11:00:00",\N,\N,"个人资金周转150712101","22,286.46","募集成功","借款说明：公司职员，现居住在上海市，就职于当地展览展示有限公司，担任文员一职，收入稳定，借款用于房屋装修，个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","6个月","11",\N,\N,\N,\N,"每月付息，到期还本","王**","女","35","大专","已婚",\N,\N,\N,"有","无","2",\N
"159945","2015-08-20 00:00:00",\N,\N,"个人资金周转150712201","33,682.46","募集成功","借款说明：公司职员，现居住在上海市，就职于当地冶金有限公司，担任财务一职，收入稳定，借款用于个人资金周转。上述信息已经由实地认证方融通汇信投资管理咨询公司进行考察认证。同时，经审核借款人所提供资料真实有效，符合平台1的借款审核标准。","3个月","10.5",\N,\N,\N,\N,"每月付息，到期还本","顾*","女","40","大专","已婚",\N,\N,\N,"有","无","2",\N
