"19886",\N,\N,\N,"【609】【0415】保时捷二手车抵押标","312111",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/15 10:31:09",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19887",\N,\N,\N,"【608】【0414】保时捷二手车抵押标","87888.02",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/14 13:32:44",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19888",\N,\N,\N,"【607】【0414】奥迪Q5二手车抵押标","280000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/14 10:35:27",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19889",\N,\N,\N,"【606】【0414】奥迪二手车抵押标","89333",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/14 10:30:16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19890",\N,\N,\N,"【605】生日福利秒（c**a)","1200",\N,\N,"1 天","0.48日",\N,\N,\N,"2015/4/13 16:05:34",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N
"19891",\N,\N,\N,"【604】【0413】奥迪二手车抵押标","110666.73",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/13 11:35:45",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19892",\N,\N,\N,"【602】【0413】奔驰二手车抵押标","133992",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/13 10:35:06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19893",\N,\N,\N,"【601】【0413】奔驰二手车抵押标","66008",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/13 10:32:16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19894",\N,\N,\N,"【600】【0413】奔驰二手车抵押标截标续发","66007.19",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/13 10:30:15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19895",\N,\N,\N,"【599】【0412】奔驰二手车抵押标","33992.81",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/12 14:34:04",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19896",\N,\N,\N,"【598】【0412】现代二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/12 10:40:36",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19897",\N,\N,\N,"【597】【0411】奥迪二手车抵押标（w**i）（妮**贝）","170000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/11 14:03:49",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19898",\N,\N,\N,"【596】【0411】生日福利秒（y**8）","8888",\N,\N,"1 天","0.48日",\N,\N,\N,"2015/4/11 10:39:23",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N
"19899",\N,\N,\N,"【595】【0411】丰田二手车抵押标","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/11 10:31:30",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19900",\N,\N,\N,"【594】【0410】起亚二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/10 14:42:02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19901",\N,\N,\N,"【593】【0410】起亚、本田二手车抵押标（w**i)(z**3)","150000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/10 14:24:22",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19902",\N,\N,\N,"【592】【0410】起亚智跑二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/10 10:45:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19903",\N,\N,\N,"【591】【0410】宝马、起亚智跑二手车抵押标截标续发","61886.20",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/10 10:30:20",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19904",\N,\N,\N,"【590】【0409】宝马、起亚智跑二手车抵押标","48113.80",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/9 17:08:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19905",\N,\N,\N,"【589】【0409】丰田二手车抵押标截标续发","100090.51",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/9 10:30:44",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19906",\N,\N,\N,"【588】【0408】丰田二手车抵押标","29909.49",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/8 15:06:05",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19907",\N,\N,\N,"【587】【0408】丰田二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/8 10:30:50",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19908",\N,\N,\N,"【586】【0407】二手车抵押标(t**w)(钱**生）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/7 15:47:45",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19909",\N,\N,\N,"【585】【0407】奔驰、荣威二手车抵押标","150000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/7 14:31:26",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19910",\N,\N,\N,"【584】【0407】比亚迪二手车抵押标","80000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/7 10:30:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19911",\N,\N,\N,"【583】【0406】二手车抵押标(钱**生)（m**d）","190000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/6 11:21:35",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19912",\N,\N,\N,"【582】【0406】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/6 10:50:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19913",\N,\N,\N,"【581】【0406】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/6 10:40:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19914",\N,\N,\N,"【580】【0406】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/6 10:30:03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19915",\N,\N,\N,"【579】【0405】二手车抵押标(n**o)","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/5 11:10:39",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19916",\N,\N,\N,"【578】【0405】二手车抵押标(l**g)(嚯**嘿）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/5 12:42:57",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19917",\N,\N,\N,"【577】【0405】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/5 10:50:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19918",\N,\N,\N,"【576】【0405】本田二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/5 10:40:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19919",\N,\N,\N,"【575】【0405】本田二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/5 10:29:57",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19920",\N,\N,\N,"【574】测试","123123",\N,\N,"1 个月","12.00",\N,\N,\N,"",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19921",\N,\N,\N,"【573】【0404】二手车抵押标（n**o)","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/4 21:28:42",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19922",\N,\N,\N,"【572】【0404】现代二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/4 10:40:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19923",\N,\N,\N,"【571】【0404】二手车抵押标(s**g)(a**s)","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/4 10:23:03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19924",\N,\N,\N,"【570】【0404】起亚二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/4 10:29:47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19925",\N,\N,\N,"【569】【0403】生日祝福秒","8888",\N,\N,"1 天","0.48日",\N,\N,\N,"2015/4/3 15:12:43",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N
"19926",\N,\N,\N,"【568】【0403】奥迪二手车抵押标（l**0)(n**o)","200000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/3 20:30:34",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19927",\N,\N,\N,"【567】【0403】保时捷二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/3 14:29:50",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19928",\N,\N,\N,"【566】【0403】保时捷二手车抵押标","130000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/3 10:34:16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19929",\N,\N,\N,"【565】【0402】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/2 10:40:03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19930",\N,\N,\N,"【564】【0402】保时捷奔驰二手车抵押标（l**g）（l**4）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/2 10:13:15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19931",\N,\N,\N,"【563】【0402】现代二手车抵押标（c**y）（l**o）","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/2 10:15:13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19932",\N,\N,\N,"【562】【0402】奔驰二手车抵押标","86932",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/2 10:30:47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19933",\N,\N,\N,"【561】【0401】保时捷奔驰二手车抵押标（l**0）","130000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/1 12:50:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19934",\N,\N,\N,"【560】【0401】奔驰二手车抵押标","13068.59",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/1 14:32:57",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19935",\N,\N,\N,"【559】【2015年04月01日】保时捷二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/4/1 10:31:21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19936",\N,\N,\N,"【558】【2015年03月31日】保时捷二手车抵押标（l**0)","140000",\N,\N,"1 个月","21.60",\N,\N,\N,"",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19937",\N,\N,\N,"【557】【0331】补偿天标","100000",\N,\N,"15 天","0.11日",\N,\N,\N,"2015/3/31 10:33:59",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N
"19938",\N,\N,\N,"【556】【0330】奔驰二手车抵押标（d**s)","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/30 14:42:15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19939",\N,\N,\N,"【555】【0330】雪弗兰二手车抵押标截标续发","29487",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/30 11:27:01",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19940",\N,\N,\N,"【554】【0329】奔驰二手车抵押标（d**s)","150000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/29 14:23:20",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19941",\N,\N,\N,"【553】【0329】雪弗兰二手车抵押标截标续发","83981.66",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/29 13:17:08",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19942",\N,\N,\N,"【552】【0328】雪弗兰二手车抵押标","16532.82",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/28 15:51:30",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19943",\N,\N,\N,"【551】【0328】奥迪宝马二手车抵押标","91154",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/28 10:33:40",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19944",\N,\N,\N,"【550】【0327】宝马二手车抵押标（d**s)(s**e)","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/27 15:02:28",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19945",\N,\N,\N,"【549】【0327】奥迪Q3二手车抵押标截标续发","43026.61",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/27 10:38:31",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19946",\N,\N,\N,"【548】【0326】奥迪Q3二手车抵押标（s**3)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/26 17:08:06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19947",\N,\N,\N,"【547】【0326】奥迪Q3二手车抵押标","15818.21",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/26 14:30:55",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19948",\N,\N,\N,"【546】【0326】奔驰二手车抵押标(q**s)(g**4)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/26 11:04:07",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19949",\N,\N,\N,"【545】【0326】奔驰二手车抵押标（s**3)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/26 11:02:39",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19950",\N,\N,\N,"【544】【0326】奥迪Q3二手车抵押标","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/26 10:52:46",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19951",\N,\N,\N,"【543】【0325】本田二手车抵押标（s**s)(f**n)","90000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/25 17:19:29",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19952",\N,\N,\N,"【542】【0325】丰田二手车抵押标","87000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/25 15:23:38",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19953",\N,\N,\N,"【541】【0323】宝马二手车抵押标（l**0)","90000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/24 14:19:10",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19954",\N,\N,\N,"【540】【0324】宝马二手车抵押标（r**g)(君**浮）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/24 14:22:03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19955",\N,\N,\N,"【539】【0324】福克斯二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/24 14:35:32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19956",\N,\N,\N,"【538】【0324】本田二手车抵押标截标续发","57049.37",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/24 10:52:32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19957",\N,\N,\N,"【537】【0323】本田二手车抵押标","80950.63",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/23 15:32:06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19958",\N,\N,\N,"【536】【0323】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/23 10:33:46",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19959",\N,\N,\N,"【535】【0322】别克二手车抵押标","110000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/22 14:53:39",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19960",\N,\N,\N,"【534】【0322】起亚二手车抵押标","70000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/22 10:41:18",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19961",\N,\N,\N,"【533】【0321】奔驰宝马二手车抵押车（y**6）（一**晓）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/21 16:08:36",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19962",\N,\N,\N,"【532】【0321】宝马二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/21 10:41:21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19963",\N,\N,\N,"【531】【0321】宝马二手车抵押标截标续发","75520",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/21 10:29:58",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19964",\N,\N,\N,"【530】【0320】奔驰二手车抵押标（f**g)","300000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/20 14:39:02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19965",\N,\N,\N,"【529】【0320】宝马二手车抵押标","33355.38",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/20 11:44:49",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19966",\N,\N,\N,"【528】【0319】宝马二手车抵押标(钱**生）（t**n)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/19 13:30:41",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19967",\N,\N,\N,"【527】【0319】宝马二手车抵押标(e**g)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/19 13:27:12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19968",\N,\N,\N,"【526】【0319】宝马二手车抵押标","91123.37",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/19 10:42:12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19969",\N,\N,\N,"【525】【0318】宝马二手车抵押标（f**g)","200000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/18 15:51:38",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19970",\N,\N,\N,"【524】【0318】大众二手车抵押标截标续发","75957.47",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/18 10:49:38",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19971",\N,\N,\N,"【523】【0317】大众二手车抵押标","34042.53",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/17 15:43:35",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19972",\N,\N,\N,"【522】【0317】现代二手车抵押标（一**晓）","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/17 13:16:25",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19973",\N,\N,\N,"【521】【0317】马自达二手车抵押标（君**浮）（s**g)","70000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/17 11:35:14",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19974",\N,\N,\N,"【520】【0317】宝马、奔驰二手车抵押标","110000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/17 10:33:02",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19975",\N,\N,\N,"【519】【0316】别克二手车抵押标(y**d)","59000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 15:55:53",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19976",\N,\N,\N,"【518】【0316】别克二手车抵押标（w**n)(一**晓）","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 15:32:35",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19977",\N,\N,\N,"【517】【0316】迈瑞宝二手车抵押标","120000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 14:40:19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19978",\N,\N,\N,"【516】【0316】奔驰二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 14:30:03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19979",\N,\N,\N,"【515】【0316】雅阁二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 10:40:35",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19980",\N,\N,\N,"【514】【0316】宝马二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/16 10:31:27",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19981",\N,\N,\N,"【513】【0315】宝马二手车抵押标（y**o)","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/15 14:54:38",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19982",\N,\N,\N,"【512】【0315】奥迪二手车抵押标(j**o）(小**4）","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/15 15:21:12",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19983",\N,\N,\N,"【511】【0314】奥迪二手车抵押标","34162.25",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/14 14:31:01",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19984",\N,\N,\N,"【510】【0314】奥迪二手车抵押标截标续发","93914",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/14 10:47:51",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19985",\N,\N,\N,"【509】【0313】奥迪二手车抵押标","6086",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/13 19:10:04",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19986",\N,\N,\N,"【508】【0313】奥迪二手车抵押标(g**p)","50000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/13 13:21:55",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19987",\N,\N,\N,"【507】【0313】奥迪二手车抵押标","100000",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/13 11:33:51",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
"19988",\N,\N,\N,"【506】【0313】奥迪二手车抵押标截标续发","55267",\N,\N,"1 个月","21.60",\N,\N,\N,"2015/3/13 10:30:29",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.2500",\N
